      tauB          sizeBin        clust_size       Na_bulk         Nb_bulk        NBin_bulk         Na_gas          Nb_gas         NBin_gas         Na_int          Nb_int         NBin_int         Na_bub          Nb_bub         NBin_bub   
      0.00          5.025009         71435           26551           26469            1391           12967           13112            2991           10482           10419            802              0               0               0       
      0.10          5.025009         72136           27167           27076            1418           13057           12974            3013            9776            9950            753              0               0               0       
      0.20          5.025009         72861           27297           27159            1420           12684           12289            2942           10019           10552            822              0               0               0       
      0.30          5.025009         73290           27176           27045            1411           12403           11670            2882           10421           11285            891              0               0               0       
      0.40          5.025009         73604           26530           26335            1374           12035           11074            2807           10969           12125            945             466             466              58      
      0.50          5.025009         73582           25826           25695            1335           12005           10895            2813           11312           12566            946             857             844              90      
      0.60          5.025009         73601           22826           22853            1174           12524           11202            2869           11971           13428            966             2679            2517            175      
      0.70          5.025009         73502           21651           21539            1106           12547           11085            2842           12030           13723            929             3772            3653            307      
      0.80          5.025009         73301           20376           20347            1038           12539           10899            2898           12506           14310            943             4579            4444            305      
      0.90          5.025009         73280           18870           18929            960            11984           10251            2755           16503           18298            1155            2643            2522            314      
      1.00          5.025009         72903           17572           17493            885            11773           10075            2683           15916           17959            1141            4739            4473            475      
      1.10          5.025009         72652           18996           19093            959            12675           10643            2856           11895           14056            883             6434            6208            486      
      1.20          5.025009         72614           19691           19769            993            13626           11347            3034           11725           14074            886             4958            4810            271      
      1.30          5.025009         72474           19394           19511            977            13470           11152            2977           12039           14463            905             5097            4874            325      
      1.40          5.025009         72347           20301           20431            1023           13280           10876            2930           11487           14003            880             4932            4690            351      
      1.50          5.025009         72269           17500           17553            876            13351           10904            2932           12449           15016            956             6700            6527            420      
      1.60          5.025009         72059           18621           18789            933            13931           11237            3008           11630           14384            885             5818            5590            358      
      1.70          5.025009         72069           18621           18614            928            13937           11237            3014           11852           14643            904             5590            5506            338      
      1.80          5.025009         71754           19089           19188            952            14012           11319            3011           11948           14709            903             4951            4784            318      
      1.90          5.025009         71572           22541           22723            1130           14861           11954            3148           10216           13118            774             2382            2205            132      
      2.00          5.025009         71417           19399           19487            966            14490           11584            3067           11611           14678            868             4500            4251            283      
      2.10          5.025009         71181           20879           20935            1037           14806           11750            3113           11070           14219            845             3245            3096            189      
      2.20          5.025009         71134           18500           18541            918            14007           11190            2975           12272           15305            959             5221            4964            332      
      2.30          5.025009         70949           18279           18361            908            13018           10411            2754           12746           15766            1027            5957            5462            495      
      2.40          5.025009         70586           19200           19241            952            13426           10608            2824           12644           15731            1045            4730            4420            363      
      2.50          5.025009         70474           19352           19356            959            13913           11010            2902           12291           15506            1010            4444            4128            313      
      2.60          5.025009         70167           19398           19398            963            14376           11286            2962           12362           15727            957             3864            3589            302      
      2.70          5.025009         70198           19495           19548            971            13245           10376            2727           12626           15840            1000            4634            4236            486      
      2.80          5.025009         70047           21532           21650            1076           14794           11560            3016           10934           14316            861             2740            2474            231      
      2.90          5.025009         69888           21786           21808            1087           15056           11747            3018           11271           14674            898             1887            1771            181      
      3.00          5.025009         69434           21510           21598            1074           15251           11838            3044           11265           14818            879             1974            1746            187      
      3.10          5.025009         69372           21024           21146            1050           15452           12029            3073           11577           15067            891             1947            1758            170      
      3.20          5.025009         69164           21805           21949            1089           15857           12341            3149           11035           14576            864             1303            1134             82      
      3.30          5.025009         68937           22099           22062            1098           15181           11718            3003           10826           14595            851             1894            1625            232      
      3.40          5.025009         69114           20832           20768            1033           14167           11026            2800           12443           15872            1036            2558            2334            315      
      3.50          5.025009         68960           19890           19839            987            14895           11449            2884           13708           17412            1047            1507            1300            266      
      3.60          5.025009         68521           21260           21127            1056           16113           12432            3137           11272           14984            875             1355            1457            116      
      3.70          5.025009         68563           20232           20272            1003           15515           12009            3039           11939           15470            971             2314            2249            171      
      3.80          5.025009         68384           19796           19827            980            14845           11411            2887           12677           16172            1081            2682            2590            236      
      3.90          5.025009         68150           19829           19815            981            15310           11732            2951           11419           15085            949             3442            3368            303      
      4.00          5.025009         68030           21443           21462            1065           15901           12226            3050           11051           14883            884             1605            1429            185      
      4.10          5.025009         68009           21586           21651            1071           16483           12640            3149           10938           14748            897             993             961              67      
      4.20          5.025009         67553           21191           21305            1050           16318           12519            3108           11128           15020            896             1363            1156            130      
      4.30          5.025009         67415           22204           22313            1102           17075           13070            3221           10575           14485            837             146             132              24      
      4.40          5.025009         67087           22084           22196            1093           17112           13157            3204           10613           14471            847             191             176              40      
      4.50          5.025009         66703           21260           21366            1049           16999           13083            3195           11228           15147            889             513             404              51      
      4.60          5.025009         66660           21949           22022            1081           16964           13047            3174           10904           14769            889             183             162              40      
      4.70          5.025009         66581           21562           21598            1061           17082           13091            3185           11013           15046            875             343             265              63      
      4.80          5.025009         66543           21854           21960            1076           17074           12991            3171           10704           14701            863             368             348              74      
      4.90          5.025009         66587           21415           21471            1051           17080           12989            3152           10975           15117            874             530             423             107      
      5.00          5.025009         66541           22156           22235            1086           17936           13592            3296            9908           14173            802              0               0               0       
      5.10          5.025009         66348           21853           21840            1068           17905           13540            3277           10140           14532            819             102              88              20      
      5.20          5.025009         65990           21028           21015            1025           16830           12762            3095           11318           15604            921             824             619             143      
      5.30          5.025009         66028           21311           21271            1038           17007           12953            3129           10930           15236            888             752             540             129      
      5.40          5.025009         66005           21318           21329            1040           17564           13293            3221           11044           15313            906              74              65              17      
      5.50          5.025009         66004           20825           20826            1014           17518           13122            3186           11299           15721            911             358             331              73      
      5.60          5.025009         65953           21183           21232            1031           17860           13332            3215           10597           15105            860             360             331              78      
      5.70          5.025009         65696           21518           21688            1050           17812           13397            3239           10599           14871            884              71              44              11      
      5.80          5.025009         65916           20500           20596            998            17260           12811            3121           11065           15567            917             1175            1026            148      
      5.90          5.025009         65853           21304           21395            1036           17496           12955            3168           10616           15188            875             584             462             105      
      6.00          5.025009         65914           20302           20264            983            16648           12336            3017           12213           16782            1029            837             618             155      
      6.10          5.025009         65714           20702           20736            1003           17890           13155            3219           10983           15767            888             425             342              74      
      6.20          5.025009         65384           20692           20807            1004           18430           13556            3285           10763           15538            870             115              99              25      
      6.30          5.025009         65194           20585           20698            997            18247           13503            3255           11061           15744            916             107              55              16      
      6.40          5.025009         65484           20507           20625            992            18292           13474            3251           10910           15689            889             291             212              52      
      6.50          5.025009         65402           20307           20439            983            17691           12919            3139           11235           16048            926             767             594             136      
      6.60          5.025009         64882           20373           20536            988            18492           13582            3244           10752           15536            874             383             346              78      
      6.70          5.025009         64674           20756           20935            1009           18468           13708            3259           10652           15272            898             124              85              18      
      6.80          5.025009         64531           20353           20490            989            18223           13589            3217           11075           15657            918             349             264              60      
      6.90          5.025009         64662           20583           20686            1000           18480           13698            3245           10588           15337            875             349             279              64      
      7.00          5.025009         64575           20829           20986            1013           19127           14113            3331            9967           14838            828              77              63              12      
      7.10          5.025009         64281           20355           20376            986            18710           13844            3256           10621           15558            886             314             222              56      
      7.20          5.025009         63914           20620           20713            1000           19025           14145            3308           10277           15103            863              78              39              13      
      7.30          5.025009         64172           20547           20646            997            19083           14133            3309           10302           15165            867              68              56              11      
      7.40          5.025009         64460           21153           21437            1032           19234           14195            3332            9497           14292            808             116              76              12      
      7.50          5.025009         64212           20925           21118            1020           19283           14190            3331            9708           14636            819              84              56              14      
      7.60          5.025009         63974           20408           20568            995            18887           13958            3245           10315           15153            866             390             321              78      
      7.70          5.025009         63983           20011           20103            974            18538           13767            3191           10936           15745            919             515             385             100      
      7.80          5.025009         63974           19784           19815            960            18305           13586            3163           11415           16236            973             496             363              88      
      7.90          5.025009         63789           20205           20231            980            19009           14005            3268           10430           15447            878             356             317              58      
      8.00          5.025009         63676           20253           20364            984            19513           14451            3336           10170           15129            853              64              56              11      
      8.10          5.025009         63392           19867           19918            964            19117           14235            3279           10964           15798            929              52              49              12      
      8.20          5.025009         63518           19756           19899            960            18842           13963            3226           10880           15759            905             522             379              93      
      8.30          5.025009         63612           19953           20132            971            19259           14156            3277           10432           15407            873             356             305              63      
      8.40          5.025009         63254           20294           20555            988            19838           14614            3358            9776           14753            822              92              78              16      
      8.50          5.025009         63300           20204           20415            982            19736           14530            3337            9913           14943            841             147             112              24      
      8.60          5.025009         63243           19862           20121            967            19354           14208            3266           10331           15286            866             453             385              85      
      8.70          5.025009         62960           19761           19964            961            19624           14345            3304           10333           15453            869             282             238              50      
      8.80          5.025009         62786           19515           19661            947            19587           14313            3281           10537           15735            882             361             291              74      
      8.90          5.025009         62744           19657           19821            954            19248           14116            3240           10550           15646            892             545             417              98      
      9.00          5.025009         62786           20155           20414            980            20023           14623            3357            9768           14910            833              54              53              14      
      9.10          5.025009         62703           20100           20449            979            20048           14601            3353            9660           14804            819             192             146              33      
      9.20          5.025009         62809           19454           19618            942            19414           14055            3244           10513           15852            885             619             475             113      
      9.30          5.025009         63017           19688           19794            951            19706           14300            3299           10405           15761            897             201             145              37      
      9.40          5.025009         62577           19599           19740            947            19882           14333            3328           10420           15848            892              99              79              17      
      9.50          5.025009         62729           19894           20003            960            19709           14162            3302           10245           15692            894             152             143              28      
      9.60          5.025009         62670           19917           20170            965            19708           14122            3292           10157           15524            884             218             184              43      
      9.70          5.025009         63033           20076           20346            973            20055           14293            3343            9716           15265            841             153              96              27      
      9.80          5.025009         62946           20312           20665            987            20508           14555            3396            9180           14780            801              0               0               0       
      9.90          5.025009         62533           20022           20300            971            19895           14126            3308            9664           15312            836             419             262              69      
     10.00          5.025009         62971           19797           20022            960            20021           14168            3321           10064           15694            877             118             116              26      
     10.10          5.025009         62602           19770           20013            957            19891           13995            3298            9943           15712            863             396             280              66      
     10.20          5.025009         62745           19828           20147            961            20516           14403            3387            9656           15450            836              0               0               0       
     10.30          5.025009         62596           20057           20372            973            20377           14189            3364            9419           15328            825             147             111              22      
     10.40          5.025009         62780           20120           20441            976            20303           14084            3342            9415           15366            842             162             109              24      
     10.50          5.025009         62652           19949           20139            964            20185           13952            3314            9409           15610            837             457             299              69      
     10.60          5.025009         62511           20278           20593            981            20945           14455            3418            8777           14952            785              0               0               0       
     10.70          5.025009         62473           20149           20506            976            20891           14421            3406            8830           14993            783             130              80              19      
     10.80          5.025009         62281           20225           20509            978            20723           14323            3386            8971           15120            808              81              48              12      
     10.90          5.025009         62408           19574           19859            947            20239           13966            3310            9881           15977            882             306             198              45      
     11.00          5.025009         62326           19557           19698            942            20364           14069            3318            9654           15975            862             425             258              62      
     11.10          5.025009         62375           19840           20079            957            20809           14375            3380            9351           15546            847              0               0               0       
     11.20          5.025009         62333           19478           19757            941            20480           14194            3341            9863           15936            877             179             113              25      
     11.30          5.025009         61986           20024           20442            971            20988           14591            3380            8699           14758            781             289             209              52      
     11.40          5.025009         62045           20148           20664            980            21465           14953            3454            8387           14383            750              0               0               0       
     11.50          5.025009         61770           19858           20244            964            20985           14649            3379            8983           14990            812             174             117              29      
     11.60          5.025009         61691           20053           20496            976            21043           14687            3381            8639           14623            783             265             194              44      
     11.70          5.025009         61819           19130           19365            926            20474           14322            3307           10060           16085            904             336             228              47      
     11.80          5.025009         61228           19006           19253            919            19869           13859            3191           10111           16127            906             1014            761             168      
     11.90          5.025009         61127           19249           19560            931            20972           14787            3367            9690           15585            872              89              68              14      
     12.00          5.025009         61169           18920           19179            913            20100           14230            3242           10252           16092            917             728             499             112      
     12.10          5.025009         61285           19031           19208            916            20686           14583            3320           10137           16109            922             146             100              26      
     12.20          5.025009         61036           18936           19043            910            19790           13915            3169           10177           16230            923             1097            812             182      
     12.30          5.025009         61217           19434           19695            939            21295           14956            3402            9127           15248            822             144             101              21      
     12.40          5.025009         61154           18964           19128            915            20277           14230            3246           10087           16159            917             672             483             106      
     12.50          5.025009         61142           18758           18923            904            20074           14043            3215           10317           16396            928             851             638             137      
     12.60          5.025009         60976           18299           18417            879            20083           14011            3217           10546           16797            920             1072            775             168      
     12.70          5.025009         60871           18538           18624            888            19931           13937            3180           10280           16528            912             1251            911             204      
     12.80          5.025009         60852           19016           19171            912            20933           14669            3331            9506           15780            859             545             380              82      
     12.90          5.025009         60881           19063           19162            913            21028           14684            3323            9433           15783            864             476             371              84      
     13.00          5.025009         60690           18823           19078            907            21274           14884            3374            9305           15591            839             598             447              64      
     13.10          5.025009         60490           19175           19488            925            21665           15178            3419            9029           15240            818             131              94              22      
     13.20          5.025009         60559           18780           18942            902            21777           15274            3433            9361           15726            836              82              58              13      
