      tauB          sizeBin        clust_size       Na_bulk         Nb_bulk        NBin_bulk         Na_gas          Nb_gas         NBin_gas         Na_int          Nb_int         NBin_int         Na_bub          Nb_bub         NBin_bub   
      0.00          5.025009         89265           34640           34189            1586            4748            5279            2882           10612           10532            716              0               0               0       
      0.10          5.025009         89902           33753           33206            1518            4659            4716            2869           10777           11211            754             811             867              43      
      0.20          5.025009         89455           30312           30063            1347            4824            4688            2897           12406           12971            815             2458            2278            125      
      0.30          5.025009         88030           18877           18920            825             4822            4756            2748           24667           24657            1532            1634            1667             79      
      0.40          5.025009         86689           14881           14971            641             5425            5245            2727           29527           29614            1729            167             170              87      
      0.50          5.025009         85475           20029           20026            859             6806            6309            3010           19086           19781            1099            4079            3884            216      
      0.60          5.025009         84727           18357           18386            781             7269            6558            3038           19455           20380            1118            4919            4676            247      
      0.70          5.025009         84068           23545           23664            1001            8149            6858            3135           15602           16919            896             2704            2559            152      
      0.80          5.025009         83527           16103           15981            670             8224            6772            3081           19423           21082            1102            6250            6165            331      
      0.90          5.025009         82943           15335           15281            633             8637            6905            3096           19349           21149            1138            6679            6665            317      
      1.00          5.025009         82202           15247           15272            627             9065            7090            3122           21292           23199            1201            4396            4439            234      
      1.10          5.025009         81791           17870           17866            736             9502            7161            3141           17195           19505            1005            5433            5468            302      
      1.20          5.025009         81296           16930           17022            697             9842            7217            3149           17351           19921            1030            5877            5840            308      
      1.30          5.025009         80756           17984           18191            742            10185            7306            3154           16181           18864            981             5650            5639            307      
      1.40          5.025009         80088           17973           18230            741            10677            7536            3198           15761           18652            970             5589            5582            275      
      1.50          5.025009         79954           21219           21465            874            10929            7593            3221           13554           16638            864             4298            4304            225      
      1.60          5.025009         79712           21517           21676            884            11044            7622            3231           13571           16747            866             3868            3955            203      
      1.70          5.025009         79738           21417           21493            874            11238            7585            3238           13469           16939            868             3876            3983            204      
      1.80          5.025009         79621           22750           22866            928            11568            7642            3273           12234           15912            802             3448            3580            181      
      1.90          5.025009         79597           22139           22213            902            11467            7450            3240           13026           16846            862             3368            3491            180      
      2.00          5.025009         79722           22071           22205            901            11574            7309            3243           13011           17042            864             3344            3444            176      
      2.10          5.025009         79139           21852           22030            893            11753            7486            3246           13093           17091            868             3302            3393            177      
      2.20          5.025009         78965           22133           22321            906            11907            7434            3245           12863           17046            869             3097            3199            164      
      2.30          5.025009         79145           22274           22613            915            11916            7399            3243           12923           17037            869             2887            2951            157      
      2.40          5.025009         78680           22246           22562            912            12130            7558            3263           12780           16991            859             2844            2889            150      
      2.50          5.025009         78731           22981           23457            944            12318            7586            3291           12086           16350            814             2615            2607            135      
      2.60          5.025009         78630           23619           24189            973            12375            7529            3284           11680           16018            810             2326            2264            117      
      2.70          5.025009         78767           23647           24363            978            12411            7379            3285           11498           15860            803             2444            2398            118      
      2.80          5.025009         78949           24098           24976            1000           12374            7267            3292           11319           15608            786             2209            2149            106      
      2.90          5.025009         79126           24085           25020            1001           12389            7077            3280           11507           16006            809             2019            1897             94      
      3.00          5.025009         78985           24012           24979            999            12474            7013            3277           11605           16183            821             1909            1825             87      
      3.10          5.025009         79277           24719           25760            1030           12426            6840            3269           11253           15904            814             1602            1496             71      
      3.20          5.025009         79059           24938           25982            1039           12657            6995            3312           10989           15743            772             1416            1280             61      
      3.30          5.025009         79019           25724           26763            1071           12628            6929            3283           10957           15760            802             691             548              28      
      3.40          5.025009         78877           26092           26909            1083           12796            7035            3314           11112           16056            787              0               0               0       
      3.50          5.025009         78611           26256           27232            1092           12933            7102            3315           10811           15666            777              0               0               0       
      3.60          5.025009         78650           26449           27592            1102           13119            7071            3339           10432           15337            743              0               0               0       
      3.70          5.025009         78621           26158           27272            1089           13110            7032            3323           10732           15696            772              0               0               0       
      3.80          5.025009         78724           26005           27022            1081           12980            6835            3293           11015           16143            810              0               0               0       
      3.90          5.025009         78732           26113           27249            1090           13065            6834            3300           10822           15917            794              0               0               0       
      4.00          5.025009         78686           26483           27873            1110           13127            6842            3312           10390           15285            762              0               0               0       
      4.10          5.025009         78708           26841           28501            1130           13272            6843            3331            9887           14656            723              0               0               0       
      4.20          5.025009         78878           26671           28297            1124           13095            6717            3301           10234           14986            759              0               0               0       
      4.30          5.025009         79017           26259           27590            1102           13065            6517            3289           10676           15893            793              0               0               0       
      4.40          5.025009         78934           26395           27953            1113           13066            6505            3285           10539           15542            786              0               0               0       
      4.50          5.025009         78796           26167           27612            1105           13021            6621            3279           10812           15767            800              0               0               0       
      4.60          5.025009         78722           26236           27724            1108           13252            6804            3325           10512           15472            751              0               0               0       
      4.70          5.025009         78492           25541           26906            1072           13385            6923            3328           11074           16171            784              0               0               0       
      4.80          5.025009         78131           25362           26742            1061           13409            7050            3331           11229           16208            792              0               0               0       
      4.90          5.025009         78053           25425           26998            1064           13396            7076            3324           11179           15926            796              0               0               0       
      5.00          5.025009         78113           25534           27043            1066           13556            7079            3339           10910           15878            779              0               0               0       
      5.10          5.025009         78079           25893           27744            1087           13734            7121            3365           10373           15135            732              0               0               0       
      5.20          5.025009         77971           25520           27240            1073           13375            6909            3288           11105           15851            823              0               0               0       
      5.30          5.025009         78221           25978           27884            1098           13508            6818            3327           10514           15298            759              0               0               0       
      5.40          5.025009         78417           25860           27723            1093           13531            6717            3324           10609           15560            767              0               0               0       
      5.50          5.025009         78497           25905           27795            1095           13437            6614            3309           10658           15591            780              0               0               0       
      5.60          5.025009         78477           25671           27491            1084           13510            6667            3326           10819           15842            774              0               0               0       
      5.70          5.025009         78323           25503           27291            1075           13562            6787            3326           10935           15922            783              0               0               0       
      5.80          5.025009         78273           25568           27317            1078           13645            6841            3330           10787           15842            776              0               0               0       
      5.90          5.025009         77900           25289           26865            1065           13723            6959            3322           10988           16176            797              0               0               0       
      6.00          5.025009         77579           25266           26947            1068           13793            7062            3322           10941           15991            794              0               0               0       
      6.10          5.025009         77566           25239           27094            1072           13850            7085            3320           10911           15821            792              0               0               0       
      6.20          5.025009         77555           25040           26832            1062           13893            7095            3313           10997           16020            790              70              53              19      
      6.30          5.025009         77377           24812           26394            1044           14019            7166            3332           11169           16440            808              0               0               0       
      6.40          5.025009         77324           25176           26913            1060           14090            7184            3346           10734           15903            778              0               0               0       
      6.50          5.025009         77508           25371           27259            1070           14062            7095            3343           10567           15646            771              0               0               0       
      6.60          5.025009         77511           25018           26727            1049           14066            7044            3335           10916           16229            800              0               0               0       
      6.70          5.025009         77534           25253           27135            1062           14072            6969            3329           10675           15896            793              0               0               0       
      6.80          5.025009         77496           24831           26667            1044           13917            6877            3303           11252           16456            837              0               0               0       
      6.90          5.025009         77625           24786           26514            1041           13873            6775            3292           11341           16711            851              0               0               0       
      7.00          5.025009         77707           24905           26618            1047           13968            6819            3317           11127           16563            820              0               0               0       
      7.10          5.025009         77682           25172           27067            1064           14116            6872            3335           10712           16061            785              0               0               0       
      7.20          5.025009         77804           24923           26723            1055           13907            6710            3296           11170           16567            833              0               0               0       
      7.30          5.025009         77673           25093           26944            1064           14164            6860            3340           10743           16196            780              0               0               0       
      7.40          5.025009         77712           24757           26588            1050           13974            6721            3296           11269           16691            838              0               0               0       
      7.50          5.025009         77669           24933           26785            1058           13965            6776            3306           11102           16439            820              0               0               0       
      7.60          5.025009         77546           25110           27036            1064           14020            6787            3315           10870           16177            805              0               0               0       
      7.70          5.025009         77773           25508           27796            1086           14146            6785            3342           10346           15419            756              0               0               0       
      7.80          5.025009         77888           25468           27813            1087           13998            6619            3312           10534           15568            785              0               0               0       
      7.90          5.025009         78026           25112           27279            1070           13930            6514            3305           10958           16207            809              0               0               0       
      8.00          5.025009         77800           25155           27400            1074           14021            6660            3318           10824           15940            792              0               0               0       
      8.10          5.025009         77606           25088           27213            1068           14104            6807            3326           10808           15980            790              0               0               0       
      8.20          5.025009         77530           24983           27082            1061           14146            6894            3331           10871           16024            792              0               0               0       
      8.30          5.025009         77632           25065           27318            1066           14234            6799            3340           10701           15883            778              0               0               0       
      8.40          5.025009         77689           25042           27349            1065           14134            6756            3320           10824           15895            799              0               0               0       
      8.50          5.025009         77556           24559           26749            1041           14150            6787            3319           11291           16464            824              0               0               0       
      8.60          5.025009         77615           24720           27116            1052           14156            6800            3320           11124           16084            812              0               0               0       
      8.70          5.025009         77540           24920           27320            1062           14224            6803            3338           10856           15877            784              0               0               0       
      8.80          5.025009         77699           24810           27224            1060           14195            6704            3326           10995           16072            798              0               0               0       
      8.90          5.025009         77898           24799           27273            1064           14100            6564            3316           11101           16163            804              0               0               0       
      9.00          5.025009         77711           24529           26816            1051           14186            6582            3305           11285           16602            828              0               0               0       
      9.10          5.025009         77680           24499           26687            1049           14362            6640            3324           11139           16673            811              0               0               0       
      9.20          5.025009         77559           24776           27069            1062           14403            6724            3325           10821           16207            797              0               0               0       
      9.30          5.025009         77424           24510           26611            1047           14203            6656            3281           11287           16733            856              0               0               0       
      9.40          5.025009         77095           24556           26779            1050           14357            6897            3318           11087           16324            816              0               0               0       
      9.50          5.025009         76987           24634           26852            1053           14571            7033            3349           10795           16115            782              0               0               0       
      9.60          5.025009         76972           24630           26870            1053           14541            7135            3343           10829           15995            788              0               0               0       
      9.70          5.025009         76774           24328           26354            1035           14412            7094            3311           11260           16552            838              0               0               0       
      9.80          5.025009         76972           24494           26673            1043           14454            7070            3336           11052           16257            805              0               0               0       
      9.90          5.025009         76877           24709           26970            1053           14432            7128            3340           10859           15902            791              0               0               0       
     10.00          5.025009         77204           24808           27162            1059           14342            7004            3332           10850           15834            793              0               0               0       
     10.10          5.025009         77455           24755           27051            1055           14145            6849            3311           11100           16100            818              0               0               0       
     10.20          5.025009         77496           24460           26667            1041           14267            6838            3334           11273           16495            809              0               0               0       
     10.30          5.025009         77158           24371           26432            1032           14337            6960            3330           11292           16608            822              0               0               0       
     10.40          5.025009         76841           24277           26249            1025           14450            7109            3340           11273           16642            819              0               0               0       
     10.50          5.025009         76900           24553           26789            1040           14480            7097            3339           10967           16114            805              0               0               0       
     10.60          5.025009         76936           24630           26784            1041           14383            7012            3329           10987           16204            814              0               0               0       
     10.70          5.025009         77111           24870           27159            1053           14546            7003            3357           10584           15838            774              0               0               0       
     10.80          5.025009         77143           24798           27079            1050           14488            6891            3340           10714           16030            794              0               0               0       
     10.90          5.025009         77398           24912           27420            1061           14435            6775            3341           10653           15805            782              0               0               0       
     11.00          5.025009         77313           24953           27396            1065           14435            6805            3338           10612           15799            781              0               0               0       
     11.10          5.025009         77487           24715           26992            1054           14445            6713            3332           10840           16295            798              0               0               0       
     11.20          5.025009         77396           24933           27577            1074           14491            6737            3344           10576           15686            766              0               0               0       
     11.30          5.025009         77336           25122           27935            1087           14489            6849            3340           10389           15216            757              0               0               0       
     11.40          5.025009         77247           24560           26822            1055           14351            6808            3302           11089           16370            827              0               0               0       
     11.50          5.025009         77126           24226           26379            1037           14418            6878            3313           11356           16743            834              0               0               0       
     11.60          5.025009         76801           24097           25932            1022           14586            7010            3338           11317           17058            824              0               0               0       
     11.70          5.025009         76928           24155           26116            1025           14647            7052            3335           11198           16832            824              0               0               0       
     11.80          5.025009         76834           24633           27054            1053           14638            6992            3334           10729           15954            797              0               0               0       
     11.90          5.025009         77030           24586           27033            1052           14494            6862            3306           10920           16105            826              0               0               0       
     12.00          5.025009         77318           24819           27393            1064           14483            6668            3321           10698           15939            799              0               0               0       
     12.10          5.025009         77416           24585           26987            1050           14478            6559            3328           10937           16454            806              0               0               0       
     12.20          5.025009         77560           24744           27321            1060           14478            6532            3323           10778           16147            801              0               0               0       
     12.30          5.025009         77575           24767           27428            1064           14599            6517            3338           10634           16055            782              0               0               0       
     12.40          5.025009         77446           24716           27319            1061           14450            6457            3310           10834           16224            813              0               0               0       
     12.50          5.025009         77428           24856           27695            1073           14665            6620            3344           10479           15685            767              0               0               0       
     12.60          5.025009         77324           24831           27698            1075           14619            6590            3323           10550           15712            786              0               0               0       
     12.70          5.025009         77203           24480           27058            1055           14559            6597            3308           10961           16345            821              0               0               0       
     12.80          5.025009         76963           24315           26895            1047           14681            6818            3330           11004           16287            807              0               0               0       
     12.90          5.025009         76994           24409           27089            1053           14716            6805            3332           10875           16106            799              0               0               0       
     13.00          5.025009         76652           24463           27240            1057           14814            6978            3342           10723           15782            785              0               0               0       
     13.10          5.025009         76322           24056           26518            1033           14887            7061            3327           11057           16421            824              0               0               0       
     13.20          5.025009         76550           24351           26944            1048           14977            7088            3351           10672           15968            785              0               0               0       
     13.30          5.025009         76716           24377           27028            1049           14942            6984            3346           10681           15988            789              0               0               0       
     13.40          5.025009         76749           24335           26982            1046           14922            6863            3343           10743           16155            795              0               0               0       
     13.50          5.025009         76730           24536           27423            1060           14985            6849            3350           10479           15728            774              0               0               0       
     13.60          5.025009         76890           24592           27537            1065           14872            6700            3334           10536           15763            785              0               0               0       
     13.70          5.025009         77249           24626           27599            1070           14715            6507            3314           10659           15894            800              0               0               0       
     13.80          5.025009         77519           24706           27748            1077           14612            6301            3291           10682           15951            816              0               0               0       
     13.90          5.025009         77493           24724           27719            1078           14497            6247            3285           10779           16034            821              0               0               0       
     14.00          5.025009         77427           24461           27215            1062           14537            6331            3288           11002           16454            834              0               0               0       
     14.10          5.025009         77334           24274           27034            1054           14719            6428            3313           11007           16538            817              0               0               0       
     14.20          5.025009         76943           24105           26871            1045           14934            6712            3347           10961           16417            792              0               0               0       
     14.30          5.025009         76725           23915           26399            1030           14875            6878            3326           11210           16723            828              0               0               0       
     14.40          5.025009         76701           24147           26729            1043           14846            6863            3316           11007           16408            825              0               0               0       
     14.50          5.025009         76590           24107           26748            1043           14692            6848            3290           11201           16404            851              0               0               0       
     14.60          5.025009         76705           24035           26607            1038           14957            7020            3337           11008           16373            809              0               0               0       
     14.70          5.025009         76213           23980           26496            1033           15100            7168            3352           10920           16336            799              0               0               0       
     14.80          5.025009         76228           23815           26333            1025           15107            7209            3347           11078           16458            812              0               0               0       
     14.90          5.025009         76065           23845           26337            1022           15078            7162            3334           11077           16501            828              0               0               0       
     15.00          5.025009         75911           23622           25883            1005           15273            7273            3365           11105           16844            814              0               0               0       
     15.10          5.025009         75765           23642           26044            1004           15342            7399            3374           11016           16557            806              0               0               0       
     15.20          5.025009         75633           23527           25882            995            15288            7415            3366           11185           16703            823              0               0               0       
     15.30          5.025009         75810           23945           26720            1022           15364            7314            3374           10691           15966            788              0               0               0       
     15.40          5.025009         76197           23966           26671            1023           15180            7052            3347           10854           16277            814              0               0               0       
     15.50          5.025009         76522           24110           26864            1034           14941            6807            3310           10949           16329            840              0               0               0       
     15.60          5.025009         76705           24346           27291            1051           15056            6778            3342           10598           15931            791              0               0               0       
     15.70          5.025009         76704           24425           27511            1060           14987            6815            3327           10588           15674            797              0               0               0       
     15.80          5.025009         76800           24411           27444            1063           14808            6732            3309           10781           15824            812              0               0               0       
     15.90          5.025009         76760           24241           27303            1058           14993            6880            3343           10766           15817            783              0               0               0       
     16.00          5.025009         76662           23893           26604            1036           14951            6835            3327           11156           16561            821              0               0               0       
     16.10          5.025009         76591           23864           26657            1035           15003            6965            3333           11133           16378            816              0               0               0       
     16.20          5.025009         76336           23765           26491            1028           14898            6921            3307           11337           16588            849              0               0               0       
     16.30          5.025009         76652           24179           27312            1050           15066            6862            3350           10755           15826            784              0               0               0       
     16.40          5.025009         76826           24307           27514            1055           14995            6705            3334           10698           15781            795              0               0               0       
