      tauB          sizeBin        clust_size       Na_bulk         Nb_bulk        NBin_bulk         Na_gas          Nb_gas         NBin_gas         Na_int          Nb_int         NBin_int         Na_bub          Nb_bub         NBin_bub   
      0.00          5.025009         62652           22267           22562            1213           17201           16965            3166           10532           10473            805              0               0               0       
      0.10          5.025009         63232           22854           23177            1240           17038           16661            3143           10108           10162            801              0               0               0       
      0.20          5.025009         63890           22492           22681            1212           16464           15838            3039           10758           11164            909             286             317              24      
      0.30          5.025009         64134           21120           21272            1136           15561           14597            2866           12618           13457            1079            701             674             103      
      0.40          5.025009         64600           19473           19584            1044           14237           12995            2611           13622           14832            1131            2668            2589            398      
      0.50          5.025009         64187           15359           15557            820            13582           12315            2487           18988           20126            1554            2071            2002            323      
      0.60          5.025009         64128           11838           11969            625            15252           13670            2650           21080           22678            1560            1830            1683            349      
      0.70          5.025009         63772           15242           15465            798            17257           15173            3079           15659           17566            1114            1842            1796            193      
      0.80          5.025009         64128           10338           10543            540            13882           12162            2502           23758           25384            1777            2022            1911            365      
      0.90          5.025009         63484            7307            7383            375            10571            9192            1891           31000           32402            2711            1122            1023            207      
      1.00          5.025009         63482           11988           12122            618            13774           11805            2410           21074           23156            1557            3164            2917            599      
      1.10          5.025009         63090            6482            6471            327            10422            9074            1837           32290           33743            2877            806             712             143      
      1.20          5.025009         63046           11913           12201            615            16080           13708            2746           18995           21407            1292            3012            2684            531      
      1.30          5.025009         63400           10406           10538            532            15169           12814            2611           22407           24837            1677            2018            1811            364      
      1.40          5.025009         63129            7321            7367            369            11631            9668            2009           27630           29814            2174            3418            3151            632      
      1.50          5.025009         63383           10020           10135            506            14859           12566            2580           23460           25878            1805            1661            1421            293      
      1.60          5.025009         63468           10066           10293            510            16344           13561            2814           21586           24373            1494            2004            1773            366      
      1.70          5.025009         62776           10295           10608            523            15452           12925            2698           22406           24928            1628            1847            1539            335      
      1.80          5.025009         62934           10419           10646            526            13592           11174            2319           23618           26127            1902            2371            2053            437      
      1.90          5.025009         63086           11370           11750            576            14916           12136            2579           16674           19244            1515            7040            6870            514      
      2.00          5.025009         63216            9220            9531            467            14604           11696            2489           23741           26620            1774            2435            2153            454      
      2.10          5.025009         62959           12585           13031            638            16785           13256            2806           13939           17411            1079            6691            6302            661      
      2.20          5.025009         62779            9829           10257            498            15179           11905            2552           22067           25268            1572            2925            2570            562      
      2.30          5.025009         63410           13033           13410            655            18473           14326            3023           12598           16696            934             5896            5568            572      
      2.40          5.025009         62994           13103           13500            656            18081           14096            2958           12891           16985            980             5925            5419            590      
      2.50          5.025009         63152           14037           14346            701            19835           15217            3195           11394           15928            865             4734            4509            423      
      2.60          5.025009         62346           13254           13716            665            20873           16127            3354           11189           15703            848             4684            4454            317      
