      tauB          sizeBin        clust_size       Na_bulk         Nb_bulk        NBin_bulk         Na_gas          Nb_gas         NBin_gas         Na_int          Nb_int         NBin_int         Na_bub          Nb_bub         NBin_bub   
      0.00          5.025009           10              0               0               0               0               0               0             50000           50000            5184             0               0               0       
      0.10          5.025009          4059             0               0               0               65              71              12            49935           49929            5172             0               0               0       
      0.20          5.025009          4444             0               0               0              590             543              94            49410           49457            5090             0               0               0       
      0.30          5.025009          4292             0               0               0              111             110              19            49889           49890            5165             0               0               0       
      0.40          5.025009          3269             0               0               0              528             484              85            49472           49516            5099             0               0               0       
      0.50          5.025009          2687             0               0               0              592             578             102            49408           49422            5082             0               0               0       
      0.60          5.025009          4062             0               0               0              1302            1302            223            48698           48698            4961             0               0               0       
      0.70          5.025009          4852             0               0               0              2111            1954            341            47889           48046            4843             0               0               0       
      0.80          5.025009          4232             0               0               0              2410            2204            388            47590           47796            4796             0               0               0       
      0.90          5.025009          3771             0               0               0              2922            2718            473            47078           47282            4711             0               0               0       
      1.00          5.025009          4557             0               0               0              3103            2953            510            46897           47047            4674             0               0               0       
      1.10          5.025009          4519             88              98              4              5775            5479            921            44137           44423            4259             0               0               0       
      1.20          5.025009          5203             0               0               0              6907            6393            1106           43093           43607            4078             0               0               0       
      1.30          5.025009          6270            127             142              6              9941            8911            1562           39932           40947            3616             0               0               0       
      1.40          5.025009          7416             71             105              4             10592            9421            1724           35796           36616            3202            3541            3858            254      
      1.50          5.025009          8322            1493            1805             66            12551           10817            2048           35591           37078            3034            365             300              36      
      1.60          5.025009          9058            1449            1845             64            13153           11130            2218           31616           32830            2641            3782            4195            261      
      1.70          5.025009         12295            2000            2497             87            14797           12618            2581            5730            6260            368            27473           28625            2148     
      1.80          5.025009         13214            3900            4836            170            15667           12848            2799            5514            6033            340            24919           26283            1875     
      1.90          5.025009         13875            4892            5989            211            15970           12782            2933            5668            6114            362            23470           25115            1678     
      2.00          5.025009         14660            6823            8251            296            16054           12629            3042            5589            6021            362            21534           23099            1484     
      2.10          5.025009         25543            8769           10612            383            16094           12197            3183            9062            9997            566            16075           17194            1052     
      2.20          5.025009         26636            8579           10317            373            15055           11018            3076           19736           21670            1301            6630            6995            434      
      2.30          5.025009         27291            9624           11863            425            14153            9976            3023           13702           15006            902            12521           13155            834      
      2.40          5.025009         28079           10702           13082            473            13367            9188            3004           13719           14884            922            12212           12846            785      
      2.50          5.025009         29228           12264           14898            547            12395            8219            2955           13461           14539            916            11880           12344            766      
      2.60          5.025009         30118           12900           15584            572            11967            7636            2967           13349           14516            886            11784           12264            759      
      2.70          5.025009         43096           13612           16536            604            11355            7033            2995           13514           14455            864            11519           11976            721      
      2.80          5.025009         44091           13875           16917            618            10466            6420            2953           13990           14733            882            11669           11930            731      
      2.90          5.025009         44885           14768           18005            661            10059            6260            2983           19174           19830            1184            5999            5905            356      
      3.00          5.025009         45512           14563           17762            653             9231            5703            2898           14392           14722            887            11814           11813            746      
      3.10          5.025009         45905           15859           19237            713             9024            5415            2930           13833           14045            853            11284           11303            688      
      3.20          5.025009         46481           16286           19533            732             8572            5082            2904           19382           19662            1197            5760            5723            351      
      3.30          5.025009         46669           15958           19217            722             8267            4937            2902           20046           20283            1219            5729            5563            341      
      3.40          5.025009         46729           17096           20547            776             8270            4914            2953           24634           24539            1455             0               0               0       
      3.50          5.025009         46869           17471           20936            792             8319            5029            2973           18826           18847            1120            5384            5188            299      
      3.60          5.025009         47009           16689           19919            755             8116            4968            2924           19679           19769            1182            5516            5344            323      
      3.70          5.025009         46973           17084           20412            774             8237            5080            2954           19370           19332            1143            5309            5176            313      
      3.80          5.025009         46957           16863           20168            764             8305            5180            2962           19540           19512            1146            5292            5140            312      
      3.90          5.025009         46828           16675           19797            752             8325            5362            2972           19685           19706            1145            5315            5135            315      
      4.00          5.025009         46882           17342           20722            784             8479            5449            3008           19055           18864            1093            5124            4965            299      
      4.10          5.025009         46775           16218           19481            734             8437            5376            2950           20090           20063            1188            5255            5080            312      
      4.20          5.025009         46665           16496           19620            741             8518            5518            2945           19678           19647            1168            5308            5215            330      
      4.30          5.025009         46733           17312           20372            773             8501            5508            2973           13428           13320            793            10759           10800            645      
      4.40          5.025009         46829           17461           20481            778             8517            5434            2994           13411           13423            774            10611           10662            638      
      4.50          5.025009         46678           16773           19685            747             8436            5509            2976           13633           13646            793            11158           11160            668      
      4.60          5.025009         46644           17440           20486            779             8471            5641            2986           18789           18650            1115            5300            5223            304      
      4.70          5.025009         46672           18474           21470            822             8581            5650            3032           12717           12716            727            10228           10164            603      
      4.80          5.025009         46940           17752           20657            789             8327            5501            2985           13088           13069            765            10833           10773            645      
      4.90          5.025009         46918           17534           20294            777             8230            5555            2982           13130           13032            765            11106           11119            660      
      5.00          5.025009         47198           18815           21710            833             8194            5394            2999           12545           12458            737            10446           10438            615      
      5.10          5.025009         47415           19096           22068            849             8127            5318            3004           12527           12464            730            10250           10150            601      
      5.20          5.025009         47419           19852           22761            882             7956            5189            2973           12224           12205            722             9968            9845            607      
      5.30          5.025009         47292           19273           22168            859             7997            5136            2973           17647           17715            1048            5083            4981            304      
      5.40          5.025009         47112           18279           21104            815             8156            5276            2966           12865           12958            765            10700           10662            638      
      5.50          5.025009         47015           18422           21126            816             8432            5640            3031           12398           12488            716            10748           10746            621      
      5.60          5.025009         47357           17866           20596            791             8312            5571            2988           23822           23833            1405             0               0               0       
      5.70          5.025009         47602           18225           20859            803             8231            5543            2987           23544           23598            1394             0               0               0       
      5.80          5.025009         65294           18394           21043            811             8053            5477            2963           18114           18029            1086            5439            5451            324      
