      tauB          sizeBin        clust_size       Na_bulk         Nb_bulk        NBin_bulk         Na_gas          Nb_gas         NBin_gas         Na_int          Nb_int         NBin_int         Na_bub          Nb_bub         NBin_bub   
      0.00          5.025009         62664           22231           22277            1203           17033           17096            3160           10736           10627            821              0               0               0       
      0.10          5.025009         63315           22830           22909            1232           16936           16987            3145           10234           10104            807              0               0               0       
      0.20          5.025009         63995           23550           23543            1265           16546           16624            3097            9904            9833            822              0               0               0       
      0.30          5.025009         64691           23855           23918            1283           16311           16379            3082            9834            9703            819              0               0               0       
      0.40          5.025009         65125           24345           24400            1309           16128           16204            3081            9527            9396            794              0               0               0       
      0.50          5.025009         65652           24301           24259            1306           15508           15620            2986           10191           10121            892              0               0               0       
      0.60          5.025009         66088           24479           24520            1319           15577           15661            3031            9944            9819            834              0               0               0       
      0.70          5.025009         66442           24407           24389            1315           15301           15302            2985           10233           10251            874              59              58              10      
      0.80          5.025009         66781           24503           24539            1324           14889           14928            2926           10439           10340            900             169             193              34      
      0.90          5.025009         66974           24260           24241            1311           14962           14968            2963           10720           10730            898              58              61              12      
      1.00          5.025009         67201           23776           23859            1290           14352           14425            2867           11271           11175            983             601             541              44      
      1.10          5.025009         67461           24214           24216            1315           14007           14081            2824           11306           11229            959             473             474              86      
      1.20          5.025009         67738           23708           23690            1288           13736           13682            2738           12189           12222            1085            367             406              73      
      1.30          5.025009         67740           23651           23708            1288           13857           13841            2806           12027           11975            1000            465             476              90      
      1.40          5.025009         67906           21966           21998            1196           13222           13163            2634           13152           13090            1084            1660            1749            270      
      1.50          5.025009         67929           21413           21401            1165           13454           13355            2708           12703           12739            978             2430            2505            333      
      1.60          5.025009         68001           21418           21421            1167           13308           13346            2685           13192           13228            1046            2082            2005            286      
      1.70          5.025009         67733           20818           20997            1136           14262           14325            2829           13914           13725            1054            1006            953             165      
      1.80          5.025009         67860           21884           21887            1187           15434           15577            2988           11462           11445            874             1220            1091            135      
      1.90          5.025009         68058           19512           19643            1062           13126           13136            2669           14559           14387            1149            2803            2834            304      
