      tauB          sizeBin        clust_size       Na_bulk         Nb_bulk        NBin_bulk         Na_gas          Nb_gas         NBin_gas         Na_int          Nb_int         NBin_int         Na_bub          Nb_bub         NBin_bub   
      0.00          5.025009         76706           27861           27569            1417           10583           10670            2902           11556           11761            865              0               0               0       
      0.10          5.025009         77480           28849           28529            1459           10476           10224            2875           10675           11247            850              0               0               0       
      0.20          5.025009         77968           28335           28042            1427           10283            9627            2845           11058           12017            894             324             314              18      
      0.30          5.025009         77920           25929           25606            1294            9916            9113            2753           12453           13621            991             1702            1660            146      
      0.40          5.025009         77885           20355           19954            999             9696            8716            2687           16904           18228            1278            3045            3102            220      
      0.50          5.025009         77658           20149           19867            990            10218            8957            2777           14167           15568            1000            5466            5608            417      
      0.60          5.025009         77272           17564           17389            859             9980            8799            2690           20436           21961            1368            2020            1851            267      
      0.70          5.025009         76795           16749           16537            809             9818            8594            2640           22888           24378            1576            545             491             159      
      0.80          5.025009         76407           16995           16822            819            10233            8851            2702           16930           18610            1145            5842            5717            518      
      0.90          5.025009         75985           18620           18416            893            11393            9772            2958           15441           17149            1057            4546            4663            276      
      1.00          5.025009         75805           18919           18804            908            11780           10046            3015           16450           18297            1106            2851            2853            155      
      1.10          5.025009         75499           18046           17964            863            11875           10016            2993           17921           19909            1184            2158            2111            144      
      1.20          5.025009         75330           16720           16554            794            11138            9351            2824           18046           19940            1286            4096            4155            280      
      1.30          5.025009         75308           15971           15819            759            11400            9329            2843           19580           21817            1290            3049            3035            292      
      1.40          5.025009         75102           16363           16212            775            11828            9544            2916           18933           21363            1246            2876            2881            247      
      1.50          5.025009         74948           16854           16741            799            12428            9892            3005           16883           19469            1143            3835            3898            237      
      1.60          5.025009         74693           16149           15972            763            11622            9221            2823           18919           21433            1313            3310            3374            285      
      1.70          5.025009         74363           17667           17579            836            12547            9800            2983           17103           19954            1154            2683            2667            211      
      1.80          5.025009         74371           18688           18576            885            12447            9644            2943           16124           19035            1122            2741            2745            234      
      1.90          5.025009         74277           20051           20051            954            12872            9847            2989           14487           17492            1019            2590            2610            222      
      2.00          5.025009         73912           21539           21635            1027           13039            9768            3006           12054           15297            896             3368            3300            255      
      2.10          5.025009         73701           21281           21165            1010           12864            9639            2970           11796           15274            914             4059            3922            290      
      2.20          5.025009         73866           20361           20166            964            13480           10036            3044           11642           15312            887             4517            4486            289      
      2.30          5.025009         73396           20706           20621            980            13135            9790            2944           11611           15258            885             4548            4331            375      
      2.40          5.025009         73198           20382           20309            964            13681           10110            3053           11913           15628            915             4024            3953            252      
      2.50          5.025009         73000           21054           21048            997            13622           10114            3052           11742           15503            906             3582            3335            229      
      2.60          5.025009         72997           21761           22028            1037           14137           10359            3126           11296           15193            863             2806            2420            158      
      2.70          5.025009         72944           21132           21224            1004           13939           10208            3066           11770           15705            914             3159            2863            200      
      2.80          5.025009         72789           21457           21592            1021           13986           10222            3076           11898           15909            910             2659            2277            177      
      2.90          5.025009         72324           21559           21635            1024           14511           10533            3116           11776           15983            886             2154            1849            158      
      3.00          5.025009         72032           20279           20322            962            14036           10221            2991           12906           17029            977             2779            2428            254      
      3.10          5.025009         71396           22109           22161            1048           15122           10917            3152           11800           16120            890             969             802              94      
      3.20          5.025009         71263           22709           22688            1071           15579           11247            3213           11121           15603            849             591             462              51      
      3.30          5.025009         70740           22270           22250            1049           15145           11075            3153           11898           16113            922             687             562              60      
      3.40          5.025009         70342           21942           22007            1033           14922           10877            3109           11921           16203            933             1215            913             109      
      3.50          5.025009         70254           22564           22569            1060           15113           11042            3120           11455           15748            900             868             641             104      
      3.60          5.025009         70145           23266           23139            1091           15484           11202            3185           11151           15566            884              99              93              24      
      3.70          5.025009         70600           23351           23195            1095           15348           11103            3151           10944           15432            868             357             270              70      
      3.80          5.025009         70535           23325           23254            1095           15484           11058            3160           11079           15585            900             112             103              29      
      3.90          5.025009         70262           23503           23425            1104           15882           11399            3227           10615           15176            853              0               0               0       
      4.00          5.025009         70526           23062           23038            1085           15505           11049            3151           11331           15826            920             102              87              28      
      4.10          5.025009         70173           23242           23238            1093           15877           11289            3196           10606           15306            846             275             167              49      
      4.20          5.025009         70238           23250           23274            1092           16197           11407            3234           10481           15278            847              72              41              11      
      4.30          5.025009         69585           22833           22735            1068           16067           11249            3179           10655           15669            850             445             347              87      
      4.40          5.025009         69394           22618           22563            1057           16778           11877            3282           10604           15560            845              0               0               0       
      4.50          5.025009         69065           22054           21921            1027           16170           11556            3164           11233           16132            895             543             391              98      
      4.60          5.025009         68690           22349           22318            1043           16840           11976            3254           10547           15522            841             264             184              46      
      4.70          5.025009         68457           21652           21607            1009           15587           11199            3035           11794           16480            957             967             714             183      
      4.80          5.025009         68062           22021           22070            1028           16921           12044            3256           10920           15780            874             138             106              26      
      4.90          5.025009         68180           21873           21912            1019           17149           12185            3287           10978           15903            878              0               0               0       
      5.00          5.025009         68103           21913           21935            1019           16619           11788            3189           11183           16093            916             285             184              60      
      5.10          5.025009         67858           22174           22269            1032           17052           12098            3271           10544           15394            870             230             239              11      
      5.20          5.025009         68043           22350           22432            1041           17131           12111            3263           10447           15409            866              72              48              14      
      5.30          5.025009         67879           22295           22363            1039           17218           12123            3274           10420           15468            855              67              46              16      
      5.40          5.025009         67945           22223           22456            1040           17544           12325            3320           10233           15219            824              0               0               0       
      5.50          5.025009         67746           21572           21735            1006           17474           12250            3305           10954           16015            873              0               0               0       
      5.60          5.025009         67977           21883           22024            1020           17416           12176            3277           10535           15703            857             166              97              30      
      5.70          5.025009         67769           21754           21973            1015           17461           12140            3281           10655           15787            860             130             100              28      
      5.80          5.025009         67609           21629           21747            1007           17188           11892            3210           10631           15939            863             552             422             104      
      5.90          5.025009         67502           21534           21678            1003           17291           12009            3221           10516           15886            847             659             427             113      
      6.00          5.025009         67351           21871           22066            1020           17275           11986            3207           10325           15544            856             529             404             101      
      6.10          5.025009         67324           21825           21983            1017           17460           12050            3216           10330           15637            866             385             330              85      
      6.20          5.025009         67516           21782           21911            1014           18441           12701            3362            9705           15340            797              72              48              11      
      6.30          5.025009         67127           21491           21636            1000           18081           12532            3299           10219           15676            849             209             156              36      
      6.40          5.025009         66672           20946           21116            973            18163           12558            3299           10424           15860            868             467             466              44      
      6.50          5.025009         66530           21327           21506            989            18471           12835            3338           10202           15659            857              0               0               0       
      6.60          5.025009         65887           21202           21422            984            18434           12826            3308           10012           15545            832             352             207              60      
      6.70          5.025009         65891           21341           21505            989            18453           12787            3300            9885           15466            831             321             242              64      
