      tauB          sizeBin        clust_size       Na_bulk         Nb_bulk        NBin_bulk         Na_gas          Nb_gas         NBin_gas         Na_int          Nb_int         NBin_int         Na_bub          Nb_bub         NBin_bub   
      0.00          5.025009         71415           26818           26461            1398           12884           13142            2983           10298           10397            803              0               0               0       
      0.10          5.025009         72230           27414           27083            1426           13057           13179            3031            9529            9738            727              0               0               0       
      0.20          5.025009         72935           27743           27378            1439           12660           12659            2970            9597            9963            775              0               0               0       
      0.30          5.025009         73581           27692           27362            1436           12115           12026            2871           10193           10612            877              0               0               0       
      0.40          5.025009         74118           27684           27404            1437           11708           11512            2811           10608           11084            936              0               0               0       
      0.50          5.025009         74381           27537           27220            1429           11314           11062            2738           11149           11718            1017             0               0               0       
      0.60          5.025009         74537           26695           26344            1383           10868           10525            2648           11753           12431            1082            684             700              71      
      0.70          5.025009         74651           26564           26302            1378           11329           10945            2787           11311           11969            928             796             784              91      
      0.80          5.025009         74768           24973           24647            1289           11296           10853            2779           11732           12524            965             1999            1976            151      
      0.90          5.025009         75035           26624           26316            1380           11576           10999            2885           10905           11814            850             895             871              69      
      1.00          5.025009         75064           25488           25144            1319           11096           10544            2771           11349           12313            909             2067            1999            185      
      1.10          5.025009         75136           26827           26509            1390           11830           11151            2940           10760           11796            822             583             544              32      
      1.20          5.025009         75081           25467           25202            1316           11268           10618            2804           11645           12621            915             1620            1559            149      
