      tauB          sizeBin        clust_size       Na_bulk         Nb_bulk        NBin_bulk         Na_gas          Nb_gas         NBin_gas         Na_int          Nb_int         NBin_int         Na_bub          Nb_bub         NBin_bub   
      0.00          5.025009         82694           30951           30628            1513            7716            8213            2863           11333           11159            808              0               0               0       
      0.10          5.025009         83408           31526           31067            1528            7596            7595            2823           10401           10839            807             477             499              26      
      0.20          5.025009         83271           26392           26071            1261            7156            6803            2648           13782           14544            1105            2670            2582            170      
      0.30          5.025009         83238           21193           21126            999             7647            7090            2818           17079           17918            1158            4081            3866            209      
      0.40          5.025009         82243           14728           14630            685             8098            7390            2844           26585           27437            1545            589             543             110      
      0.50          5.025009         81408           11512           11351            524             8320            7457            2797           29809           30837            1742            359             355             121      
      0.60          5.025009         80276           13669           13534            618             9090            7951            2893           26947           28207            1563            294             308             110      
      0.70          5.025009         79963           13218           13143            595             9788            8372            2990           26927           28446            1580             67              39              19      
      0.80          5.025009         79185           11903           11870            532             9221            8012            2832           28503           29834            1717            373             284             103      
      0.90          5.025009         78551           11885           11802            528             9801            8252            2841           26641           28279            1666            1673            1667            149      
      1.00          5.025009         77460           12490           12606            558             9423            7972            2726           26271           27808            1690            1816            1614            210      
      1.10          5.025009         77160           13321           13510            598            10266            8580            2878           26061           27657            1630            352             253              78      
      1.20          5.025009         76530           13990           14238            629            11080            8941            2960           23878           25988            1449            1052            833             146      
      1.30          5.025009         75800           13402           13631            600            10186            8137            2712           25033           27160            1562            1379            1072            310      
      1.40          5.025009         76064           17570           17692            787            11978            9245            3089           15024           18019            1034            5428            5044            274      
      1.50          5.025009         75799           18716           18559            833            11636            8797            2951           15325           18543            1106            4323            4101            294      
      1.60          5.025009         75076           19114           19173            853            12666            9450            3125           14485           17991            1020            3735            3386            186      
      1.70          5.025009         74457           19691           19779            876            12580            9387            3075           14087           17739            992             3642            3095            241      
      1.80          5.025009         74509           20482           20655            910            13009            9405            3119           13857           17882            971             2652            2058            184      
      1.90          5.025009         74265           22002           22081            969            13798            9778            3235           12761           17038            893             1439            1103             87      
      2.00          5.025009         73829           22350           22318            981            13800            9729            3217           12966           17278            939             884             675              47      
      2.10          5.025009         73685           22313           22215            976            13366            9416            3141           13398           17611            974             923             758              93      
      2.20          5.025009         73564           22300           22025            969            13116            9138            3077           13702           18005            1039            882             832              99      
      2.30          5.025009         73390           23181           22895            1004           14345            9757            3251           12305           17236            892             169             112              37      
      2.40          5.025009         73308           23219           23043            1004           13989            9420            3171           12463           17335            942             329             202              67      
      2.50          5.025009         72993           23023           22839            992            14755            9706            3270           12089           17332            887             133             123              35      
      2.60          5.025009         72897           22936           22803            988            14461            9574            3198           12389           17462            937             214             161              61      
      2.70          5.025009         72750           23479           23391            1012           15323            9994            3329           11114           16579            830              84              36              13      
      2.80          5.025009         72750           22995           22901            991            14838            9712            3248           11999           17286            911             168             101              34      
      2.90          5.025009         72269           22942           22894            990            14756            9517            3181           11808           17248            902             494             341             111      
