      tauB          sizeBin        clust_size       Na_bulk         Nb_bulk        NBin_bulk         Na_gas          Nb_gas         NBin_gas         Na_int          Nb_int         NBin_int         Na_bub          Nb_bub         NBin_bub   
      0.00          5.025009         62673           22185           21870            1191           16918           17412            3184           10897           10718            809              0               0               0       
      0.10          5.025009         63254           22927           22593            1226           16731           17230            3155           10295           10116            793              47              61              10      
      0.20          5.025009         63967           23523           23130            1254           16497           16757            3117            9980           10113            813              0               0               0       
      0.30          5.025009         64438           23710           23335            1263           16237           16261            3079           10053           10404            842              0               0               0       
      0.40          5.025009         64927           23468           23109            1250           15679           15602            2987           10853           11289            947              0               0               0       
      0.50          5.025009         65403           23636           23234            1257           15590           15246            2960           10560           11282            930             214             238              37      
      0.60          5.025009         65669           23591           23218            1256           15516           15016            2977           10683           11521            911             210             245              40      
      0.70          5.025009         65662           23443           23054            1245           15620           15056            3000           10409           11380            871             528             510              68      
      0.80          5.025009         65782           22850           22440            1213           15772           15002            3016           10530           11649            870             848             909              85      
      0.90          5.025009         65808           22209           21811            1178           14984           14178            2878           10956           12220            910             1851            1791            218      
      1.00          5.025009         65871           21504           21142            1142           15630           14724            2951           11974           13273            977             892             861             114      
      1.10          5.025009         65843           20773           20414            1106           14571           13586            2787           12787           14113            1081            1869            1887            210      
      1.20          5.025009         65625           19538           19155            1034           15000           13989            2862           13066           14441            1001            2396            2415            287      
      1.30          5.025009         65807           16506           16190            873            12271           11366            2353           18464           19756            1632            2759            2688            326      
      1.40          5.025009         65573           19829           19520            1051           14967           13755            2776           11497           13130            943             3707            3595            414      
      1.50          5.025009         65482           19056           18746            1008           15870           14659            2962           11846           13417            930             3228            3178            284      
      1.60          5.025009         65323           18824           18559            995            16351           14936            3011           11145           12924            867             3680            3581            311      
      1.70          5.025009         65140           18891           18623            998            16548           15130            3052           11884           13680            907             2677            2567            227      
      1.80          5.025009         65094           19201           18919            1013           16280           14869            3019           11748           13577            938             2771            2635            214      
      1.90          5.025009         65246           18937           18684            999            16164           14777            2982           12302           14124            971             2597            2415            232      
      2.00          5.025009         65174           19151           18849            1008           16015           14428            2979           11579           13613            934             3255            3110            263      
      2.10          5.025009         65249           16458           16198            862            15656           14128            2880           13782           15781            1041            4104            3893            401      
