        tauB               sizeBin             clust_size          interface_id       press_align_bub1     press_align_bub2     press_align_bub3     press_align_bub4     press_align_bub5  
        0.00               5.025009              76704                  1                734.175890            0.000000             0.000000             0.000000             0.000000      
        0.10               5.025009              77445                  1                736.217154            0.000000             0.000000             0.000000             0.000000      
        0.20               5.025009              78222                  1                688.820232            0.000000             0.000000             0.000000             0.000000      
        0.30               5.025009              78817                  1                595.191053            0.000000             0.000000             0.000000             0.000000      
        0.40               5.025009              79387                  1                310.310913            0.000000             0.000000             0.000000             0.000000      
        0.50               5.025009              79470                  1                521.145731           30.359157            -45.300121           83.955796            24.425693      
        0.60               5.025009              79649                  6                571.266908            1.959645             1.560170            -29.675790            8.259506      
        0.70               5.025009              79745                  3                337.810980          -133.420603           47.237104             0.000000             0.000000      
        0.80               5.025009              79710                  4                589.782929          -121.338009           -91.919615           12.620771             0.000000      
        0.90               5.025009              79508                  3                280.150445          -727.831546           29.457346            -3.166384             0.000000      
        1.00               5.025009              79660                  6                612.561146          -725.216237           14.793085            -12.702193              nan         
        1.10               5.025009              79620                  4                641.457729          -641.124381           -8.383066             0.000000             0.000000      
        1.20               5.025009              79591                  4                650.493136          -1089.904054           0.706875             0.000000             0.000000      
        1.30               5.025009              79553                  1                651.156816          -876.024150            0.000000             0.000000             0.000000      
        1.40               5.025009              79412                  4                640.948634          -866.228714           22.016009             0.000000             0.000000      
        1.50               5.025009              79366                  7                630.197204          -837.394413           125.448974            9.195367             0.000000      
        1.60               5.025009              79229                  6                601.565938          -804.311321           28.669727            -10.543159              nan         
        1.70               5.025009              78985                  5                611.947846          -1050.700153          -16.099652           -19.427165              nan         
        1.80               5.025009              78917                  3                659.139104          -1043.217138          81.297913            -28.847555            0.000000      
        1.90               5.025009              78902                  2                241.535584          -837.151967           17.213067            47.720362             0.000000      
        2.00               5.025009              78990                  4                619.589887          -932.264716           12.038917            10.218485             0.000000      
        2.10               5.025009              78978                  5                668.370113          -1023.847057          -7.659044             0.000000             0.000000      
        2.20               5.025009              78932                  4                832.790217          -864.802911           -37.715683            0.000000             0.000000      
        2.30               5.025009              78887                  1                657.794868          -1021.619712           0.000000             0.000000             0.000000      
        2.40               5.025009              78964                  1                650.700972          -801.010325            0.000000             0.000000             0.000000      
        2.50               5.025009              79190                  3                656.664747          -1060.840726           0.000000             0.000000             0.000000      
        2.60               5.025009              79212                  1                622.540384          -1014.699594           0.000000             0.000000             0.000000      
        2.70               5.025009              79281                  2                619.802825          -804.194415           -4.017157             0.000000             0.000000      
        2.80               5.025009              79406                  4                617.112373          -1071.447238           3.576173             0.000000             0.000000      
        2.90               5.025009              79283                  5                617.603492          -1210.741629           0.000000             0.000000             0.000000      
        3.00               5.025009              79301                  3                634.376794          -1039.466776           0.000000             0.000000             0.000000      
        3.10               5.025009              79246                  2               4569.420025          -1238.806675           0.000000             0.000000             0.000000      
        3.20               5.025009              79228                  2                626.746144          -1184.345393           0.000000             0.000000             0.000000      
        3.30               5.025009              79148                  1                636.149526          -1191.112007          -35.504691            0.000000             0.000000      
        3.40               5.025009              79111                  2                778.858725          -651.420461            0.000000             0.000000             0.000000      
        3.50               5.025009              79010                  5                661.962086          -936.915288           -18.540545            0.000000             0.000000      
        3.60               5.025009              78958                  1                610.637751          -596.762127            0.000000             0.000000             0.000000      
        3.70               5.025009              78936                  1                673.481692          -522.939953            0.000000             0.000000             0.000000      
