        tauB               sizeBin             clust_size          interface_id       press_align_bub1     press_align_bub2     press_align_bub3     press_align_bub4     press_align_bub5  
        0.00               5.025009                10                   1               -311.866060            0.000000             0.000000             0.000000             0.000000      
        0.10               5.025009               2439                  1                -89.393651              nan                0.000000             0.000000             0.000000      
        0.20               5.025009               2537                  1                48.912875               nan                0.000000             0.000000             0.000000      
        0.30               5.025009               3236                  1                58.908154               nan                0.000000             0.000000             0.000000      
        0.40               5.025009               5145                  1                60.343877               nan                0.000000             0.000000             0.000000      
        0.50               5.025009               3110                  1                89.596771               nan                0.000000             0.000000             0.000000      
        0.60               5.025009               3879                  1                275.828019              nan                0.000000             0.000000             0.000000      
        0.70               5.025009               4493                  1                366.938798              nan                0.000000             0.000000             0.000000      
        0.80               5.025009               2776                  1               1888.476327              nan               -56.351261            0.000000             0.000000      
        0.90               5.025009               3999                  3               1854.068800              nan               -0.283127             0.000000             0.000000      
        1.00               5.025009               3373                  1                531.123308              nan               -42.921003           50.556945               nan         
        1.10               5.025009               4428                  0                   nan              1155.437084          3197.321663           31.292842               nan         
        1.20               5.025009               6257                  0                   nan               135.071573          2568.347718          -749.609152              nan         
        1.30               5.025009               3648                  0                   nan              5176.966136           295.106667           497.484832              nan         
        1.40               5.025009               4292                  0                   nan              5303.397255          4350.706026           -16.851523              nan         
        1.50               5.025009               6299                  0                   nan              2905.258661          2108.293621          6168.694523              nan         
        1.60               5.025009               7198                  12              2995.079227          5179.629903          6791.864539          5735.121064              nan         
        1.70               5.025009               7857                  14              3210.680397           279.825884          7941.335421           640.005935              nan         
        1.80               5.025009               8580                  10              3266.830480          3754.786957          4158.734557          6380.428607              nan         
        1.90               5.025009               9323                  7               3195.935994          3533.540511          3696.500307          6878.671317              nan         
        2.00               5.025009               9992                  6               2611.739519          2964.721762          4523.872326          4082.971211              nan         
        2.10               5.025009              10787                  5               2579.653835          3668.048525          4123.477649          3342.199702              nan         
        2.20               5.025009              11368                  6               2239.999648           834.693066          2769.729772          3949.503878              nan         
        2.30               5.025009              12159                  7               2306.593107          5658.735115          3950.501756          2710.842530              nan         
        2.40               5.025009              12576                  6               3558.518545          6349.867549          2108.341038          2188.016918              nan         
        2.50               5.025009              13084                  4                235.642357          1943.547358          2575.768682          2231.751980              nan         
        2.60               5.025009              13541                  4               4578.447009           42.112954           2561.602157          2175.854751              nan         
        2.70               5.025009              13955                  6               4774.235856          2643.656568          2418.913659          2099.482109              nan         
        2.80               5.025009              14255                  4               4372.161078          5935.402010          1968.406510          1955.351568              nan         
        2.90               5.025009              18891                  5               6151.977166          4782.631520          1175.389621          2037.098342           272.766549     
        3.00               5.025009              19089                  5               4062.071950          3777.787840          2164.109237          1083.889296              nan         
        3.10               5.025009              19186                  4               6024.130024          4756.115090          1768.810652          1944.353686          2952.324709     
