        tauB               sizeBin             clust_size          interface_id       press_align_bub1     press_align_bub2     press_align_bub3     press_align_bub4     press_align_bub5  
        0.00               5.025009              76688                  1                750.653163            0.000000             0.000000             0.000000             0.000000      
        0.10               5.025009              77488                  2                734.501590            0.000000             0.000000             0.000000             0.000000      
        0.20               5.025009              78159                  1                703.542660          -104.032134            0.000000             0.000000             0.000000      
        0.30               5.025009              78575                  1                628.673525            0.000000             0.000000             0.000000             0.000000      
        5.70               5.025009              76002                  2                771.590157          -1146.109146           8.192982           -118.669371            0.000000      
        0.40               5.025009              78739                  1                618.289531           -8.740797             0.000000             0.000000             0.000000      
        5.80               5.025009              75959                  7                734.981661          -1122.104600           0.000000             0.000000             0.000000      
        0.50               5.025009              78747                  2                526.724075           40.556113            208.115525           -41.463722              nan         
        5.90               5.025009              75770                  1                734.486787          -276.735894           -8.678864             0.000000             0.000000      
        0.60               5.025009              78645                  3                674.462356          -160.994413           101.840201           -34.161884            0.000000      
        6.00               5.025009              75831                  1                718.025848          -836.671197            0.000000             0.000000             0.000000      
        0.70               5.025009              78793                  4                678.162635           39.686483            251.483548           -90.743136           -31.284025     
        6.10               5.025009              75867                  3                722.077103          -804.508209            0.000000             0.000000             0.000000      
        6.20               5.025009              75914                  2                696.130200          -715.653578            0.000000             0.000000             0.000000      
        0.80               5.025009              78729                  6                683.761327           31.916589           -291.181625           -79.234916            0.000000      
        6.30               5.025009              76005                  5                715.521010          -985.259742           -34.349913            7.610415             0.000000      
        0.90               5.025009              78647                  2                691.889310          -256.580013          -203.847135           66.148510             0.000000      
        6.40               5.025009              75789                  5                740.635122          -728.252326           18.407423             0.000000             0.000000      
        1.00               5.025009              78604                  2                659.851582          -347.693997          -228.832190           -54.695638           -27.973355     
        1.10               5.025009              78480                  2                733.183969          -1094.423800         -242.813926           -4.116969             0.000000      
        1.20               5.025009              78276                  1                700.839268          -947.766983          -236.638909          -295.600422            0.000000      
        1.30               5.025009              78303                  5                704.354462          -915.624150          -350.756001            6.785058            -36.589124     
        1.40               5.025009              78176                  3                204.961969          -1033.706541         -287.738938           10.553703             0.000000      
        1.50               5.025009              78243                  3                715.407402          -1243.687740          87.647360            56.316015            18.135027      
        1.60               5.025009              77884                  2                754.492940          -1257.001965          -82.200929            0.000000             0.000000      
        1.70               5.025009              77924                  2                745.356521          -1407.102376          19.833135             0.000000             0.000000      
        1.80               5.025009              78005                  1                770.747991          -1232.817453          -7.557841             0.000000             0.000000      
        1.90               5.025009              77891                  1                532.499134          -1544.643292           0.000000             0.000000             0.000000      
        2.00               5.025009              78015                  4                735.020549          -1566.867459           0.000000             0.000000             0.000000      
        2.10               5.025009              78069                  1                359.987391          -1636.608509           0.000000             0.000000             0.000000      
        2.20               5.025009              77918                  3                727.655042          -1685.050930          -84.357304           -18.390376           53.215179      
        2.30               5.025009              77707                  4                695.268151          -1416.996469         -231.850095           -11.311928            0.000000      
        2.40               5.025009              77531                  2                761.419094          -1500.884915           0.000000             0.000000             0.000000      
        2.50               5.025009              77556                  2                749.623037          -1510.264138          313.582961            0.000000             0.000000      
        2.60               5.025009              77381                  1                751.213560          -1485.091693           0.000000             0.000000             0.000000      
        2.70               5.025009              77408                  4                722.249383          -1587.528297          17.790916           -104.831618            0.000000      
        2.80               5.025009              77449                  6                744.105593          -1610.636832          33.355629             0.000000             0.000000      
        2.90               5.025009              77321                  5                740.225131          -1442.351998          109.707881           -14.134601            9.867550      
        3.00               5.025009              77340                  4                751.425309          -1294.069230           0.000000             0.000000             0.000000      
        3.10               5.025009              77177                  4                758.197844          -1755.785424          256.233819            0.000000             0.000000      
        3.20               5.025009              77081                  5                762.236858          -1673.030441          -41.293169            0.000000             0.000000      
        3.30               5.025009              77053                  3                754.112900          -1335.399268           7.510961             0.000000             0.000000      
        3.40               5.025009              76854                  3                745.288834          -1708.000774          23.285530            -3.345609             0.000000      
        3.50               5.025009              76762                  4                769.083522          -1667.741933           0.000000             0.000000             0.000000      
        3.60               5.025009              76793                  3                749.191190          -1782.152179          30.150280             0.000000             0.000000      
        3.70               5.025009              76881                  5                732.721877          -1934.775290           0.000000             0.000000             0.000000      
        3.80               5.025009              76808                  4                718.263943          -2029.097352          -21.013180            0.000000             0.000000      
        3.90               5.025009              76682                  3                731.528718          -1851.728763          -64.001136            0.000000             0.000000      
        4.00               5.025009              76575                  4                714.206974          -1722.531092           0.000000             0.000000             0.000000      
        4.10               5.025009              76407                  3                213.038414          -1522.575837           5.622563            39.130153             0.000000      
        4.20               5.025009              76342                  4                751.472037          -994.578917           31.504073             0.000000             0.000000      
        4.30               5.025009              76381                  3                780.815988          -1334.285485          11.693704             0.000000             0.000000      
        4.40               5.025009              76397                  2                730.410261          -1385.023524          32.857239            -35.697148            0.000000      
        4.50               5.025009              76379                  2                750.605229          -1637.875994           0.000000             0.000000             0.000000      
        4.60               5.025009              76284                  1                739.647995          -1576.174688           0.000000             0.000000             0.000000      
        4.70               5.025009              76357                  1                757.051700          -1801.578528           0.000000             0.000000             0.000000      
        4.80               5.025009              76222                  4                746.005872          -1450.648234          -95.715995            0.000000             0.000000      
        4.90               5.025009              76045                  1                293.539362          -1492.734816         -120.714302            0.000000             0.000000      
        5.00               5.025009              76116                  3                764.729567          -1647.814357           0.000000             0.000000             0.000000      
        5.10               5.025009              76226                  3                741.250557          -1407.249584           0.000000             0.000000             0.000000      
        5.20               5.025009              76213                  4                777.763870          -1355.243897           0.000000             0.000000             0.000000      
        5.30               5.025009              76295                  1                778.098371          -683.790965            0.000000             0.000000             0.000000      
        5.40               5.025009              76249                  4                642.131678          -1136.499718          -33.255408            0.000000             0.000000      
        5.50               5.025009              76256                  1                794.279322          -1148.340338           0.000000             0.000000             0.000000      
        5.60               5.025009              76093                  2                766.281558          -1073.370314           0.000000             0.000000             0.000000      
        5.70               5.025009              76002                  2                771.590157          -1146.109146           8.192982           -118.669371            0.000000      
        5.80               5.025009              75959                  7                734.981661          -1122.104600           0.000000             0.000000             0.000000      
        5.90               5.025009              75770                  1                734.486787          -276.735894           -8.678864             0.000000             0.000000      
        6.00               5.025009              75831                  1                718.025848          -836.671197            0.000000             0.000000             0.000000      
        6.10               5.025009              75867                  3                722.077103          -804.508209            0.000000             0.000000             0.000000      
        6.20               5.025009              75914                  2                696.130200          -715.653578            0.000000             0.000000             0.000000      
        6.30               5.025009              76005                  5                715.521010          -985.259742           -34.349913            7.610415             0.000000      
        6.40               5.025009              75789                  5                740.635122          -728.252326           18.407423             0.000000             0.000000      
