        tauB               sizeBin             clust_size          interface_id       press_align_bub1     press_align_bub2     press_align_bub3     press_align_bub4     press_align_bub5  
        0.00               5.025009              84665                  2               1184.929103          -137.572229            0.000000             0.000000             0.000000      
        0.10               5.025009              85463                  1               1180.671316          -332.233846           -85.271095            0.000000             0.000000      
        0.20               5.025009              85636                  1               1113.563117          -133.655325          -201.522655          -380.106009              nan         
        0.30               5.025009              85146                  4               1131.511010          -1278.288839         -1079.456965         -616.846481          -780.276333     
        0.40               5.025009              84464                  2               1185.194968          -956.194499          -2627.941778          739.296340              nan         
        0.50               5.025009              83632                  4               1250.801317          -1493.376380         -2214.160554          86.060570             0.000000      
        0.60               5.025009              82868                  4               1325.270132          -2222.184359         -2129.189636         -1532.922675             nan         
        0.70               5.025009              82147                  7              -11387.905317          88.377626            -68.538951           -68.370806            0.000000      
        0.80               5.025009              81586                  5               -9543.441457          23.562388            -29.317483            0.000000             0.000000      
        0.90               5.025009              81057                  2                81.489150           -3123.259216         -3443.609432         -2110.917317             nan         
        1.00               5.025009              80955                  4               1429.052946          -3545.356885         -2898.059645          -7.265109             0.000000      
        1.10               5.025009              80634                  7               1393.486083           504.606955          -3649.028761           0.000000             0.000000      
        1.20               5.025009              80419                  2               1511.643547          -3800.815372         -3460.858366         -324.638582           -78.382109     
        1.30               5.025009              79962                  2               1716.213634          -513.529748          -3379.483881         -564.074181           -26.488722     
        1.40               5.025009              79682                  5               1591.252737          -3715.951702         -3216.079748           0.000000             0.000000      
        1.50               5.025009              79598                  1               1601.708510          -2897.762418         -1965.785614           0.000000             0.000000      
        1.60               5.025009              79212                  3               1636.863268          -4445.769451         -2482.104626          -66.728373            0.000000      
        1.70               5.025009              79125                  1               1600.075722          -5285.918831         -962.297595            0.000000             0.000000      
        1.80               5.025009              79116                  3               1619.160547          -4205.361012         -1185.430765          65.622452             0.000000      
        1.90               5.025009              79035                  2               1552.956615          -3977.270907         -2008.914106           0.000000             0.000000      
        2.00               5.025009              78645                  2               1607.511924          -4263.331101         -1301.175906           0.000000             0.000000      
        2.10               5.025009              78364                  3               1659.254135          -3753.207265         -285.686671            0.000000             0.000000      
        2.20               5.025009              78293                  3               1620.528783          -3389.517194           0.000000             0.000000             0.000000      
