        tauB               sizeBin             clust_size          interface_id       press_align_bub1     press_align_bub2     press_align_bub3     press_align_bub4     press_align_bub5  
        0.00               5.025009              84671                  1               1268.503784            0.000000             0.000000             0.000000             0.000000      
        0.10               5.025009              85189                  1               1136.664427           -89.624734           204.534967            0.000000             0.000000      
        0.20               5.025009              84943                  5               1235.264528           18.966783           -347.483121           -38.806100              nan         
        0.30               5.025009              84196                  5               18128.896150         -1869.402704          -18.824139            0.000000             0.000000      
        0.40               5.025009              83449                  4               4592.868894           -54.345606            0.000000             0.000000             0.000000      
        0.50               5.025009              82630                  8               -4873.184566          -17.734249           -9.516359             0.000000             0.000000      
        0.60               5.025009              81646                  7               1521.940825          -2418.672404          -38.104883           -5.531825             0.715650      
        0.70               5.025009              80562                  8               -7689.301656          31.216327            -99.574366           -19.703080            0.000000      
        0.80               5.025009              79172                  3               1610.574760           -27.183597           -60.558005            0.000000             0.000000      
        0.90               5.025009              78794                  4               1642.620911           -31.181078           -83.896220            0.000000             0.000000      
        1.00               5.025009              78031                  4               1556.604396            0.000000             0.000000             0.000000             0.000000      
        1.10               5.025009              77829                  4               1392.331302          -102.270230           89.561934            24.828660               nan         
        1.20               5.025009              77405                  2               1795.670002          -2505.796384          -28.181844            0.000000             0.000000      
        1.30               5.025009              76837                  3               1698.860865           63.785378            10.644194            38.852987             0.000000      
        1.40               5.025009              76444                  2               1834.663988           -0.329588            -13.220371           -53.273982            3.815091      
        1.50               5.025009              76140                  2               2009.937789          -2315.006953          -26.276686           -65.985297              nan         
        1.60               5.025009              76193                  2               1813.319933          -3736.914273         -1357.114764          88.201713            128.864040     
        1.70               5.025009              76066                  1               2028.929614          -370.946320           -15.084138            8.795501            62.364226      
        1.80               5.025009              75230                  4               2004.096261          -3818.344995           4.861601             0.000000             0.000000      
        1.90               5.025009              75415                  5               2077.915124          -3425.942590          -93.823809            7.165657               nan         
        2.00               5.025009              74937                  6               2123.718293          -2512.198844          95.068075           -127.112189              nan         
        2.10               5.025009              74762                  3               2076.369788          -2080.057005          17.597146             0.000000             0.000000      
        2.20               5.025009              74575                  5               2051.042086          -2231.580638          80.512418             0.000000             0.000000      
        2.30               5.025009              74344                  4               2091.282141          -1828.359004          -39.672475           17.910924             0.000000      
        2.40               5.025009              74273                  3               2026.264031           -14.708579           22.619284             0.000000             0.000000      
        2.50               5.025009              73835                  2               2003.015060           95.992117            139.256644           -23.823107           17.707898      
        2.60               5.025009              73405                  4               2133.714803           -26.146268            9.847661            20.936552             0.000000      
        2.70               5.025009              73332                  3               2093.392251           16.448276             0.000000             0.000000             0.000000      
        2.80               5.025009              73085                  4               2170.850794            0.000000             0.000000             0.000000             0.000000      
        2.90               5.025009              73165                  2               2100.809826            0.000000             0.000000             0.000000             0.000000      
        3.00               5.025009              72904                  4               2085.830250           -37.323859           -47.036922            0.000000             0.000000      
        3.10               5.025009              72878                  1               2068.858784           18.446799            57.580529             0.000000             0.000000      
        3.20               5.025009              72739                  2               2019.189650            0.000000             0.000000             0.000000             0.000000      
        3.30               5.025009              72399                  3               2060.961715           -1.859831            10.221483            -37.529518           39.085052      
        3.40               5.025009              72007                  2               2109.077442           -20.935710           85.050469            -28.716592            0.000000      
        3.50               5.025009              71530                  2               2259.713902           21.606020            91.286086             0.000000             0.000000      
        3.60               5.025009              71251                  6               2097.936535           27.182920            -72.983045           -3.567258               nan         
        3.70               5.025009              70896                  5               2201.803576           -32.893907           83.982588            -28.854884              nan         
        3.80               5.025009              70581                  2               2121.774722            4.679372             0.000000             0.000000             0.000000      
        3.90               5.025009              70160                  3               2096.340695           178.844532            1.751561             0.474995             0.000000      
        4.00               5.025009              69804                  2               2091.234536           17.492103             0.000000             0.000000             0.000000      
        4.10               5.025009              69815                  3               2109.337651           -24.258227           50.061287             0.000000             0.000000      
        4.20               5.025009              69821                  2               2168.603673            0.000000             0.000000             0.000000             0.000000      
        4.30               5.025009              69555                  1               2230.414935           -11.049427            0.000000             0.000000             0.000000      
        4.40               5.025009              69441                  1               2144.752619           75.633612             0.000000             0.000000             0.000000      
        4.50               5.025009              69489                  1               2124.945248            0.000000             0.000000             0.000000             0.000000      
        4.60               5.025009              69266                  2               2258.764871           64.649127            -58.943827            0.000000             0.000000      
        4.70               5.025009              69206                  3               2220.102949           50.327790             0.000000             0.000000             0.000000      
        4.80               5.025009              69083                  1               2211.394456            0.000000             0.000000             0.000000             0.000000      
        4.90               5.025009              68643                  2               2306.188334            0.000000             0.000000             0.000000             0.000000      
        5.00               5.025009              68460                  2               2175.845949            0.000000             0.000000             0.000000             0.000000      
        5.10               5.025009              68729                  2               2170.738566            0.000000             0.000000             0.000000             0.000000      
        5.20               5.025009              68811                  3               2183.949473            0.000000             0.000000             0.000000             0.000000      
