        tauB               sizeBin             clust_size      press_align
        0.00               5.016308              39989             5957.063981     
        0.10               5.016308              40194             5082.004534     
        0.20               5.016308              40648             4200.865811     
        0.30               5.016308              41150             3421.178248     
        0.40               5.016308              41606             2665.943292     
        0.50               5.016308              42003             2271.518905     
        0.60               5.016308              42347             1868.393319     
        0.70               5.016308              42572             1631.898154     
        0.80               5.016308              42734             1441.087906     
        0.90               5.016308              42836             1379.425375     
        1.00               5.016308              42920             1216.528735     
        1.10               5.016308              42927             1146.561788     
        1.20               5.016308              43007             1050.943048     
        1.30               5.016308              42957              973.760529     
        1.40               5.016308              42865              817.423532     
        1.50               5.016308              42804              976.496668     
        1.60               5.016308              42743             1058.463705     
        1.70               5.016308              42599             1104.765183     
        1.80               5.016308              42358             1084.005434     
        1.90               5.016308              42201             1176.197819     
        2.00               5.016308              42048             1020.932408     
        2.10               5.016308              41820             1097.675424     
        2.20               5.016308              41763             1023.546721     
        2.30               5.016308              41782             1021.252941     
        2.40               5.016308              41672             1062.008183     
        2.50               5.016308              41566              951.786511     
        2.60               5.016308              41448             1008.574616     
        2.70               5.016308              41332              951.039351     
        2.80               5.016308              41193             1016.945415     
        2.90               5.016308              41025             1111.170477     
        3.00               5.016308              41150             1046.901757     
        3.10               5.016308              41223             1046.286280     
        3.20               5.016308              41127             1084.461925     
        3.30               5.016308              40995             1015.133943     
        3.40               5.016308              41039              915.025049     
        3.50               5.016308              41015              871.994727     
        3.60               5.016308              40991              937.937238     
        3.70               5.016308              40853              978.112282     
        3.80               5.016308              40718              992.568541     
        3.90               5.016308              40763             1196.116318     
        4.00               5.016308              40781             1181.447805     
        4.10               5.016308              40549             1013.549479     
        4.20               5.016308              40495             1026.236963     
        4.30               5.016308              40337             1008.512580     
        4.40               5.016308              40415              974.815162     
        4.50               5.016308              40422             1265.589369     
        4.60               5.016308              40348             1308.594576     
        4.70               5.016308              40475             1250.511202     
        4.80               5.016308              40487             1221.939212     
        4.90               5.016308              40641             1338.522625     
        5.00               5.016308              40737             1672.263027     
        5.10               5.016308              40896             1558.443929     
        5.20               5.016308              40976             1408.659194     
        5.30               5.016308              40957             1380.622608     
        5.40               5.016308              40912             1330.870574     
        5.50               5.016308              40886             1442.325090     
        5.60               5.016308              40961             1558.686108     
        5.70               5.016308              41042             1603.161037     
        5.80               5.016308              40958             1506.086491     
        5.90               5.016308              41118             1179.480336     
        6.00               5.016308              41209             1285.541891     
        6.10               5.016308              41056             1179.521348     
        6.20               5.016308              41035             1361.090221     
        6.30               5.016308              41149             1246.612137     
        6.40               5.016308              41112             1297.348029     
        6.50               5.016308              40987             1197.678555     
        6.60               5.016308              40925             1243.020447     
        6.70               5.016308              40939             1369.407559     
        6.80               5.016308              40823             1500.062596     
        6.90               5.016308              40861             1275.935233     
        7.00               5.016308              41105             1112.771231     
        7.10               5.016308              41088             1099.241026     
        7.20               5.016308              41083             1206.804771     
        7.30               5.016308              41210             1298.124801     
        7.40               5.016308              41274             1248.095567     
        7.50               5.016308              41326             1318.249020     
        7.60               5.016308              41438             1232.915622     
        7.70               5.016308              41501             1165.072408     
        7.80               5.016308              41497             1144.769267     
        7.90               5.016308              41475             1256.645411     
        8.00               5.016308              41408              878.530113     
        8.10               5.016308              41369              805.254488     
        8.20               5.016308              41527              842.488975     
        8.30               5.016308              41462              913.606136     
        8.40               5.016308              41493              959.710092     
        8.50               5.016308              41484              897.348144     
        8.60               5.016308              41300             1075.383655     
        8.70               5.016308              41243              972.252653     
        8.80               5.016308              41345              945.066169     
        8.90               5.016308              41392             1016.550154     
        9.00               5.016308              41495             1086.569873     
        9.10               5.016308              41387             1222.813968     
        9.20               5.016308              41190             1164.190548     
        9.30               5.016308              41153             1281.556495     
        9.40               5.016308              41194             1289.704396     
        9.50               5.016308              41126             1403.301548     
        9.60               5.016308              41026             1321.771904     
        9.70               5.016308              40987             1263.385864     
        9.80               5.016308              41029             1221.006227     
        9.90               5.016308              40929             1204.397799     
       10.00               5.016308              40993             1085.802973     
       10.10               5.016308              40999             1307.828097     
       10.20               5.016308              41068             1352.380347     
       10.30               5.016308              41079             1301.629685     
       10.40               5.016308              41054             1240.405424     
       10.50               5.016308              41100             1012.436659     
       10.60               5.016308              41179              917.674331     
       10.70               5.016308              41257              900.549931     
       10.80               5.016308              41366              877.344799     
       10.90               5.016308              41404              816.741111     
       11.00               5.016308              41476              765.798828     
       11.10               5.016308              41549              947.655144     
       11.20               5.016308              41482              928.337092     
       11.30               5.016308              41494              902.381533     
       11.40               5.016308              41434              952.028169     
       11.50               5.016308              41368              911.946654     
       11.60               5.016308              41340             1042.939744     
       11.70               5.016308              41399             1083.990929     
       11.80               5.016308              41272             1218.557383     
       11.90               5.016308              41170             1159.028540     
       12.00               5.016308              41148             1247.355908     
       12.10               5.016308              41150             1242.773001     
       12.20               5.016308              41179             1238.882204     
       12.30               5.016308              41184             1052.514148     
       12.40               5.016308              41224             1157.151203     
       12.50               5.016308              41265             1335.441377     
       12.60               5.016308              41293             1236.814740     
       12.70               5.016308              41217             1170.538553     
       12.80               5.016308              41166             1100.471424     
       12.90               5.016308              41219             1042.563131     
       13.00               5.016308              41389              949.330685     
       13.10               5.016308              41485              966.126567     
       13.20               5.016308              41457             1093.858881     
       13.30               5.016308              41467             1003.701413     
       13.40               5.016308              41554              932.018714     
       13.50               5.016308              41533              865.985655     
       13.60               5.016308              41538              788.687196     
       13.70               5.016308              41613              916.731549     
       13.80               5.016308              41618             1110.235442     
       13.90               5.016308              41720             1131.531269     
       14.00               5.016308              41617             1004.666905     
       14.10               5.016308              41734              985.815921     
       14.20               5.016308              41726             1118.222166     
       14.30               5.016308              41845             1189.930549     
       14.40               5.016308              41810             1190.171900     
       14.50               5.016308              41819             1204.566905     
       14.60               5.016308              41700             1127.597268     
       14.70               5.016308              41644             1105.190861     
       14.80               5.016308              41605             1014.264608     
       14.90               5.016308              41513             1018.454688     
       15.00               5.016308              41580              869.793553     
       15.10               5.016308              41604              950.615882     
       15.20               5.016308              41633              999.547656     
       15.30               5.016308              41583              951.598363     
       15.40               5.016308              41454              899.451271     
       15.50               5.016308              41394             1077.230731     
       15.60               5.016308              41386             1128.636670     
       15.70               5.016308              41363             1123.910143     
       15.80               5.016308              41319             1170.948091     
       15.90               5.016308              41227             1143.101749     
       16.00               5.016308              41017             1105.524333     
       16.10               5.016308              41023             1145.042875     
       16.20               5.016308              40896              938.994020     
       16.30               5.016308              40848             1079.322798     
       16.40               5.016308              40965             1060.843906     
       16.50               5.016308              40910             1148.292628     
       16.60               5.016308              41113             1308.751165     
       16.70               5.016308              41256              984.606679     
       16.80               5.016308              41212              708.463293     
       16.90               5.016308              41318              789.850581     
       17.00               5.016308              41394              968.949345     
       17.10               5.016308              41516             1004.240547     
       17.20               5.016308              41572              985.955827     
       17.30               5.016308              41652             1044.278331     
       17.40               5.016308              41759              954.940815     
       17.50               5.016308              41712              990.171735     
       17.60               5.016308              41706             1019.334171     
       17.70               5.016308              41714              984.675808     
       17.80               5.016308              41652             1000.474670     
       17.90               5.016308              41431              894.296369     
       18.00               5.016308              41189             1005.781191     
       18.10               5.016308              41162              943.954798     
       18.20               5.016308              41155              975.323664     
       18.30               5.016308              41255              948.820844     
       18.40               5.016308              41285              913.860147     
       18.50               5.016308              41200             1027.032308     
       18.60               5.016308              41192             1231.899671     
       18.70               5.016308              41192             1239.710066     
       18.80               5.016308              41130             1318.236179     
       18.90               5.016308              41166             1262.812352     
       19.00               5.016308              41165             1177.389239     
       19.10               5.016308              41278             1267.608287     
       19.20               5.016308              41189             1397.525331     
       19.30               5.016308              41023             1244.033843     
       19.40               5.016308              41133             1181.609457     
       19.50               5.016308              41081             1153.328839     
       19.60               5.016308              41036             1165.429038     
       19.70               5.016308              40937             1198.505622     
       19.80               5.016308              40875             1340.352453     
       19.90               5.016308              40928             1412.090200     
       20.00               5.016308              41065             1438.102851     
       20.10               5.016308              41237             1199.530722     
       20.20               5.016308              41296             1186.899357     
       20.30               5.016308              41368              948.289645     
       20.40               5.016308              41366              912.117047     
       20.50               5.016308              41381              856.049863     
       20.60               5.016308              41512              929.886999     
       20.70               5.016308              41433              969.362293     
       20.80               5.016308              41487              884.401630     
       20.90               5.016308              41525              964.787542     
       21.00               5.016308              41565              989.382216     
       21.10               5.016308              41503             1074.462717     
       21.20               5.016308              41517             1000.325060     
       21.30               5.016308              41390              937.287631     
       21.40               5.016308              41344              976.773066     
       21.50               5.016308              41305             1054.032265     
       21.60               5.016308              41253             1119.255513     
       21.70               5.016308              41270             1112.473822     
       21.80               5.016308              41220             1051.399545     
       21.90               5.016308              41317             1079.468835     
