        tauB               sizeBin             clust_size      press_align
        0.00               5.016308              42649             12343.678866    
        0.10               5.016308              43001             11358.339315    
        0.20               5.016308              43697             8979.063956     
        0.30               5.016308              44290             7055.665558     
        0.40               5.016308              44602             5427.142046     
        0.50               5.016308              44796             4467.075599     
        0.60               5.016308              44851             3595.719459     
        0.70               5.016308              44850             3035.663351     
        0.80               5.016308              44771             2601.906081     
        0.90               5.016308              44735             2438.293714     
        1.00               5.016308              44489             2177.381405     
        1.10               5.016308              44183             2222.225904     
        1.20               5.016308              44144             2122.428298     
        1.30               5.016308              44039             2176.775927     
        1.40               5.016308              43789             1986.773264     
        1.50               5.016308              43486             2195.365591     
        1.60               5.016308              43252             2497.606009     
        1.70               5.016308              43322             2492.533021     
        1.80               5.016308              43312             2612.064382     
        1.90               5.016308              43364             2661.988970     
        2.00               5.016308              43305             2504.732250     
        2.10               5.016308              43555             2572.559732     
        2.20               5.016308              43640             2557.630940     
        2.30               5.016308              43622             2373.724314     
        2.40               5.016308              43555             2298.108939     
        2.50               5.016308              43356             2171.751623     
        2.60               5.016308              43327             2371.493510     
        2.70               5.016308              43329             2365.025562     
        2.80               5.016308              43344             2391.874310     
        2.90               5.016308              43349             2432.774451     
        3.00               5.016308              43191             2319.489566     
        3.10               5.016308              43352             2374.725681     
        3.20               5.016308              43485             2458.689484     
        3.30               5.016308              43596             2383.807134     
        3.40               5.016308              43621             2332.939488     
        3.50               5.016308              43534             2082.722126     
        3.60               5.016308              43498             2206.251013     
        3.70               5.016308              43348             2141.781922     
        3.80               5.016308              43358             2346.395126     
        3.90               5.016308              43319             2623.827857     
        4.00               5.016308              43182             2577.622865     
        4.10               5.016308              43075             2399.059241     
        4.20               5.016308              42873             2525.613260     
        4.30               5.016308              42959             2432.117953     
        4.40               5.016308              43094             2264.224404     
        4.50               5.016308              43294             2606.262330     
        4.60               5.016308              43481             2460.198858     
        4.70               5.016308              43702             2367.921743     
        4.80               5.016308              43735             2347.603536     
        4.90               5.016308              43752             2352.922174     
        5.00               5.016308              43757             2576.304079     
        5.10               5.016308              43781             2554.416435     
        5.20               5.016308              43639             2484.429791     
        5.30               5.016308              43645             2525.635119     
        5.40               5.016308              43613             2310.661146     
        5.50               5.016308              43692             2537.477572     
        5.60               5.016308              43535             2628.157262     
        5.70               5.016308              43284             2736.696091     
        5.80               5.016308              43223             2656.209902     
        5.90               5.016308              43010             2423.380432     
        6.00               5.016308              42938             2471.529716     
        6.10               5.016308              42936             2425.535208     
        6.20               5.016308              43064             2462.097012     
        6.30               5.016308              43356             2265.618796     
        6.40               5.016308              43402             2420.730685     
        6.50               5.016308              43433             2471.912344     
        6.60               5.016308              43502             2649.911700     
        6.70               5.016308              43508             2922.616997     
        6.80               5.016308              43575             2817.210766     
        6.90               5.016308              43478             2567.660853     
        7.00               5.016308              43481             2394.934712     
        7.10               5.016308              43478             2567.035435     
        7.20               5.016308              43482             2352.107440     
        7.30               5.016308              43649             2587.281620     
        7.40               5.016308              43644             2420.882967     
        7.50               5.016308              43472             2253.423439     
        7.60               5.016308              43419             2316.937841     
        7.70               5.016308              43349             2295.003381     
        7.80               5.016308              43387             2370.929311     
        7.90               5.016308              43382             2392.095020     
        8.00               5.016308              43445             2151.795804     
        8.10               5.016308              43243             2180.207116     
        8.20               5.016308              43170             2213.006257     
        8.30               5.016308              43202             2152.161136     
        8.40               5.016308              43301             2207.394835     
        8.50               5.016308              43158             2220.547466     
        8.60               5.016308              43185             2209.281266     
        8.70               5.016308              43224             2244.095982     
        8.80               5.016308              43190             2238.564817     
        8.90               5.016308              43412             2308.198341     
        9.00               5.016308              43436             2355.923913     
        9.10               5.016308              43528             2429.531006     
        9.20               5.016308              43496             2278.247820     
        9.30               5.016308              43544             2353.143478     
        9.40               5.016308              43631             2336.912780     
        9.50               5.016308              43476             2536.061588     
        9.60               5.016308              43362             2515.145050     
        9.70               5.016308              43374             2464.356234     
        9.80               5.016308              43385             2457.524151     
        9.90               5.016308              43359             2375.268480     
       10.00               5.016308              43406             2164.385882     
       10.10               5.016308              43512             2261.994852     
       10.20               5.016308              43707             2417.223696     
       10.30               5.016308              43659             2406.151623     
       10.40               5.016308              43681             2450.303234     
       10.50               5.016308              43790             2412.407024     
       10.60               5.016308              43838             2291.180979     
       10.70               5.016308              43714             2245.478149     
       10.80               5.016308              43484             2347.700021     
       10.90               5.016308              43446             2377.753513     
       11.00               5.016308              43555             2245.117425     
       11.10               5.016308              43501             2225.000315     
       11.20               5.016308              43375             2136.813192     
       11.30               5.016308              43345             2242.187942     
       11.40               5.016308              43243             2325.049709     
       11.50               5.016308              43286             2478.062019     
       11.60               5.016308              43422             2530.716788     
       11.70               5.016308              43510             2624.825472     
       11.80               5.016308              43635             2586.741347     
       11.90               5.016308              43579             2536.118334     
       12.00               5.016308              43408             2466.900291     
       12.10               5.016308              43511             2157.532594     
       12.20               5.016308              43507             2188.604583     
       12.30               5.016308              43462             2004.875111     
       12.40               5.016308              43393             2078.164002     
       12.50               5.016308              43382             2128.334687     
       12.60               5.016308              43341             2142.353798     
       12.70               5.016308              43241             2105.990228     
       12.80               5.016308              43321             2135.434470     
       12.90               5.016308              43344             2202.179762     
