        tauB               sizeBin             clust_size      press_align
        0.00               5.016308              33364             3343.060424     
        0.10               5.016308              33857             3165.591265     
        0.20               5.016308              34697             2834.283649     
        0.30               5.016308              35493             2625.198218     
        0.40               5.016308              36222             2330.073826     
        0.50               5.016308              36932             2119.824565     
        0.60               5.016308              37674             1909.104603     
        0.70               5.016308              38301             1761.915813     
        0.80               5.016308              38864             1555.586986     
        0.90               5.016308              39425             1530.951522     
        1.00               5.016308              39904             1451.310529     
        1.10               5.016308              40301             1413.578172     
        1.20               5.016308              40624             1328.163474     
        1.30               5.016308              40876             1318.215786     
        1.40               5.016308              41164             1251.905031     
        1.50               5.016308              41394             1208.891161     
        1.60               5.016308              41559             1221.446105     
        1.70               5.016308              41592             1208.720673     
        1.80               5.016308              41749             1215.892229     
        1.90               5.016308              41720             1202.872085     
        2.00               5.016308              41824             1178.496231     
        2.10               5.016308              41815             1173.346865     
        2.20               5.016308              41876             1146.761766     
        2.30               5.016308              41843             1110.925768     
        2.40               5.016308              41778             1075.903125     
        2.50               5.016308              41654             1063.536702     
        2.60               5.016308              41627             1069.322164     
        2.70               5.016308              41702             1030.732377     
        2.80               5.016308              41693             1038.541778     
        2.90               5.016308              41714             1030.150153     
        3.00               5.016308              41858              987.353139     
        3.10               5.016308              41797             1006.185105     
        3.20               5.016308              41828             1047.903511     
        3.30               5.016308              41893             1010.992449     
        3.40               5.016308              41890             1016.267805     
        3.50               5.016308              41716              989.018143     
        3.60               5.016308              41603              987.425744     
        3.70               5.016308              41484              997.447447     
        3.80               5.016308              41343             1035.671431     
        3.90               5.016308              41277             1114.142761     
        4.00               5.016308              41155             1068.078960     
        4.10               5.016308              41130             1015.050293     
        4.20               5.016308              41115             1019.039991     
        4.30               5.016308              41097             1039.560126     
        4.40               5.016308              41058              995.515504     
        4.50               5.016308              40930             1077.145287     
        4.60               5.016308              41035             1075.440074     
        4.70               5.016308              41169             1071.721768     
        4.80               5.016308              41166             1072.676256     
        4.90               5.016308              41324             1142.559340     
        5.00               5.016308              41252             1222.081348     
        5.10               5.016308              41182             1228.197776     
        5.20               5.016308              41149             1200.406191     
        5.30               5.016308              41336             1215.317986     
        5.40               5.016308              41458             1194.857254     
        5.50               5.016308              41595             1185.567207     
        5.60               5.016308              41744             1241.790071     
        5.70               5.016308              41844             1196.473764     
        5.80               5.016308              41942             1184.528869     
        5.90               5.016308              42119             1089.059754     
        6.00               5.016308              42158             1120.486394     
        6.10               5.016308              42123             1143.882911     
        6.20               5.016308              42149             1102.237110     
        6.30               5.016308              42157             1037.091399     
        6.40               5.016308              42035             1060.538763     
        6.50               5.016308              42054             1040.859499     
        6.60               5.016308              41961             1033.719690     
        6.70               5.016308              41959             1116.230707     
        6.80               5.016308              41906             1145.712853     
        6.90               5.016308              41755             1039.909522     
        7.00               5.016308              41647             1021.648821     
        7.10               5.016308              41563             1037.303933     
        7.20               5.016308              41463             1066.305226     
        7.30               5.016308              41472             1092.734340     
        7.40               5.016308              41580             1037.330258     
        7.50               5.016308              41557              983.980595     
        7.60               5.016308              41458              997.896233     
        7.70               5.016308              41411             1083.917862     
        7.80               5.016308              41384             1129.210632     
        7.90               5.016308              41274             1115.331327     
        8.00               5.016308              41270             1042.445610     
        8.10               5.016308              41256             1039.890743     
        8.20               5.016308              41324             1103.857540     
        8.30               5.016308              41433             1127.856243     
        8.40               5.016308              41375             1101.080185     
        8.50               5.016308              41618             1115.436527     
        8.60               5.016308              41669             1089.927432     
        8.70               5.016308              41706             1086.881889     
        8.80               5.016308              41721             1032.002446     
        8.90               5.016308              41585             1101.343716     
        9.00               5.016308              41479             1054.560598     
        9.10               5.016308              41372             1128.430482     
        9.20               5.016308              41333             1108.912595     
        9.30               5.016308              41402             1111.060672     
        9.40               5.016308              41408             1096.039014     
        9.50               5.016308              41525             1063.057785     
        9.60               5.016308              41638             1064.198968     
        9.70               5.016308              41558             1057.606393     
        9.80               5.016308              41670             1081.595127     
        9.90               5.016308              41561             1058.055162     
       10.00               5.016308              41572             1062.476987     
       10.10               5.016308              41541             1107.519826     
       10.20               5.016308              41379             1092.189306     
       10.30               5.016308              41275             1153.709099     
       10.40               5.016308              41228             1107.622620     
       10.50               5.016308              41065             1115.932136     
       10.60               5.016308              41015             1097.293208     
       10.70               5.016308              41124             1120.410362     
       10.80               5.016308              41065             1112.792412     
       10.90               5.016308              41183             1115.536220     
       11.00               5.016308              41428             1082.214949     
       11.10               5.016308              41449             1071.998456     
       11.20               5.016308              41537             1137.588964     
       11.30               5.016308              41621             1170.581998     
       11.40               5.016308              41687             1133.766898     
       11.50               5.016308              41638             1130.692338     
       11.60               5.016308              41565             1107.257402     
       11.70               5.016308              41550             1097.570272     
