        tauB               sizeBin             clust_size      press_align
        0.00               5.016308              41936             8462.589954     
        0.10               5.016308              42146             7434.327859     
        0.20               5.016308              42621             5918.928763     
        0.30               5.016308              42994             4715.348936     
        0.40               5.016308              43377             3524.115632     
        0.50               5.016308              43635             3002.139237     
        0.60               5.016308              43893             2444.775425     
        0.70               5.016308              43995             2140.319162     
        0.80               5.016308              44025             1844.214160     
        0.90               5.016308              43980             1625.352425     
        1.00               5.016308              43870             1440.342929     
        1.10               5.016308              43759             1509.246142     
        1.20               5.016308              43683             1280.890052     
        1.30               5.016308              43390             1164.322593     
        1.40               5.016308              43127             1143.982858     
        1.50               5.016308              43024             1402.965316     
        1.60               5.016308              42816             1594.764101     
        1.70               5.016308              42770             1613.284611     
        1.80               5.016308              42613             1746.924617     
        1.90               5.016308              42413             1827.913796     
        2.00               5.016308              42216             1569.093675     
        2.10               5.016308              42088             1647.934634     
        2.20               5.016308              42003             1514.146646     
        2.30               5.016308              42007             1429.106156     
        2.40               5.016308              42054             1473.972753     
        2.50               5.016308              42108             1377.711995     
        2.60               5.016308              42117             1426.048128     
        2.70               5.016308              42260             1279.987556     
        2.80               5.016308              42362             1355.758490     
        2.90               5.016308              42372             1517.621551     
        3.00               5.016308              42410             1409.834468     
        3.10               5.016308              42363             1521.964825     
        3.20               5.016308              42442             1493.871752     
        3.30               5.016308              42295             1446.229163     
        3.40               5.016308              42338             1248.569255     
        3.50               5.016308              42331             1236.349968     
        3.60               5.016308              42458             1314.554874     
        3.70               5.016308              42582             1283.843806     
        3.80               5.016308              42576             1356.010727     
        3.90               5.016308              42586             1711.481881     
        4.00               5.016308              42724             1754.168359     
        4.10               5.016308              42622             1591.253048     
        4.20               5.016308              42581             1513.454377     
        4.30               5.016308              42533             1514.016619     
        4.40               5.016308              42630             1279.934451     
        4.50               5.016308              42610             1400.867885     
        4.60               5.016308              42701             1481.481564     
        4.70               5.016308              42526             1516.608545     
        4.80               5.016308              42464             1527.134671     
        4.90               5.016308              42387             1566.936029     
        5.00               5.016308              42468             1886.371978     
        5.10               5.016308              42504             1859.591136     
        5.20               5.016308              42359             1777.256320     
        5.30               5.016308              42254             1756.826917     
        5.40               5.016308              42254             1581.612123     
        5.50               5.016308              42117             1802.986047     
        5.60               5.016308              42121             1931.302598     
        5.70               5.016308              42118             1768.733063     
        5.80               5.016308              42044             1829.133114     
        5.90               5.016308              42079             1582.193459     
        6.00               5.016308              42050             1538.115344     
        6.10               5.016308              42018             1360.505218     
        6.20               5.016308              41980             1468.223838     
        6.30               5.016308              41923             1293.481013     
        6.40               5.016308              41970             1581.624942     
        6.50               5.016308              41967             1536.677014     
        6.60               5.016308              42166             1474.475374     
        6.70               5.016308              42213             1857.029688     
        6.80               5.016308              42276             1891.379591     
        6.90               5.016308              42336             1759.999709     
        7.00               5.016308              42130             1376.800050     
        7.10               5.016308              42193             1565.090780     
        7.20               5.016308              42160             1553.670888     
        7.30               5.016308              42107             1434.984218     
        7.40               5.016308              42322             1490.305602     
        7.50               5.016308              42384             1684.577780     
        7.60               5.016308              42461             1685.413961     
        7.70               5.016308              42510             1721.041052     
        7.80               5.016308              42507             1567.591310     
        7.90               5.016308              42644             1680.553491     
        8.00               5.016308              42509             1261.925022     
        8.10               5.016308              42500             1338.900750     
