      tauB          sizeBin        clust_size        int_id          bub_id            Na              Nb            radius        radius_err        sa_ext          sa_int        edge_width    edge_width_err       NBin     
      0.00          5.025009           10              1               1             50000           50000          0.000000        0.000000        0.000000        0.000000        0.000000        0.000000          5184     
      0.10          5.025009          1780             1               1             50000           50000          0.000000        0.000000        0.000000        0.000000        0.000000        0.000000          5184     
      0.20          5.025009          4242             1               1             50000           50000          0.000000        0.000000        0.000000        0.000000        0.000000        0.000000          5184     
      0.30          5.025009          3579             1               1             49979           49986          8.034733        0.161796       50.578285        0.000000        8.034733        0.161796          5180     
      0.40          5.025009          2634             1               1             50000           50000          0.000000        0.000000        0.000000        0.000000        0.000000        0.000000          5184     
      0.50          5.025009          3034             1               1             50000           50000          0.000000        0.000000        0.000000        0.000000        0.000000        0.000000          5184     
      0.60          5.025009          3863             1               1             49952           49970          8.045239        0.223853       50.845688        0.000000        8.045239        0.223853          5176     
      0.70          5.025009          2481             1               1             49980           49984          8.034733        0.161796       50.578285        0.000000        8.034733        0.161796          5180     
      0.80          5.025009          3406             1               1             49907           49916          8.045239        0.223853       50.845688        0.000000        8.045239        0.223853          5166     
      0.80          5.025009          3406             1               0               93              84           0.000000        0.000000        0.000000        0.000000        0.000000        0.000000           18      
      0.90          5.025009          5413             1               1             49944           49949          8.045239        0.223853       50.845688        0.000000        8.045239        0.223853          5172     
      0.90          5.025009          5413             1               0               56              51           0.000000        0.000000        0.000000        0.000000        0.000000        0.000000           12      
      1.00          5.025009          4764             1               1             49832           49826         152.118425       5.376734       48.481233       50.578285       144.083692       5.538530          5162     
      1.10          5.025009          6337             1               1             49486           49527         191.308424      11.676091       166.526414      50.578285       183.273691      11.837887          5093     
      1.20          5.025009          6554             1               1             49331           49322         206.958517       8.512954       113.856455      50.845688       198.913278       8.736807          5068     
      1.30          5.025009         13878             1               1             47525           47418         167.637313      10.878451       143.218744      65.760589       157.387485      11.482808          4809     
      1.40          5.025009         15529             1               1             44392           44587         65.903885        9.312424       191.475809      63.681086       56.025435        9.978348          4356     
      1.40          5.025009         15529             1               2              110             108           5.780804        2.849716       48.746100        0.000000        5.780804        2.849716           16      
      1.40          5.025009         15529             1               3               83              76           5.768907        0.838867       37.306472        0.000000        5.768907        0.838867           11      
      1.50          5.025009         17531             1               1             37844           37974         144.422476      52.126576      2598.157863      121.552563      128.658562      57.057514          3478     
      1.50          5.025009         17531             1               3              272             284          11.977202        5.737050       107.390813       0.000000       11.977202        5.737050           37      
      1.50          5.025009         17531             1               2              141             123          10.232414        4.480930       93.676822        0.000000       10.232414        4.480930           20      
      1.60          5.025009         19496             1               1             35501           35856         124.297120      57.572771      1589.802484      58.352952       115.259063      58.633237          3018     
      1.60          5.025009         19496             1               3              148             118           9.294185        3.685906       75.360592        0.000000        9.294185        3.685906           21      
      1.60          5.025009         19496             1               6              135             116           7.411382        2.761249       72.535081        0.000000        7.411382        2.761249           17      
      1.60          5.025009         19496             1               5              134             112           7.736858        1.573858       62.831085        0.000000        7.736858        1.573858           17      
      1.60          5.025009         19496             1               2               70              64          95.300866       56.362203       797.104729       0.000000       95.300866       56.362203           10      
      1.70          5.025009         21269             1               1             17445           17961         160.658738      15.063136       237.367911      161.686842      138.032244      18.992255          1314     
      1.70          5.025009         21269             1               2              9821           10061         82.481463        5.969698       105.140823      65.795380       72.191183        6.962719          698      
      1.70          5.025009         21269             1               6              4669            4794         84.138134       44.153041      1676.654640      146.991447      63.177880       48.598291          310      
      1.80          5.025009         23010             10              10             9430            9997         75.873782       30.963238       576.438694      166.592112      54.263653       35.568095          563      
      1.80          5.025009         23010             10              2              9567            9880         84.628740       45.714845       551.656803      61.561929       75.069275       46.126408          649      
      1.80          5.025009         23010             10              3              5538            5767         50.863754        3.459376       353.184685      169.460826      26.158011        6.348447          362      
      1.80          5.025009         23010             10              5              4793            4923         84.280782       46.421956      1802.196441      172.245672      61.899913       52.481151          293      
      1.80          5.025009         23010             10              4              212             199           0.000000        0.000000        0.000000        0.000000        0.000000        0.000000           29      
      1.90          5.025009         24404             5               5              9411            9900         74.249776       26.631409       533.990806      173.739630      49.904538       31.006077          556      
      1.90          5.025009         24404             5               1              8833            9288         97.962162       58.179558       658.585562      49.778789       90.059071       58.423310          547      
      1.90          5.025009         24404             5               2              5504            5657         47.354574       12.441616       348.931405      174.794936      20.996568       14.783376          331      
      1.90          5.025009         24404             5               3              5054            5254         48.263400        4.066805       327.560474      174.481364      25.091076       10.990293          291      
      1.90          5.025009         24404             5               6              144              95           4.922734        2.909878       38.796908        0.000000        4.922734        2.909878           16      
      2.00          5.025009         25662             5               5              9422            9930         71.107144       15.289831       526.233375      366.086493      31.084121       31.718011          542      
      2.00          5.025009         25662             5               1              9190            9517         96.805318       58.292435       635.589123      30.766072       92.327229       60.061409          557      
      2.00          5.025009         25662             5               2              5646            5799         53.983011        5.832340       356.854168      184.928021      25.865163        7.976332          328      
      2.00          5.025009         25662             5               3              5379            5522         51.324000        5.376953       351.966709      173.647181      27.354500       10.366036          320      
      2.10          5.025009         26711             4               4              9368            9795         71.506601       15.189227       572.647786      384.872399      29.860409       31.812741          537      
      2.10          5.025009         26711             4               1              6875            6989         63.368774       13.873295       452.145960      215.799785      31.621433       19.087114          418      
      2.10          5.025009         26711             4               3              5431            5439         51.488201        4.075298       342.296674      201.099640      24.576095       10.671536          313      
      2.10          5.025009         26711             4               2              5298            5440         54.052588        4.282229       361.546560      207.613662      22.409669        6.882130          307      
      2.10          5.025009         26711             4               7              2208            2266         118.134843      55.866850       956.202374      810.205923      14.120082       115.765124         135      
