      tauB          sizeBin        clust_size        int_id          bub_id            Na              Nb            radius        radius_err        sa_ext          sa_int        edge_width    edge_width_err       NBin     
      0.00          5.025009         71415             1               1             10298           10397         129.634814       2.857096       872.753918      721.936555      20.455071        4.876395          803      
      0.10          5.025009         72230             2               2              9529            9738         128.047869       2.703639       862.881487      721.313034      17.793950        4.474488          727      
      0.20          5.025009         72935             1               1              9597            9963         129.868585       3.005561       887.202666      718.787187      19.169758        4.584742          775      
      0.30          5.025009         73581             1               1             10193           10612         132.666597       3.781096       935.531161      726.315698      22.002040        5.675047          877      
      0.40          5.025009         74118             1               1             10608           11084         134.832603       6.103051      1043.691170      737.085840      24.062101        8.126188          936      
      0.50          5.025009         74381             1               1             11149           11718         138.247384      10.581336      1193.721039      731.498424      27.835695       12.923599          1017     
      0.60          5.025009         74537             5               5             11753           12431         138.737851       9.505637      1110.826360      718.677281      29.045169       11.408497          1082     
      0.60          5.025009         74537             5               9              313             322           7.866128        1.490709       52.501107        0.000000        7.866128        1.490709           17      
      0.60          5.025009         74537             5               8              187             178           5.157161        0.643720       33.119907        0.000000        5.157161        0.643720           10      
      0.60          5.025009         74537             5               1              107             111          10.736470        2.535596       76.467360        0.000000       10.736470        2.535596           25      
      0.60          5.025009         74537             5               2               77              89          76.420654       38.561377       559.061602       0.000000       76.420654       38.561377           19      
      0.70          5.025009         74651             7               7             11311           11969         133.449758       5.827793       957.189386      731.742796      23.680933        8.056262          928      
      0.70          5.025009         74651             7               10             340             329           6.630431        2.023645       56.581120        0.000000        6.630431        2.023645           19      
      0.70          5.025009         74651             7               15             226             224           6.039174        0.392407       38.800206        0.000000        6.039174        0.392407           12      
      0.70          5.025009         74651             7               13              86              85           9.909039        2.740426       70.259652        0.000000        9.909039        2.740426           23      
      0.70          5.025009         74651             7               2               90              77           0.000000        0.000000        0.000000        0.000000        0.000000        0.000000           22      
      0.80          5.025009         74768             7               7             11732           12524         138.626806      55.258688      1077.872958      226.681516      110.333249      71.988755          965      
      0.80          5.025009         74768             7               10             921             885          16.669340        4.460449       125.642342       0.000000       16.669340        4.460449           50      
      0.80          5.025009         74768             7               12             868             884          14.282401        2.670788       110.426844       0.000000       14.282401        2.670788           49      
      0.80          5.025009         74768             7               13              93              80           9.277557        2.229151       82.776532        0.000000        9.277557        2.229151           24      
      0.80          5.025009         74768             7               5               66              68           0.000000        0.000000        0.000000        0.000000        0.000000        0.000000           16      
      0.90          5.025009         75035             2               2             10905           11814         131.666425       4.008413       907.659851      728.588235      21.438399        6.807897          850      
      0.90          5.025009         75035             2               7              778             760          15.092120        4.406765       111.003272       0.000000       15.092120        4.406765           43      
      0.90          5.025009         75035             2               3               68              57           7.466843        1.183469       48.662294        0.000000        7.466843        1.183469           15      
      0.90          5.025009         75035             2               4               49              54           6.012850        1.827478       41.233119        0.000000        6.012850        1.827478           11      
      1.00          5.025009         75064             3               3             11349           12313         133.731007       5.701134       968.314780      722.323810      23.998456        8.371640          909      
      1.00          5.025009         75064             3               5              1689            1642         23.413536        4.445080       180.883190       0.000000       23.413536        4.445080           91      
      1.00          5.025009         75064             3               4              127              92          107.802955      58.269622       856.919168       0.000000       107.802955      58.269622           30      
      1.00          5.025009         75064             3               2               85             110           8.972167        2.183383       68.226530        0.000000        8.972167        2.183383           21      
      1.00          5.025009         75064             3               8               82              86           0.000000        0.000000        0.000000        0.000000        0.000000        0.000000           24      
      1.10          5.025009         75136             2               2             10760           11796         130.838861       3.553423       894.916727      737.749885      20.513551        6.549360          822      
      1.10          5.025009         75136             2               4              583             544          10.718490        4.412259       133.257093       0.000000       10.718490        4.412259           32      
