      tauB          sizeBin        clust_size        int_id          bub_id            Na              Nb            radius        radius_err        sa_ext          sa_int        edge_width    edge_width_err       NBin     
      0.00          5.025009         86162             2               2             10556           10536         132.338315       2.263211       873.347549      761.876426      16.675824        3.977609          719      
      0.10          5.025009         85859             1               1             12273           12798         135.245733       6.265736       991.850531      807.905896      23.048320       11.812088          893      
      0.10          5.025009         85859             1               5              556             542          13.189294        5.627390       122.487814       0.000000       13.189294        5.627390           30      
      0.10          5.025009         85859             1               6              476             474           8.181827        3.344139       77.763860        0.000000        8.181827        3.344139           26      
      0.10          5.025009         85859             1               10             353             358           8.235977        1.766196       73.688242        0.000000        8.235977        1.766196           19      
      0.10          5.025009         85859             1               8              212             192           5.314319        2.310821       44.477805        0.000000        5.314319        2.310821           11      
      0.20          5.025009         83771             3               3             18914           19434         126.679898      12.122773      1099.969265      915.090645      24.837961       31.586607          1242     
      0.20          5.025009         83771             3               8              2062            1988         24.892530        8.392602       258.610074       0.000000       24.892530        8.392602          104      
      0.20          5.025009         83771             3               7              1369            1270         20.881423        8.280495       218.014807       0.000000       20.881423        8.280495           73      
      0.20          5.025009         83771             3               6              1097            1107         17.341189        1.634377       117.202165       0.000000       17.341189        1.634377           55      
      0.20          5.025009         83771             3               11             290             233           6.517339        1.433090       45.632593        0.000000        6.517339        1.433090           14      
      0.30          5.025009         82279             6               6             33785           33923         135.120481      13.618318       474.314872     1084.654433      85.132852       44.270452          1991     
      0.30          5.025009         82279             6               2              114             171          111.523921      56.955491       940.871007       0.000000       111.523921      56.955491           62      
      0.30          5.025009         82279             6               1               85              78          16.865874        9.083043       167.940492       0.000000       16.865874        9.083043           39      
      0.30          5.025009         82279             6               3               50              70          13.097578        6.350845       118.314183       0.000000       13.097578        6.350845           23      
      0.30          5.025009         82279             6               7               57              47           7.907840        3.011301       77.511089        0.000000        7.907840        3.011301           21      
      0.40          5.025009         80623             4               4             36826           37038         132.831645      40.003508      1192.060027      193.159280      106.235638      45.894687          2171     
      0.40          5.025009         80623             4               3              164             176          15.166524        4.458384       121.892677       0.000000       15.166524        4.458384           74      
      0.40          5.025009         80623             4               6              117             130          17.016266        7.260869       185.269071       0.000000       17.016266        7.260869           49      
      0.40          5.025009         80623             4               11              92              94          15.687886        8.909878       189.147956       0.000000       15.687886        8.909878           36      
      0.40          5.025009         80623             4               1               92              85           0.000000        0.000000        0.000000        0.000000        0.000000        0.000000           43      
      0.50          5.025009         79760             7               7             31068           32283         127.594050       9.474818       380.410726      982.236579      66.872636       41.726121          1747     
      0.50          5.025009         79760             7               2               58             101           7.929048        1.709690       54.978710        0.000000        7.929048        1.709690           25      
      0.50          5.025009         79760             7               5               65              75          12.460719        3.480916       91.150702        0.000000       12.460719        3.480916           32      
      0.60          5.025009         79100             9               9             32267           33984         126.259277       9.068118       292.030310      953.965289      58.312051       32.993442          1761     
      0.60          5.025009         79100             9               10             156             178          76.868374       52.455375      1655.431407       0.000000       76.868374       52.455375           63      
      0.60          5.025009         79100             9               2               87              76          41.141947       16.972853       338.670417       0.000000       41.141947       16.972853           27      
      0.60          5.025009         79100             9               5               62              74          10.898970        1.682121       74.286277        0.000000       10.898970        1.682121           26      
      0.60          5.025009         79100             9               14              55              54           9.806972        4.889241       85.050374        0.000000        9.806972        4.889241           21      
      0.70          5.025009         77597             8               8             31707           33368         74.281425       27.396890       535.103738      430.667616      29.241791       46.734942          1820     
      0.70          5.025009         77597             8               10             134             144          10.672416        3.652663       106.482464       0.000000       10.672416        3.652663           53      
      0.70          5.025009         77597             8               1              106             117          86.451191       53.158003      1616.331319       0.000000       86.451191       53.158003           40      
      0.70          5.025009         77597             8               19              74              95          13.643575        5.165741       112.774576       0.000000       13.643575        5.165741           36      
      0.70          5.025009         77597             8               14              58              61          93.218651       50.590342      1324.244404       0.000000       93.218651       50.590342           25      
      0.80          5.025009         77447             4               4             29008           31515         124.216669       7.455027       478.373983      896.560932      40.622312       26.213713          1617     
      0.80          5.025009         77447             4               11              73              83          14.478188        6.209432       116.967686       0.000000       14.478188        6.209432           33      
      0.80          5.025009         77447             4               7               79              70          12.332872        2.552792       88.883779        0.000000       12.332872        2.552792           33      
      0.80          5.025009         77447             4               3               61              68          10.053097        3.144000       73.167121        0.000000       10.053097        3.144000           26      
      0.90          5.025009         77618             9               9             31087           33505         131.194745      44.365125      1031.067670      326.156034      93.650134       58.691944          1749     
      0.90          5.025009         77618             9               20              73              72          10.107877        5.651795       82.293115        0.000000       10.107877        5.651795           28      
      0.90          5.025009         77618             9               18              60              69          12.171108        5.440531       92.824611        0.000000       12.171108        5.440531           26      
      0.90          5.025009         77618             9               2               58              66          10.181055        1.882764       70.043301        0.000000       10.181055        1.882764           25      
      0.90          5.025009         77618             9               5               56              51           0.000000        0.000000        0.000000        0.000000        0.000000        0.000000           21      
      1.00          5.025009         77034             8               8             29550           32599         131.490429      44.957379       880.731834      258.091035      99.102186       54.229094          1636     
      1.00          5.025009         77034             8               19              85             123          14.520479        4.914130       125.732287       0.000000       14.520479        4.914130           40      
      1.00          5.025009         77034             8               10              64              80          10.176549        2.147007       71.106255        0.000000       10.176549        2.147007           25      
      1.00          5.025009         77034             8               1               60              56          10.699388        3.570839       116.392500       0.000000       10.699388        3.570839           28      
      1.00          5.025009         77034             8               16              45              56          45.882590       14.390942       341.751423       0.000000       45.882590       14.390942           19      
      1.10          5.025009         77255             9               9             29558           32674         128.900261      52.345720       880.733528      31.202944       123.958537      52.526332          1672     
      1.10          5.025009         77255             9               3              104             134          17.456333        7.637661       154.494941       0.000000       17.456333        7.637661           50      
      1.10          5.025009         77255             9               10              74             118          11.898927        2.288937       89.107824        0.000000       11.898927        2.288937           31      
      1.10          5.025009         77255             9               14              68              84          11.948350        3.010947       95.398544        0.000000       11.948350        3.010947           31      
      1.10          5.025009         77255             9               7               65              83           0.000000        0.000000        0.000000        0.000000        0.000000        0.000000           33      
      1.20          5.025009         76070             4               4             29290           32077         129.704183      42.159958      1164.323950      235.118593      98.518624       49.757940          1734     
      1.20          5.025009         76070             4               14              58              70           7.030656        3.818248       58.095128        0.000000        7.030656        3.818248           23      
      1.20          5.025009         76070             4               11              43              67           6.180593        1.555954       47.951530        0.000000        6.180593        1.555954           19      
      1.30          5.025009         75906             7               7             26105           29787         123.858275      26.023964       937.935899      750.000392      59.171997       52.217838          1502     
