      tauB          sizeBin        clust_size        int_id          bub_id            Na              Nb            radius        radius_err        sa_ext          sa_int        edge_width    edge_width_err       NBin     
      0.00          5.025009           10              1               1             50000           50000          0.000000        0.000000        0.000000        0.000000        0.000000        0.000000          5184     
      0.10          5.025009          2366             1               1             49993           49996          4.878956        0.100744       30.687367        0.000000        4.878956        0.100744          5183     
      0.20          5.025009          2061             1               1             49889           49890         14.534411        4.195155       106.173388       0.000000       14.534411        4.195155          5166     
      0.20          5.025009          2061             1               0              111             110           0.000000        0.000000        0.000000        0.000000        0.000000        0.000000           18      
      0.30          5.025009          2715             1               1             49510           49523         13.641560        3.086385       92.143856        0.000000       13.641560        3.086385          5104     
      0.30          5.025009          2715             1               0              490             477           0.000000        0.000000        0.000000        0.000000        0.000000        0.000000           80      
      0.40          5.025009          2681             1               1             49364           49384          9.878450        0.665924       63.681086        0.000000        9.878450        0.665924          5077     
      0.40          5.025009          2681             1               0              636             616           0.000000        0.000000        0.000000        0.000000        0.000000        0.000000          107      
      0.50          5.025009          2310             1               1             48804           48797         17.624130        7.290548       145.531217       0.000000       17.624130        7.290548          4982     
      0.50          5.025009          2310             1               0              1196            1203          0.000000        0.000000        0.000000        0.000000        0.000000        0.000000          202      
      0.60          5.025009          2509             1               1             47682           47689         18.478828        8.820780       156.723093       0.000000       18.478828        8.820780          4790     
      0.60          5.025009          2509             1               0              2318            2311          0.000000        0.000000        0.000000        0.000000        0.000000        0.000000          394      
      0.70          5.025009          3659             1               1             46778           46762         20.309414        6.814488       155.847437       0.000000       20.309414        6.814488          4632     
      0.70          5.025009          3659             1               0              3222            3238          0.000000        0.000000        0.000000        0.000000        0.000000        0.000000          552      
      0.80          5.025009          3562             1               1             46056           46227         184.691857       8.004560       148.770964      50.578285       176.657124       8.166356          4548     
      0.90          5.025009          4452             1               1             44791           44991         63.161259       27.093637       869.288616       0.000000       63.161259       27.093637          4319     
      0.90          5.025009          4452             1               0              5209            5009          0.000000        0.000000        0.000000        0.000000        0.000000        0.000000          865      
      1.00          5.025009          5413             1               1             42213           42547         194.435129      33.220101       740.210688      48.550822       186.907110      34.074275          3913     
      1.10          5.025009          6415             1               1             39854           40162         118.460446      44.921665      1259.799430       0.000000       118.460446      44.921665          3465     
      1.10          5.025009          6415             1               0             10146            9838          0.000000        0.000000        0.000000        0.000000        0.000000        0.000000          1719     
      1.20          5.025009          7315             1               1             36217           36812         166.842677      27.348777       527.640541      74.299143       155.278736      28.173112          2918     
      1.20          5.025009          7315             1               5              147             121           5.486169        0.542095       35.240690        0.000000        5.486169        0.542095           15      
      1.30          5.025009          8398             3               3             12350           12670         147.896535      34.934533       812.019680      25.617317       144.512597      36.742354          913      
      1.30          5.025009          8398             3               1              9223            9268         37.398412       17.860016       354.677681       0.000000       37.398412       17.860016          776      
      1.30          5.025009          8398             3               2              4135            4293         44.369296        4.617910       320.009499      93.023033       30.151190        5.825005          267      
      1.30          5.025009          8398             3               4              3852            3933         41.213888        5.468657       283.471610      62.957336       31.375550        6.086306          243      
      1.30          5.025009          8398             3               7              3713            3835         82.133225       45.086303       847.971397      70.664205       71.376791       47.054034          248      
      1.40          5.025009          9274             6               6              6808            7253         61.405265       26.221652       535.948747      58.696169       52.332106       27.339492          450      
