      tauB          sizeBin        clust_size        int_id          bub_id            Na              Nb            radius        radius_err        sa_ext          sa_int        edge_width    edge_width_err       NBin     
      0.00          5.025009           10              1               1             44247           44497          9.728104        0.609391       62.033540        0.000000        9.728104        0.609391          4584     
      0.00          5.025009           10              1               0              5753            5503          0.000000        0.000000        0.000000        0.000000        0.000000        0.000000          600      
      0.10          5.025009          2586             1               1             45818           45885         28.345033       14.155272       264.975333       0.000000       28.345033       14.155272          4667     
      0.10          5.025009          2586             1               0              4182            4115          0.000000        0.000000        0.000000        0.000000        0.000000        0.000000          517      
      0.20          5.025009          2133             1               1             45017           45069         17.196546        6.589960       139.096748       0.000000       17.196546        6.589960          4542     
      0.20          5.025009          2133             1               0              4983            4931          0.000000        0.000000        0.000000        0.000000        0.000000        0.000000          642      
      0.30          5.025009          2347             1               1             41627           41732         15.991984        5.393890       127.167840       0.000000       15.991984        5.393890          4122     
      0.30          5.025009          2347             1               0              8373            8268          0.000000        0.000000        0.000000        0.000000        0.000000        0.000000          1062     
      0.40          5.025009          3534             1               1             43129           43089         38.735947       17.463882       373.997022       0.000000       38.735947       17.463882          4299     
      0.40          5.025009          3534             1               0              6871            6911          0.000000        0.000000        0.000000        0.000000        0.000000        0.000000          885      
      0.50          5.025009          2616             1               1             34673           34382         21.246005        3.709053       156.959398       0.000000       21.246005        3.709053          3246     
      0.50          5.025009          2616             1               0             15047           15320          0.000000        0.000000        0.000000        0.000000        0.000000        0.000000          1920     
      0.50          5.025009          2616             1               4              205             199           7.732338        2.601742       87.075411        0.000000        7.732338        2.601742           18      
      0.60          5.025009          3411             1               1             36551           36675         25.828882       11.146037       252.448704       0.000000       25.828882       11.146037          3471     
      0.60          5.025009          3411             1               0             13267           13139          0.000000        0.000000        0.000000        0.000000        0.000000        0.000000          1702     
      0.60          5.025009          3411             1               3              111              90           4.386990        1.563389       44.725216        0.000000        4.386990        1.563389           11      
      0.70          5.025009          4451             1               1             31275           30950         38.329303       15.482011       409.623088       0.000000       38.329303       15.482011          2826     
      0.70          5.025009          4451             1               0             17898           18244          0.000000        0.000000        0.000000        0.000000        0.000000        0.000000          2324     
      0.70          5.025009          4451             1               10             205             208           8.407542        0.865158       54.821961        0.000000        8.407542        0.865158           18      
      0.70          5.025009          4451             1               2              160             152           3.819498        1.709998       32.819363        0.000000        3.819498        1.709998           16      
      0.80          5.025009          4576             0               0             23186           23260          0.000000        0.000000        0.000000        0.000000        0.000000        0.000000          2959     
      0.80          5.025009          4576             0               14             5186            5196         44.219695       17.733591       360.498923       0.000000       44.219695       17.733591          454      
      0.80          5.025009          4576             0               3              4168            4209         46.858941       18.572033       562.658379       0.000000       46.858941       18.572033          362      
      0.80          5.025009          4576             0               2              3868            3752         23.205501        6.140012       172.547479       0.000000       23.205501        6.140012          316      
      0.80          5.025009          4576             0               5              3157            2985          0.000000        0.000000        0.000000        0.000000        0.000000        0.000000          254      
      0.90          5.025009          3156             0               0             25898           25945          0.000000        0.000000        0.000000        0.000000        0.000000        0.000000          3336     
      0.90          5.025009          3156             0               3              6309            6333         26.970018       10.004864       228.495306       0.000000       26.970018       10.004864          508      
      0.90          5.025009          3156             0               23             4038            3975         35.397902       15.868524       394.042496       0.000000       35.397902       15.868524          324      
      0.90          5.025009          3156             0               17             1823            1809         30.600260       11.567314       311.208577       0.000000       30.600260       11.567314          147      
      0.90          5.025009          3156             0               11             1724            1687          0.000000        0.000000        0.000000        0.000000        0.000000        0.000000          127      
      1.00          5.025009          3176             1               1              1985            1988         65.737003        5.051396       47.607520       45.525181       58.588794        5.765132          157      
      1.00          5.025009          3176             1               20             3729            3695         18.966088        7.214729       211.970929       0.000000       18.966088        7.214729          282      
      1.00          5.025009          3176             1               3              3193            3212         23.903219        2.962969       169.201579       0.000000       23.903219        2.962969          252      
      1.00          5.025009          3176             1               14             1980            1957         28.527278       10.738571       268.608537       0.000000       28.527278       10.738571          151      
      1.00          5.025009          3176             1               4              1480            1479          0.000000        0.000000        0.000000        0.000000        0.000000        0.000000          114      
