      tauB          sizeBin        clust_size        int_id          bub_id            Na              Nb            radius        radius_err        sa_ext          sa_int        edge_width    edge_width_err       NBin     
      0.00          5.025009         71435             1               1             10482           10419         129.379639       2.798681       854.491507      720.139115      20.507594        5.115661          802      
      0.10          5.025009         72136             1               1              9776            9950         128.523738       2.490910       871.234369      714.799052      18.590773        4.116798          753      
      0.20          5.025009         72861             1               1             10019           10552         130.497287       3.424067       905.520472      720.010671      20.470822        5.358470          822      
      0.30          5.025009         73290             1               1             10421           11285         132.641678       5.575436       996.353584      729.404826      22.943251        8.029140          891      
      0.40          5.025009         73604             1               1             10969           12125         134.068806       7.387326       971.873165      719.807510      25.123283        9.779761          945      
      0.40          5.025009         73604             1               3              279             302           7.494827        1.209468       49.221340        0.000000        7.494827        1.209468           15      
      0.40          5.025009         73604             1               2              115             107          11.390460        4.521283       95.457488        0.000000       11.390460        4.521283           26      
      0.40          5.025009         73604             1               4               72              57           8.099567        0.863039       52.170785        0.000000        8.099567        0.863039           17      
      0.50          5.025009         73582             3               3             11312           12566         133.786032       9.305190      1039.157829      739.270674      25.586986       12.475608          946      
      0.50          5.025009         73582             3               10             422             417           9.818895        2.611736       72.241764        0.000000        9.818895        2.611736           23      
      0.50          5.025009         73582             3               13             193             206           5.768907        0.838867       37.305956        0.000000        5.768907        0.838867           11      
      0.50          5.025009         73582             3               6               69              58           7.267498        3.150812       62.839576        0.000000        7.267498        3.150812           15      
      0.50          5.025009         73582             3               7               61              60           0.000000        0.000000        0.000000        0.000000        0.000000        0.000000           14      
      0.60          5.025009         73601             5               5             11971           13428         132.798709       7.196729       945.879428      719.633736      26.354407        9.984391          966      
      0.60          5.025009         73601             5               9              1144            1115         20.959790        7.654546       145.328486      32.340582       16.426826        9.666563           63      
      0.60          5.025009         73601             5               13             1072            1004          9.215556        1.522801       60.837724        0.000000        9.215556        1.522801           57      
      0.60          5.025009         73601             5               7              250             213           5.156499        1.569086       44.855848        0.000000        5.156499        1.569086           12      
      0.60          5.025009         73601             5               4              105              94           0.000000        0.000000        0.000000        0.000000        0.000000        0.000000           20      
      0.70          5.025009         73502             4               4             12030           13723         131.104570       6.644752       931.691387      735.367249      25.722897       11.974390          929      
      0.70          5.025009         73502             4               8              1426            1449         25.993314       10.473947       193.118525      50.384304       19.183406       12.155254           78      
      0.70          5.025009         73502             4               12             907             884          15.693462        5.439487       146.878549       0.000000       15.693462        5.439487           49      
      0.70          5.025009         73502             4               6              329             327           7.839450        1.889515       58.972410        0.000000        7.839450        1.889515           17      
      0.70          5.025009         73502             4               10             277             259           0.000000        0.000000        0.000000        0.000000        0.000000        0.000000           14      
      0.80          5.025009         73301             6               6             12506           14310         129.939251       4.928423       904.264546      739.395442      26.031362       11.622208          943      
      0.80          5.025009         73301             6               9              2146            2165         27.865176        7.026696       233.590070       0.000000       27.865176        7.026696          119      
      0.80          5.025009         73301             6               12             1401            1341         20.731643        5.549893       165.510157       0.000000       20.731643        5.549893           76      
      0.80          5.025009         73301             6               7              716             677          13.556876        2.524498       94.509968        0.000000       13.556876        2.524498           37      
      0.80          5.025009         73301             6               10             114              96           0.000000        0.000000        0.000000        0.000000        0.000000        0.000000           26      
      0.90          5.025009         73280             8               8             16503           18298         129.271771       6.056909       324.211584      928.879279      46.762116       23.692951          1155     
      0.90          5.025009         73280             8               20             1418            1332         20.688431        4.901079       160.559901       0.000000       20.688431        4.901079           77      
      0.90          5.025009         73280             8               17             269             299           7.507788        3.027429       60.596693        0.000000        7.507788        3.027429           15      
      0.90          5.025009         73280             8               2              252             258          17.813543        5.701052       155.158501       0.000000       17.813543        5.701052           55      
      0.90          5.025009         73280             8               12             176             172           0.000000        0.000000        0.000000        0.000000        0.000000        0.000000           43      
      1.00          5.025009         72903             10              10            15916           17959         131.802978      12.111513      1016.213514      967.175546      41.144676       39.438987          1141     
      1.00          5.025009         72903             10              19             1461            1380         21.716396        3.406277       154.092537       0.000000       21.716396        3.406277           80      
      1.00          5.025009         72903             10              17             974             1005         16.996038        2.329232       111.981094       0.000000       16.996038        2.329232           52      
      1.00          5.025009         72903             10              14             999             977          17.214384        5.090993       130.900177       0.000000       17.214384        5.090993           53      
      1.00          5.025009         72903             10              23             192             173           0.000000        0.000000        0.000000        0.000000        0.000000        0.000000           42      
      1.10          5.025009         72652             7               7             11895           14056         128.097922       3.906963       883.772159      694.837294      23.921422        6.684268          883      
      1.10          5.025009         72652             7               10             3809            3730         39.401672       13.148779       325.274112       0.000000       39.401672       13.148779          208      
      1.10          5.025009         72652             7               18             1494            1387         21.973501        3.035235       159.164803       0.000000       21.973501        3.035235           81      
      1.10          5.025009         72652             7               13             331             332           7.683707        1.396251       51.554684        0.000000        7.683707        1.396251           17      
      1.10          5.025009         72652             7               1              224             203           0.000000        0.000000        0.000000        0.000000        0.000000        0.000000           49      
      1.20          5.025009         72614             4               4             11725           14074         128.086648       4.733431       919.449539      703.702249      23.892512        7.974254          886      
      1.20          5.025009         72614             4               8              2512            2466         28.885692        8.188536       253.140329       0.000000       28.885692        8.188536          139      
      1.20          5.025009         72614             4               11             1463            1386         21.721700        3.960899       162.305576       0.000000       21.721700        3.960899           80      
      1.20          5.025009         72614             4               9              693             674           8.103836        1.091387       55.108320        0.000000        8.103836        1.091387           36      
      1.20          5.025009         72614             4               7              290             284           6.841271        3.285515       68.090540        0.000000        6.841271        3.285515           16      
      1.30          5.025009         72474             4               4             12039           14463         128.131656       4.580161       900.350503      703.105188      24.839634        8.370133          905      
      1.30          5.025009         72474             4               7              2339            2289         28.843142        4.700143       204.484140       0.000000       28.843142        4.700143          130      
      1.30          5.025009         72474             4               6              1210            1171         19.706128        6.572125       149.498840       0.000000       19.706128        6.572125           64      
      1.30          5.025009         72474             4               12             1050            925          18.135028        4.641299       134.777389       0.000000       18.135028        4.641299           57      
      1.30          5.025009         72474             4               10             254             281           0.000000        0.000000        0.000000        0.000000        0.000000        0.000000           14      
      1.40          5.025009         72347             4               4             11487           14003         128.630469       5.884088       930.728231      705.948745      24.263238        9.690001          880      
      1.40          5.025009         72347             4               8              1940            1890         25.688596        6.350900       198.314927       0.000000       25.688596        6.350900          108      
      1.40          5.025009         72347             4               11             1418            1325         21.472332        4.095643       148.627330       0.000000       21.472332        4.095643           77      
      1.40          5.025009         72347             4               6              1109            1065         19.094820        8.799046       128.885704       0.000000       19.094820        8.799046           59      
      1.40          5.025009         72347             4               3              119             122           0.000000        0.000000        0.000000        0.000000        0.000000        0.000000           32      
      1.50          5.025009         72269             8               8             12449           15016         127.990543       4.035982       878.107779      736.129822      25.703688       10.343193          956      
      1.50          5.025009         72269             8               11             3843            3762         39.714251       16.031461       368.139088       0.000000       39.714251       16.031461          208      
      1.50          5.025009         72269             8               14             1763            1681         24.126559        4.459794       169.978808       0.000000       24.126559        4.459794           95      
      1.50          5.025009         72269             8               13             766             810           7.830789        0.665566       50.422339        0.000000        7.830789        0.665566           41      
      1.50          5.025009         72269             8               3              266             212           0.000000        0.000000        0.000000        0.000000        0.000000        0.000000           61      
      1.60          5.025009         72059             5               5             11630           14384         127.555035       4.678681       888.539052      733.578561      24.086984        9.581341          885      
      1.60          5.025009         72059             5               8              2732            2688         31.128308        5.853014       216.119083       0.000000       31.128308        5.853014          150      
      1.60          5.025009         72059             5               13             1857            1754         25.060428        4.645167       171.518626       0.000000       25.060428        4.645167           99      
      1.60          5.025009         72059             5               6              939             915          17.017938        5.932830       109.280623      61.883552       10.070259        9.284217           48      
      1.60          5.025009         72059             5               11             130             100           0.000000        0.000000        0.000000        0.000000        0.000000        0.000000           25      
      1.70          5.025009         72069             8               8             11852           14643         127.442726       4.691996       874.917467      720.360204      24.733897        9.400071          904      
      1.70          5.025009         72069             8               10             3676            3672         24.092367        5.382878       96.923019       17.052763       21.581085        6.734727          201      
      1.70          5.025009         72069             8               13             1551            1442         21.500485        6.717606       175.700261       0.000000       21.500485        6.717606           82      
      1.70          5.025009         72069             8               11             174             212           6.548346        2.105543       46.604463        0.000000        6.548346        2.105543           10      
      1.70          5.025009         72069             8               14              80              72           0.000000        0.000000        0.000000        0.000000        0.000000        0.000000           19      
      1.80          5.025009         71754             6               6             11948           14709         125.771771       4.782426       857.570267      734.552022      23.924457        9.831893          903      
      1.80          5.025009         71754             6               10             3244            3221         11.838190        2.303020       81.355453        0.000000       11.838190        2.303020          179      
      1.80          5.025009         71754             6               15             1408            1311         21.200742        5.048452       150.082294       0.000000       21.200742        5.048452           75      
