      tauB          sizeBin        clust_size        int_id          bub_id            Na              Nb            radius        radius_err        sa_ext          sa_int        edge_width    edge_width_err       NBin     
      0.00          5.025009         80133             2               2             10837           10721         132.452448       3.671137       895.900044      783.085163      19.436563        7.430859          790      
      0.10          5.025009         80444             2               2             11154           11540         134.965546       3.535203       930.860052      767.006296      21.946794        7.164803          902      
      0.10          5.025009         80444             2               5              1033            1120         21.112321        9.389147       226.015888       0.000000       21.112321        9.389147           57      
      0.20          5.025009         80078             7               7             13599           14146         141.276944      38.267107      1123.078849      507.117020      77.112380       59.184511          1079     
      0.20          5.025009         80078             7               11             2601            2589         31.030048       12.727473       422.616463       0.000000       31.030048       12.727473          139      
      0.20          5.025009         80078             7               8              276             306           7.601534        3.386704       67.552637        0.000000        7.601534        3.386704           16      
      0.20          5.025009         80078             7               12             219             268           6.458411        0.621690       41.367531        0.000000        6.458411        0.621690           13      
      0.20          5.025009         80078             7               17              68              85           9.388574        3.598616       90.584202        0.000000        9.388574        3.598616           23      
      0.30          5.025009         78772             2               2             30695           31382         139.131087       6.844340       290.563237     1270.578655      57.230116       30.594031          2129     
      0.30          5.025009         78772             2               4              238             240           8.151127        1.874967       57.359025        0.000000        8.151127        1.874967           77      
      0.30          5.025009         78772             2               5              104             102          11.641024        2.698133       86.424503        0.000000       11.641024        2.698133           33      
      0.30          5.025009         78772             2               15              87              82           7.808564        1.415206       51.824149        0.000000        7.808564        1.415206           27      
      0.30          5.025009         78772             2               6               77              54           0.000000        0.000000        0.000000        0.000000        0.000000        0.000000           21      
      0.40          5.025009         77625             7               7             30311           30931         137.359495      31.945390      1144.145911      89.874733       125.757772      36.030693          1922     
      0.40          5.025009         77625             7               4              196             185          19.897485        8.152994       246.360554       0.000000       19.897485        8.152994           63      
      0.40          5.025009         77625             7               5              138             152           7.236501        1.993676       50.730915        0.000000        7.236501        1.993676           45      
      0.40          5.025009         77625             7               6              133             126          14.859814        2.067127       98.376659        0.000000       14.859814        2.067127           43      
      0.40          5.025009         77625             7               1               72              81           0.000000        0.000000        0.000000        0.000000        0.000000        0.000000           19      
      0.50          5.025009         76646             7               7             30038           30917         131.827794       8.094524      1144.120648     1076.483972      56.524795       33.528089          1834     
      0.50          5.025009         76646             7               1               79              71          10.504868        1.691681       72.972630        0.000000       10.504868        1.691681           25      
      0.50          5.025009         76646             7               3               65              69           9.448611        1.486899       66.206546        0.000000        9.448611        1.486899           23      
