    Timestep        gasArea         gasSigXX        gasSigXY        gasSigYX        gasSigYY        gasTrace        bulkArea       bulkSigXX       bulkSigXY       bulkSigYX       bulkSigYY       bulkTrace         Length          NDense    
     0.000         44619.312       87300.952        272.236         272.236        87207.307       87526.366       18678.915      11782559.974      6293.416        6293.416      11775208.003    11785177.405       475.6           28407     
     0.100         47292.990       945156.388      -6761.276       -6761.276       937555.733      934594.785      15925.217      35318097.279    -167018.831     -167018.831     35521663.510    35252861.564       529.7           28124     
     0.200         47729.924       912979.897       -519.613        -519.613       903644.951      907792.811      15495.904      48109621.912    -295165.959     -295165.959     48345430.353    47932360.173       530.8           28519     
     0.300         47389.522       863026.776       505.525         505.525        877736.388      870887.107      15682.617      48452458.281     23321.650       23321.650      48362527.838    48430814.709       565.8           28934     
     0.400         47021.177       862234.817      -6644.323       -6644.323       874564.160      861755.166      16128.441      43938318.123     22084.597       22084.597      43939820.826    43961154.072       552.2           29217     
     0.500         46308.619       804722.157      -8049.910       -8049.910       787781.834      788202.086      16569.186      38881341.273     118047.720      118047.720     38979414.372    39048425.543       626.6           29615     
     0.600         45944.085       802262.364       2064.988        2064.988       799381.913      802887.127      17056.926      34650898.077     173518.740      173518.740     34767622.327    34882778.943       596.2           29830     
     0.700         45457.615       770171.247       3489.965        3489.965       770353.867      773752.522      17425.271      31523043.749     248754.125      248754.125     31640353.960    31830452.979       617.6           30156     
     0.800         44865.722       745902.366      -9963.657       -9963.657       753479.287      739727.169      17902.849      28804439.109     434531.172      434531.172     29104006.285    29388753.869       651.4           30489     
     0.900         44488.486       747711.759      -2628.334       -2628.334       751288.109      746871.600      18155.611      26525613.578     427676.941      427676.941     27253542.646    27317255.053       695.4           30694     
     1.000         44054.092       712208.069       2720.614        2720.614       716473.137      717061.217      18569.681      24974592.868     260550.550      260550.550     26000865.860    25748279.914       674.0           31051     
     1.100         43864.839       699543.529       1669.611        1669.611       715406.384      709144.567      18719.560      24055787.390     147500.701      147500.701     24823667.629    24587228.210       712.3           31213     
     1.200         43598.106       692463.363      -3383.532       -3383.532       686363.920      686030.109      18911.353      23202173.825     47251.847       47251.847      23941207.296    23618942.407       745.0           31337     
     1.300         43387.260       681129.633       4617.931        4617.931       697129.277      693747.386      19081.554      22397852.712      8255.015        8255.015      23008361.047    22711361.894       749.5           31377     
     1.400         43084.963       664430.168       104.741         104.741        672556.319      668597.984      19127.280      21938662.333    -107850.537     -107850.537     22181236.718    21952098.988       821.6           31549     
     1.500         42957.948       667479.287       808.309         808.309        669206.076      669150.990      19312.723      21378713.213     -87295.232      -87295.232     21411189.697    21307656.223       812.6           31572     
     1.600         42858.876       665637.710      -4648.715       -4648.715       668247.013      662293.647      19482.924      20882702.237    -229943.805     -229943.805     21008692.078    20715753.353       761.9           31653     
     1.700         42792.827       668036.125       1204.397        1204.397       679296.306      674870.612      19607.399      20515227.322     -72814.547      -72814.547     20450839.854    20410219.041       754.0           31705     
     1.800         42507.042       673226.048      -1092.659       -1092.659       667915.027      669477.879      19615.020      20195962.974    -183257.778     -183257.778     20008502.840    19918975.129       852.0           31738     
     1.900         42460.047       669265.100       6382.984        6382.984       667623.220      674827.144      19635.342      19771768.549     -94455.011      -94455.011     19787118.993    19684988.760       832.9           31644     
     2.000         42715.348       691575.075      -1564.589       -1564.589       694489.734      691467.816      19481.653      19633649.664     -44562.517      -44562.517     19705720.605    19625122.617       811.4           31399     
     2.100         42813.150       700821.286      -1786.377       -1786.377       689629.850      693439.191      19404.174      19379494.489     70777.408       70777.408      19280976.324    19401012.815       809.2           31294     
     2.200         42409.240       688404.631       5649.762        5649.762       667902.859      683803.507      19377.501      19306215.691     89756.949       89756.949      19175500.210    19330614.900       947.8           31510     
     2.300         42407.970       690078.603       2255.995        2255.995       694228.773      694409.683      19329.235      19257453.341     73128.825       73128.825      18999915.898    19201813.445       968.1           31402     
     2.400         42702.646       701523.635       8296.643        8296.643       718566.954      718341.937      19237.784      19132288.518     103628.907      103628.907     18992049.098    19165797.715       902.7           31157     
     2.500         42320.329       707942.474      -4560.669       -4560.669       689872.095      694346.615      19261.916      19232387.620     67636.520       67636.520      18879710.603    19123685.631       1035.7          31348     
     2.600         42883.008       716710.429      -2667.279       -2667.279       714665.915      713020.893      19119.659      18952754.545     32385.934       32385.934      18953866.379    18985696.396       915.1           30949     
     2.700         42951.597       711798.147      -5717.276       -5717.276       706554.684      703459.140      19195.868      19109376.391     -10122.186      -10122.186     19075842.329    19082487.174       841.9           30977     
     2.800         42592.143       691165.954       3236.194        3236.194       685243.853      691441.097      19383.851      19050957.536     68892.026       68892.026      19056584.778    19122663.183       884.7           31276     
     2.900         42686.134       700081.000      -1822.777       -1822.777       687425.549      691930.498      19373.690      19110143.781     114862.552      114862.552     19009157.776    19174513.331       841.9           31256     
     3.000         42374.946       694382.589       2870.357        2870.357       691013.999      695568.651      19400.363      18961956.987     99175.619       99175.619      19139685.089    19149996.657       941.1           31344     
     3.100         42592.143       704450.925      13359.989       13359.989       690863.000      711016.952      19386.392      19110437.735     65973.026       65973.026      19154828.539    19198606.163       892.6           31246     
     3.200         42649.300       701259.436       -218.085        -218.085       709863.765      705343.515      19303.832      18718693.559     48890.966       48890.966      18760873.314    18788674.402       896.0           31169     
     3.300         42879.198       721458.944      -7351.038       -7351.038       727205.663      716981.266      19325.424      18534730.000     25222.650       25222.650      18647166.801    18616171.051       804.7           31011     
     3.400         42521.014       721278.657      -6572.158       -6572.158       724078.205      716106.274      19259.376      18290885.286     17771.732       17771.732      18404239.491    18365334.121       947.8           31097     
     3.500         42524.824       730498.396      -3565.083       -3565.083       721487.878      722428.054      19259.376      18448639.676     121253.233      121253.233     18241216.836    18466181.490       935.4           31105     
     3.600         42561.659       722636.796       -636.206        -636.206       718915.722      720140.052      19211.110      18458266.367     49915.154       49915.154      18521148.676    18539622.676       942.2           31055     
     3.700         42683.594       719603.596       3684.316        3684.316       723418.443      725195.335      19068.853      18613066.987     25034.844       25034.844      18763503.573    18713320.124       933.2           30916     
     3.800         42651.840       727904.012       5083.241        5083.241       727970.583      733020.539      18992.643      18712201.987     35092.801       35092.801      18734654.001    18758520.795       972.6           30965     
