    Timestep        gasArea         gasSigXX        gasSigXY        gasSigYX        gasSigYY        gasTrace        bulkArea       bulkSigXX       bulkSigXY       bulkSigYX       bulkSigYY       bulkTrace         Length          NDense    
     0.000         38680.062       14589.571         62.216          62.216        14204.830       14459.417       24428.911      31114353.873      5309.942        5309.942      31105030.051    31115001.903       536.5           40319     
     0.100         43311.051       282337.169      -3477.951       -3477.951       268873.380      272127.323      19843.648     136212467.522     -90349.802      -90349.802    134373810.308   135202789.113       519.6           40417     
     0.200         43599.377       249060.353       4427.149        4427.149       241047.349      249481.000      19542.621     165597595.964    -367357.036     -367357.036    161922658.616   163392770.254       525.2           40818     
     0.300         42988.431       218811.756       -801.046        -801.046       219458.649      218334.157      20101.490     146935047.797    -971261.912     -971261.912    143923438.053   144457981.013       537.6           41245     
     0.400         42108.213       190629.588      -1250.407       -1250.407       204312.684      196220.729      20843.261     127119473.267    -248920.988     -248920.988    124074650.825   125348141.058       572.5           41712     
     0.500         41518.861       189068.581       -597.216        -597.216       187373.367      187623.758      21442.774     110427837.134     241980.835      241980.835    108402977.326   109657388.065       570.3           42038     
     0.600         40909.186       160934.169       2640.361        2640.361       171105.541      168660.216      21971.159      97137165.808     62446.231       62446.231      95897497.209    96579777.740       600.7           42295     
     0.700         40458.281       165773.955      -1100.142       -1100.142       169118.613      166346.142      22392.851      86671557.246     193763.089      193763.089     85493670.601    86276377.013       608.6           42412     
     0.800         39965.460       162659.581       2474.551        2474.551       166652.528      167130.606      22836.136      78153666.159     116811.102      116811.102     76203638.135    77295463.249       628.9           42542     
     0.900         39666.973       153363.346       1148.781        1148.781       148564.048      152112.478      23128.271      70998951.041    -181546.580     -181546.580     69312490.443    69974174.162       608.6           42523     
     1.000         39371.027       164971.212       604.657         604.657        165798.151      165989.338      23351.819      65774969.654    -380815.689     -380815.689     64771144.740    64892241.508       636.8           42543     
