    Timestep        gasArea         gasSigXX        gasSigXY        gasSigYX        gasSigYY        gasTrace        bulkArea       bulkSigXX       bulkSigXY       bulkSigYX       bulkSigYY       bulkTrace         Length          NDense    
     0.000         41611.582       44530.650         99.635          99.635        43883.882       44306.901       21597.733      17098374.524      -821.091        -821.091      17096950.660    17096841.501       510.5           33680     
     0.100         44811.105       566785.924      -2474.550       -2474.550       553391.494      557614.159      18404.561      56117350.572    -532438.430     -532438.430     55199841.661    55126157.687       512.8           33665     
     0.200         45312.817       532268.327       3106.963        3106.963       528419.994      533451.124      17890.148      74622177.996    -348040.260     -348040.260     74129361.391    74027729.433       526.3           34127     
     0.300         44957.173       525154.289      -1234.801       -1234.801       520059.167      521371.927      18142.909      73908195.145    -230774.141     -230774.141     73152066.612    73299356.738       533.1           34483     
     0.400         44360.200       479317.077       6930.982        6930.982       481287.657      487233.348      18680.185      65974309.880     -6976.622       -6976.622      65758076.318    65859216.477       562.4           34899     
     0.500         43753.065       459299.071      -3405.295       -3405.295       458279.208      455383.844      19307.642      58288315.408     106464.865      106464.865     58395642.047    58448443.592       561.3           35286     
     0.600         43073.532       425884.910       4381.902        4381.902       420460.532      427554.622      19742.035      51571720.576     142403.120      142403.120     52006477.340    51931502.078       637.9           35643     
     0.700         42561.659       424247.377      -6368.306       -6368.306       421528.756      416519.760      20272.961      46163790.244     238296.707      238296.707     46597233.507    46618808.582       636.8           35952     
     0.800         42058.677       402589.110      -2933.569       -2933.569       403275.448      399998.710      20753.080      42008829.988     323027.198      323027.198     42304250.686    42479567.535       628.9           36216     
     0.900         41729.707       391410.801      -1675.798       -1675.798       387375.165      387717.185      21078.240      38694988.113     231978.813      231978.813     38752593.063    38955769.401       622.1           36381     
     1.000         41462.974       402012.470       3876.369        3876.369       387088.622      398426.915      21437.694      35999053.996     180539.771      180539.771     36245962.985    36303048.261       595.1           36523     
     1.100         40994.286       372317.642       2450.384        2450.384       364804.098      371011.254      21788.257      33868613.462     344891.367      344891.367     34079770.708    34319083.452       637.9           36782     
     1.200         40617.050       373829.031       -828.148        -828.148       368510.436      370341.585      22019.425      32292343.072     261679.137      261679.137     32231316.730    32523509.038       664.9           36951     
     1.300         40288.080       354206.551       -647.667        -647.667       353152.491      353031.855      22331.884      30889513.940     168300.750      168300.750     30852333.283    31039224.362       667.2           37168     
     1.400         40169.955       364651.022       133.045         133.045        358954.013      361935.563      22522.407      29698823.020     186602.910      186602.910     29889136.818    29980582.829       646.9           37257     
     1.500         39887.981       347697.476       2373.350        2373.350       349566.583      351005.380      22677.366      28770597.903     508580.401      508580.401     28839585.565    29313672.135       703.3           37354     
     1.600         39702.538       328346.225       8455.357        8455.357       335618.432      340437.685      22860.269      28193110.381     430093.807      430093.807     28051932.254    28552615.124       704.4           37475     
     1.700         39664.433       340658.057      -5140.703       -5140.703       344093.739      337235.195      22930.127      27982116.507     148989.839      148989.839     27876746.678    28078421.431       672.8           37502     
     1.800         39594.574       367627.340       -663.196        -663.196       352954.250      359627.599      22950.450      27495739.218     86127.093       86127.093      27488389.325    27578191.365       696.5           37465     
     1.900         39329.112       329739.547       727.896         727.896        345867.095      338531.217      23096.518      27181570.504     18401.541       18401.541      27329073.012    27273723.299       737.1           37653     
     2.000         39384.999       340094.045       1737.383        1737.383       335105.143      339336.977      23152.404      27019823.627     -5697.788       -5697.788      27463968.491    27236198.272       698.7           37624     
     2.100         39315.140       325403.700       565.732         565.732        329342.640      327938.902      23176.537      27150348.580     118934.802      118934.802     27285213.638    27336715.911       705.5           37683     
     2.200         39226.229       327078.581       975.113         975.113        315818.342      322423.575      23223.533      27161256.944     66392.360       66392.360      27387033.724    27340537.694       713.4           37774     
     2.300         39087.782       330305.000       6937.347        6937.347       328263.760      336221.726      23261.638      27100748.897     104310.579      104310.579     27387636.664    27348503.360       759.6           37921     
     2.400         39330.382       329057.331       469.764         469.764        327520.927      328758.892      23309.904      27499843.481     148930.381      148930.381     27443447.992    27620576.118       667.2           37834     
     2.500         39279.576       333601.592      -3485.670       -3485.670       337146.150      331888.201      23275.610      27353153.675     47137.539       47137.539      27582114.491    27514771.622       690.9           37818     
     2.600         39025.545       314222.514       6771.284        6771.284       321403.183      324584.133      23420.407      27174426.303     225362.788      225362.788     27271678.454    27448415.167       715.7           37954     
     2.700         39003.952       317829.078       2807.520        2807.520       319798.733      321621.426      23426.758      26832527.802     352715.527      352715.527     26897455.735    27217707.295       741.6           37942     
     2.800         38939.174       309470.021       2681.893        2681.893       305272.436      310053.122      23502.968      26624180.782     227331.258      227331.258     26541300.211    26810071.754       729.2           37964     
     2.900         38962.037       322466.605      -2378.649       -2378.649       322773.486      320241.396      23414.057      26595481.945     360099.344      360099.344     26490826.447    26903253.539       724.7           37896     
     3.000         38903.610       310466.186       -691.343        -691.343       305389.297      307236.399      23483.915      26308605.719     252185.534      252185.534     26293733.204    26553354.995       729.2           37942     
     3.100         38889.638       301712.111       1213.040        1213.040       305141.627      304639.908      23590.608      26114701.146     -26113.904      -26113.904     26054095.392    26058284.365       701.0           37926     
     3.200         38700.385       316093.812       3045.004        3045.004       308136.583      315160.202      23602.040      25723322.685     64403.730       64403.730      25895379.715    25873754.931       763.0           38025     
     3.300         38593.692       321085.187       4905.127        4905.127       306454.654      318675.047      23760.809      25650004.055     -31514.707      -31514.707     25640068.474    25613521.558       745.0           38115     
     3.400         38842.642       318546.029       6483.328        6483.328       314217.610      322865.148      23558.854      25513412.348     104976.117      104976.117     25314270.618    25518817.600       733.7           37877     
     3.500         38809.618       327315.293       5568.233        5568.233       327744.806      333098.282      23525.830      25494180.764     -13862.454      -13862.454     25372964.051    25419709.954       748.3           37888     
     3.600         38763.892       332277.865      -1888.829       -1888.829       338448.920      333474.564      23482.645      25250571.380    -173263.599     -173263.599     25282202.914    25093123.548       768.6           37831     
     3.700         38691.494       331297.335       2814.163        2814.163       324389.236      330657.448      23569.016      25152705.214      5820.900        5820.900      25246118.345    25205232.679       784.4           37850     
     3.800         38804.537       326323.513       717.176         717.176        327710.461      327734.163      23549.963      25522483.653     -63375.943      -63375.943     25382520.740    25389126.254       738.2           37804     
     3.900         38814.699       323156.920      -2362.438       -2362.438       326265.785      322348.915      23538.532      25526804.613    -124832.041     -124832.041     25419369.528    25348255.030       740.4           37834     
     4.000         38813.429       333905.370       2802.366        2802.366       327371.148      333440.625      23496.617      25441645.094     -10359.270      -10359.270     25358643.744    25389785.148       751.7           37765     
     4.100         38934.093       336177.333      -2046.009       -2046.009       325405.085      328745.200      23370.871      25409104.516     -77336.817      -77336.817     25665550.274    25459990.578       746.1           37677     
     4.200         38781.675       333835.134        38.297          38.297        323974.319      328943.023      23400.085      25685191.976    -151571.760     -151571.760     25611432.481    25496740.469       792.3           37805     
     4.300         38870.586       324012.362       908.469         908.469        331907.266      328868.283      23381.033      25731493.042    -113841.272     -113841.272     26170383.781    25837097.140       777.6           37807     
     4.400         38941.714       339880.662      -4123.951       -4123.951       318948.726      325290.743      23445.810      26056760.866     29172.995       29172.995      26093061.318    26104084.087       738.2           37793     
     4.500         38948.065       327267.561       2538.627        2538.627       332954.577      332649.696      23361.980      25967155.195     73956.847       73956.847      26126798.463    26120933.676       754.0           37762     
     4.600         38922.662       324818.457       4075.155        4075.155       327776.777      330372.771      23344.198      26276425.855     42604.007       42604.007      26172185.859    26266909.864       772.0           37834     
     4.700         39103.024       334091.459      -2127.667       -2127.667       332977.828      331406.977      23288.311      26506468.612     55261.990       55261.990      26280154.745    26448573.669       732.6           37721     
     4.800         39017.924       328890.046       1709.894        1709.894       322713.309      327511.571      23349.279      26161016.825    -111686.642     -111686.642     26417372.596    26177508.068       732.6           37809     
     4.900         39019.194       324969.652      -3311.185       -3311.185       328312.820      323330.051      23429.298      26246808.962     125343.549      125343.549     26414624.355    26456060.207       717.9           37801     
     5.000         39002.682       327692.930       5104.073        5104.073       322259.998      330080.537      23499.157      25939665.665     168802.284      168802.284     26169421.789    26223346.011       694.2           37790     
     5.100         38831.211       319323.520       505.168         505.168        326654.404      323494.130      23454.702      25693125.650     -64358.002      -64358.002     25691733.027    25628071.337       776.5           37799     
     5.200         38873.126       339059.795       571.693         571.693        334200.602      337201.891      23318.795      25326074.500     -5058.280       -5058.280      25293948.008    25304952.973       803.6           37642     
     5.300         38847.723       335270.208      -1837.756       -1837.756       338820.678      335207.688      23372.141      25331988.822    -122636.458     -122636.458     25040567.657    25063641.782       796.8           37603     
     5.400         39061.109       344121.300      -2951.860       -2951.860       348087.860      343152.720      23312.444      25635500.295     16699.210       16699.210      25474794.268    25571846.491       734.8           37513     
     5.500         39019.194       353842.593       5324.792        5324.792       339873.086      352182.632      23173.997      25977579.501     67776.498       67776.498      25624288.840    25868710.668       792.3           37544     
     5.600         39108.105       345495.021       1557.348        1557.348       348939.560      348774.638      23256.557      26221076.871     19163.158       19163.158      25768809.564    26014106.376       724.7           37504     
     5.700         39180.504       342809.358       1495.606        1495.606       348334.354      347067.462      23186.699      26032257.690     142628.262      142628.262     25550218.701    25933866.457       742.7           37439     
     5.800         39125.887       333648.950       992.800         992.800        344417.386      340025.968      23121.921      25488877.592     -80437.684      -80437.684     25541508.306    25434755.265       795.7           37411     
     5.900         39095.403       346960.586      -4839.817       -4839.817       336485.955      336883.454      23222.263      25542174.973     -13916.741      -13916.741     25556644.329    25535492.910       750.6           37480     
     6.000         39113.185       343323.497      -1221.327       -1221.327       334114.495      337497.669      23330.226      25755871.740     140697.135      140697.135     25864823.697    25951044.854       719.0           37555     
     6.100         39085.242       323431.169      -9931.184       -9931.184       325999.515      314784.158      23279.420      26032635.160     99485.470       99485.470      25762557.165    25997081.632       741.6           37630     
     6.200         39118.266       338121.628      -1628.557       -1628.557       335445.951      335155.232      23356.900      25872380.425     112967.235      112967.235     25706614.284    25902464.590       703.3           37604     
     6.300         38967.117       334582.880       1810.425        1810.425       346489.737      342346.733      23491.536      25388446.597     19378.903       19378.903      25476015.943    25451610.173       706.6           37723     
     6.400         38894.719       323958.249        89.001          89.001        332128.035      328132.142      23453.431      25241154.559     -40204.264      -40204.264     25259836.114    25210291.073       742.7           37690     
     6.500         38767.703       338202.374       6680.979        6680.979       337204.956      344384.644      23346.738      24702724.278     31040.579       31040.579      24885897.771    24825351.604       806.9           37581     
     6.600         38893.448       357316.968      -2023.685       -2023.685       348177.043      350723.321      23326.416      24866002.417     -49141.102      -49141.102     24803620.974    24785670.593       785.5           37496     
     6.700         38901.069       337372.941       6539.547        6539.547       348803.785      349627.909      23365.791      24757113.392      6008.869        6008.869      24847394.462    24808262.796       757.4           37494     
