    Timestep        gasArea         gasSigXX        gasSigXY        gasSigYX        gasSigYY        gasTrace        bulkArea       bulkSigXX       bulkSigXY       bulkSigYX       bulkSigYY       bulkTrace         Length          NDense    
     0.000         40089.935       27450.223        -408.628        -408.628       29127.396       27880.181       23033.010      21978720.915      1798.722        1798.722      21976983.364    21979650.862       519.6           36746     
     0.100         44017.258       466742.594       4590.110        4590.110       487584.547      481753.680      18786.878      79766955.978     185360.538      185360.538     82129519.065    81133598.060       635.6           36315     
     0.200         44309.394       441924.564       1750.662        1750.662       429650.623      437538.256      18631.919     105558583.708    -376625.827     -376625.827    106591928.592   105698630.323       593.9           37016     
     0.300         43902.944       394298.644      -2340.114       -2340.114       395310.957      392464.686      18983.752     101363839.958    -335303.008     -335303.008    102171028.794   101432131.369       610.8           37506     
     0.400         43286.918       359794.608      -3754.665       -3754.665       359873.551      356079.415      19597.238      90969935.731     113873.946      113873.946     91940228.645    91568956.134       609.7           37964     
     0.500         42642.949       331748.244      -5147.220       -5147.220       337157.904      329305.854      19997.337      81262474.728     470837.284      470837.284     82425958.517    82315053.907       703.3           38328     
     0.600         42133.616       315655.960       6545.445        6545.445       322937.272      325842.061      20438.081      72322298.528     547938.610      547938.610     73508406.069    73463290.908       703.3           38514     
     0.700         41788.134       315911.405        58.604          58.604        311851.286      313939.950      20774.672      65815111.059     606117.618      606117.618     66549215.838    66788281.067       696.5           38558     
     0.800         41436.301       321053.972       1538.922        1538.922       317283.403      320707.609      21046.486      60523308.851     702344.720      702344.720     61207739.298    61567868.794       745.0           38595     
     0.900         41060.335       307895.520       279.948         279.948        313881.417      311168.416      21240.820      55747829.031     449945.708      449945.708     56726497.381    56687108.914       795.7           38666     
     1.000         40822.815       330422.975      -2051.871       -2051.871       320824.909      323572.071      21296.706      52236083.826     159733.792      159733.792     52833885.267    52694718.339       840.8           38528     
     1.100         40564.974       320704.596      -2011.624       -2011.624       335160.447      325920.897      21552.008      49096131.830     84664.018       84664.018      49639035.989    49452247.927       838.5           38572     
     1.200         40281.729       329519.046       6309.554        6309.554       334632.437      338385.295      21480.879      46692651.541     -30183.815      -30183.815     47089645.617    46860964.764       976.0           38501     
     1.300         40413.825       375345.671       -923.500        -923.500       366244.293      369871.482      21306.868      45381014.374    -325868.569     -325868.569     45105865.443    44917571.339       945.6           38057     
     1.400         40788.521       378999.245       2924.836        2924.836       389191.408      387020.162      21271.303      44584171.208    -197341.732     -197341.732     44398981.347    44294234.545       866.7           37717     
     1.500         40737.715       414017.830       5455.663        5455.663       399136.734      412032.945      21176.042      43453550.686    -355334.218     -355334.218     42703727.605    42723304.928       901.6           37484     
     1.600         40772.009       428728.315      -2964.670       -2964.670       415124.889      418961.932      21010.921      42634289.738    -169754.237     -169754.237     41988173.134    42141477.199       956.8           37227     
     1.700         40953.641       449257.296       2845.419        2845.419       445856.660      450402.397      21013.462      42053212.372    -373976.994     -373976.994     41782723.024    41543990.704       906.1           37010     
     1.800         40778.360       438680.937       8518.469        8518.469       433568.848      444643.362      20871.204      42121492.502     38469.144       38469.144      41629706.845    41914068.817       979.4           36970     
     1.900         41196.241       465593.922      -9658.140       -9658.140       471647.546      458962.594      20586.689      41495881.671     -27311.041      -27311.041     41447761.062    41444510.325       956.8           36549     
     2.000         41160.677       501034.254       8126.167        8126.167       489658.223      503472.406      20631.145      40974937.575    -111338.812     -111338.812     40545612.654    40648936.302       934.3           36423     
     2.100         41053.984       472896.992       334.413         334.413        467589.176      470577.497      20656.548      40336851.182     150887.718      150887.718     39944736.506    40291681.563       962.5           36424     
     2.200         41031.121       497547.175      -1139.141       -1139.141       480963.065      488115.979      20609.552      40422829.520     214728.973      214728.973     39347662.128    40099974.797       986.1           36339     
     2.300         40989.206       487756.439       4592.791        4592.791       484684.794      490813.408      20492.698      40375585.617     -46128.259      -46128.259     39116135.611    39699732.355       1038.0          36270     
     2.400         41117.492       496748.168       3648.077        3648.077       501250.031      502647.176      20283.122      40283171.330     -83512.474      -83512.474     38868078.228    39492112.305       1048.1          36085     
     2.500         41417.248       525591.115       1469.521        1469.521       520794.685      524662.421      20246.287      39749037.305    -313798.925     -313798.925     38638087.586    38879763.521       982.8           35842     
     2.600         41296.584       513879.330      -4710.009       -4710.009       523599.666      514029.489      20359.331      39797890.619    -475985.975     -475985.975     38660847.930    38753383.300       985.0           35951     
     2.700         41673.820       539612.624      -2799.091       -2799.091       543687.339      538850.890      20325.037      39292843.558    -446847.379     -446847.379     38844174.596    38621661.698       871.2           35662     
     2.800         41342.309       517437.987       562.996         562.996        529220.556      523892.267      20215.804      39384786.363     51240.523       51240.523      38632057.489    39059662.449       1026.7          35788     
     2.900         41748.759       545187.189       7974.048        7974.048       540711.438      550923.361      20025.280      39879472.903     187750.783      187750.783     39578734.318    39916854.393       945.6           35469     
     3.000         41592.530       554627.353      -3534.067       -3534.067       555923.164      551741.192      19777.600      40289022.784     70804.848       70804.848      39488257.038    39959444.759       1059.4          35376     
     3.100         41968.496       587199.646       9067.900        9067.900       583646.293      594490.870      19805.543      40149675.826    -166697.950     -166697.950     39868971.650    39842625.788       968.1           35134     
     3.200         42099.322       596381.183      -7691.518       -7691.518       601963.736      591480.941      19665.826      39583864.556     102916.790      102916.790     40467660.073    40128679.105       951.2           34910     
     3.300         41916.420       577548.674      -4549.451       -4549.451       587069.799      577759.785      19590.887      39849465.966     122288.334      122288.334     40391573.157    40242807.895       1045.9          34922     
     3.400         41879.585       581901.775       8208.202        8208.202       580803.051      589560.615      19598.508      39000110.571     16745.787       16745.787      39502801.870    39268202.008       1027.8          34909     
     3.500         42228.878       611614.158       3712.419        3712.419       606248.637      612643.817      19345.747      39202253.911     -69872.516      -69872.516     39666399.047    39364453.963       1022.2          34585     
     3.600         42460.047       614653.655       259.096         259.096        627585.247      621378.547      19170.465      39320102.469    -430381.941     -430381.941     39681787.082    39070562.835       982.8           34371     
     3.700         42621.356       648664.287      -2685.928       -2685.928       641254.380      642273.405      19288.590      38839939.653    -235954.853     -235954.853     39730471.555    39049250.751       898.2           34229     
     3.800         42534.986       666533.965       7753.113        7753.113       666191.424      674115.807      19166.655      38725810.768    -379341.434     -379341.434     38764491.537    38365809.719       976.0           34088     
     3.900         42212.366       676019.462       8776.124        8776.124       662295.200      677933.455      19075.204      38124998.136     -3571.570       -3571.570      38518629.892    38318242.444       1087.6          34143     
     4.000         42528.635       674461.654      -3982.608       -3982.608       675018.580      670757.509      18962.160      37869995.593     209851.310      209851.310     38447078.368    38368388.291       1062.8          33839     
     4.100         42777.586       721244.181       2295.727        2295.727       696010.104      710922.870      18888.491      37655982.774     535415.308      535415.308     37999995.246    38363404.318       986.1           33645     
     4.200         42651.840       688417.092       -760.421        -760.421       695096.201      690996.225      18788.148      38076003.447     368732.498      368732.498     38042475.587    38427972.015       1088.7          33625     
     4.300         43008.754       706859.172       -665.866        -665.866       713922.826      709725.133      18723.370      38221335.344     250099.550      250099.550     38367716.205    38544625.325       965.8           33378     
     4.400         42720.429       705613.336       1366.914        1366.914       710051.560      709199.362      18689.076      38703690.045     80797.875       80797.875      38636568.619    38750927.208       1069.5          33545     
     4.500         42971.919       695534.289      -6633.905       -6633.905       707269.962      694768.220      18570.952      39252335.663     -34938.035      -34938.035     38574918.489    38878689.041       1036.9          33388     
     4.600         43355.507       742689.993       8225.891        8225.891       745399.941      752270.858      18459.178      39335802.800     208138.014      208138.014     39161541.226    39456810.027       954.6           32995     
     4.700         43325.023       739886.098      -4928.840       -4928.840       725935.280      727981.849      18413.452      39134895.792    -177732.437     -177732.437     39211172.147    38995301.532       970.4           33019     
     4.800         43412.664       765578.039       4869.364        4869.364       744849.797      760083.281      18304.219      39526981.463     -5178.255       -5178.255      39293115.272    39404870.113       987.3           32961     
     4.900         43432.986       775401.451      -10065.000      -10065.000      761249.088      758260.270      18356.295      39156305.176     -12849.785      -12849.785     38837658.523    38984132.064       963.6           32912     
     5.000         43255.164       726872.669      -7545.573       -7545.573       714736.330      713258.927      18309.299      39263119.613     83831.638       83831.638      39115349.542    39273066.216       1033.5          33021     
     5.100         43106.556       725861.235       3516.673        3516.673       727558.831      730226.706      18398.210      39051435.147     198055.518      198055.518     39504413.205    39475979.694       1023.3          33094     
     5.200         43223.410       750952.335       2273.343        2273.343       733160.008      744329.514      18262.304      39242165.375     46603.107       46603.107      39052673.482    39194022.535       1038.0          32938     
     5.300         43510.466       758086.829      -4232.575       -4232.575       759990.765      754806.222      18097.183      38963179.151    -176857.112     -176857.112     39298044.169    38953754.548       1001.9          32566     
