    Timestep        gasArea         gasSigXX        gasSigXY        gasSigYX        gasSigYY        gasTrace        bulkArea       bulkSigXX       bulkSigXY       bulkSigYX       bulkSigYY       bulkTrace         Length          NDense    
     0.000         44657.416       86840.501        1785.245        1785.245       85057.742       87734.367       18653.512      11773099.313      7126.965        7126.965      11767846.460    11777599.852       488.0           28399     
     0.100         47232.023       844253.827       8751.212        8751.212       846886.498      854321.375      16099.228      35177730.331    -337342.158     -337342.158     35035132.738    34769089.377       483.5           28324     
     0.200         47752.787       829236.591      -1146.962       -1146.962       831167.147      829054.907      15622.919      47661965.402    -199622.482     -199622.482     47382905.686    47322813.062       476.7           28619     
     0.300         47392.062       814007.811      -1451.735       -1451.735       807032.023      809068.182      15871.870      47867466.003     -3959.390       -3959.390      47546225.528    47702886.376       497.0           29031     
     0.400         46872.569       762216.105      -5811.451       -5811.451       763525.583      757059.393      16289.751      43216647.398     65602.324       65602.324      43226681.628    43287266.837       537.6           29437     
     0.500         46313.700       732957.388       7121.322        7121.322       738456.216      742828.124      16835.918      38260065.262     240241.113      240241.113     38245858.358    38493202.923       537.6           29791     
     0.600         45674.811       701059.140       3695.171        3695.171       691472.262      699960.871      17340.170      33869907.874     201183.074      201183.074     33856952.663    34064613.342       579.3           30132     
     0.700         45317.898       700773.005       7173.013        7173.013       698040.014      706579.523      17811.398      30423423.538     296421.867      296421.867     30282904.075    30649585.674       541.0           30374     
     0.800         44717.114       694946.724       865.642         865.642        685607.597      691142.802      18210.227      27396137.715     464870.002      464870.002     27479242.204    27902559.961       595.1           30692     
     0.900         44374.172       669084.667      -3579.211       -3579.211       667392.804      664659.525      18568.411      25222416.467     379485.384      379485.384     25438427.004    25709907.120       589.4           30918     
     1.000         43930.887       659203.819      -1396.990       -1396.990       650400.142      653404.991      18969.781      23652032.289     297157.942      297157.942     23869408.656    24057878.414       603.0           31229     
     1.100         43563.812       620705.826      -3856.027       -3856.027       637048.319      625021.045      19343.206      22402485.474     208829.512      208829.512     22562983.040    22691563.769       592.8           31514     
     1.200         43107.826       607234.380      -8776.834       -8776.834       606282.446      597981.579      19637.883      21396998.608     189504.795      189504.795     21602391.707    21689199.953       641.3           31855     
     1.300         42861.416       596700.280      -2524.893       -2524.893       603260.908      597455.701      19980.825      20680622.607     138085.011      138085.011     20781070.429    20868931.529       633.4           32059     
     1.400         42611.195       574381.300       609.422         609.422        562701.840      569150.992      20139.594      19947293.605     63233.989       63233.989      20102498.487    20088130.035       651.4           32208     
     1.500         42448.615       575198.903       4816.682        4816.682       589904.579      587368.423      20464.754      19526637.974     97527.895       97527.895      19451134.473    19586414.119       590.6           32414     
     1.600         42005.331       562157.404      -2123.999       -2123.999       569240.151      563574.778      20637.495      19103223.230     15475.268       15475.268      18755650.670    18944912.218       667.2           32684     
     1.700         41910.069       549923.975       578.875         578.875        550547.300      550814.512      20792.455      18921042.449     72760.717       72760.717      18480685.290    18773624.586       654.8           32801     
     1.800         41650.957       545310.406      -2054.015       -2054.015       547907.841      544555.108      20955.034      18630453.240     96630.207       96630.207      18082786.473    18453250.064       679.6           32935     
     1.900         41560.776       539382.019       -77.752         -77.752        535719.879      537473.196      20998.220      18378386.116     -11174.222      -11174.222     17991284.761    18173661.217       697.6           32990     
     2.000         41532.833       526266.149      -4415.111       -4415.111       534125.650      525780.789      21112.534      18336007.132    -123507.672     -123507.672     18034134.081    18061562.934       670.6           33084     
