    Timestep        gasArea         gasSigXX        gasSigXY        gasSigYX        gasSigYY        gasTrace        bulkArea       bulkSigXX       bulkSigXY       bulkSigYX       bulkSigYY       bulkTrace         Length          NDense    
     0.000         40078.504       27714.374        471.927         471.927        27315.800       27987.015       23020.308      21966794.928      105.423         105.423       21972845.182    21969925.478       536.5           36760     
     0.100         43838.166       432383.618      -8602.497       -8602.497       432670.514      423924.569      19344.477      78593121.756     309885.851      309885.851     79019529.159    79116211.309       520.7           36766     
     0.200         44328.446       410071.425      -1976.869       -1976.869       405211.648      405664.668      18804.660     103463493.040     203526.779      203526.779    103573667.467   103722107.032       531.9           37198     
     0.300         43941.048       371088.991      -2596.151       -2596.151       369723.860      367810.274      19132.361      98541927.498     -51828.125      -51828.125     98424836.447    98431553.847       543.2           37577     
     0.400         43229.761       358345.722      -4803.436       -4803.436       361051.829      354895.340      19806.813      86497248.916     56230.930       56230.930      86744531.563    86677121.170       560.1           38033     
     0.500         42546.417       331108.961       2191.013        2191.013       324150.743      329820.866      20369.493      75596956.154     578213.314      578213.314     76305760.574    76529571.678       592.8           38392     
     0.600         41932.932       303542.568       1945.867        1945.867       305942.304      306688.303      20943.603      66993657.208     601676.505      601676.505     67499828.124    67848419.171       610.8           38758     
     0.700         41380.414       299033.688       533.026         533.026        291965.107      296032.423      21444.045      59942478.093     654805.185      654805.185     60754860.522    61003474.493       607.5           39045     
     0.800         40802.493       276603.326       2163.147        2163.147       276546.974      278738.297      21854.305      54480262.068     667208.759      667208.759     55114583.069    55464631.328       667.2           39345     
     0.900         40487.494       273902.590       215.232         215.232        265008.053      269670.554      22269.646      50329589.866     655436.621      655436.621     51008482.848    51324472.977       636.8           39518     
     1.000         40014.996       267562.536       1843.323        1843.323       254391.976      262820.579      22654.503      46720914.147     460868.427      460868.427     47688478.138    47665564.570       669.4           39732     
     1.100         39746.993       256573.121      -2694.760       -2694.760       262306.853      256745.228      22959.341      43740239.701     415725.419      415725.419     44654482.799    44613086.669       636.8           39766     
     1.200         39486.611       256568.289      -2850.075       -2850.075       256980.597      253924.368      23118.110      41635608.941     124623.597      124623.597     42451360.660    42168108.398       676.2           39841     
     1.300         39317.680       264072.510       750.627         750.627        262244.925      263909.344      23245.126      40528646.746     184904.514      184904.514     40270864.098    40584659.936       706.6           39851     
     1.400         39230.040       266226.573       -140.691        -140.691       261878.465      263911.828      23374.682      39500984.624     287441.798      287441.798     39025379.664    39550623.943       652.5           39802     
     1.500         39078.891       250201.108      -1539.956       -1539.956       255774.742      251447.969      23406.436      38626322.774     188340.057      188340.057     38152794.373    38577898.630       705.5           39820     
     1.600         39111.915       264882.900       3697.386        3697.386       266734.017      269505.844      23411.516      37901325.279     56476.107       56476.107      37368863.957    37691570.725       704.4           39656     
