    Timestep        gasArea         gasSigXX        gasSigXY        gasSigYX        gasSigYY        gasTrace        bulkArea       bulkSigXX       bulkSigXY       bulkSigYX       bulkSigYY       bulkTrace         Length          NDense    
     0.000         37981.476        6233.592         -1.044          -1.044         5864.117        6047.810       25140.199      43963427.791     14220.595       14220.595      43966193.727    43979031.354       526.3           43096     
     0.100         43514.276       171094.813       -349.266        -349.266       165948.504      168172.392      19679.798     239639464.804     307877.203      307877.203    237923780.625   239089499.918       511.7           43275     
     0.200         43366.938       133475.451      -1016.222       -1016.222       137043.120      134243.063      19800.463     251039123.041     18089.416       18089.416     246602412.527   248838857.200       518.4           43712     
     0.300         42543.877       125267.795       1855.340        1855.340       124656.308      126817.392      20500.319     212878967.414     481254.910      481254.910    209027996.733   211434736.984       554.5           44134     
     0.400         41865.614       119743.667      -2377.690       -2377.690       114104.612      114546.449      21139.207     180407391.508     90272.335       90272.335     178035243.663   179311589.920       560.1           44354     
     0.500         41314.366       104405.998       -38.138         -38.138        105033.514      104681.618      21595.193     155555966.647     209253.068      209253.068    154244828.107   155109650.445       586.0           44451     
     0.600         40775.820       105697.945       -822.439        -822.439       98984.173       101518.620      22068.961     135601275.493     739451.526      739451.526    133852587.239   135466382.892       601.8           44525     
     0.700         40457.010       110406.710       2665.095        2665.095       115639.043      115687.971      22481.762     119884310.833     380791.178      380791.178    118686721.380   119666307.285       583.8           44488     
     0.800         40014.996       115980.920        97.281          97.281        120018.248      118096.865      22842.486     106753922.069     535190.101      535190.101    106021744.572   106923023.421       600.7           44418     
     0.900         39672.054       133259.318       -226.481        -226.481       132942.303      132874.330      23132.082      96123941.177     85904.203       85904.203      94359078.432    95327414.007       607.5           44262     
     1.000         39559.010       137055.674       621.166         621.166        137253.331      137775.669      23217.182      88900617.970    -310100.401     -310100.401     86892267.064    87586342.116       632.3           44027     
     1.100         39466.289       152780.778       2704.613        2704.613       149812.830      154001.417      23269.259      82948095.762    -381037.614     -381037.614     81937014.552    82061517.543       639.0           43744     
     1.200         39372.297       155835.420       3739.559        3739.559       164979.493      164147.016      23280.690      79554689.647      2924.096        2924.096      78803784.125    79182160.982       658.2           43521     
     1.300         39560.280       175207.266       2137.755        2137.755       173992.807      176737.791      23154.945      77196058.934    -259870.886     -259870.886     77720447.189    77198382.175       633.4           43221     
     1.400         39459.938       170684.506       271.412         271.412        171938.624      171582.977      23137.163      75606514.959     -76865.408      -76865.408     75669297.602    75561040.872       676.2           43096     
     1.500         39651.732       203835.298       2915.664        2915.664       190141.858      199904.242      23033.010      76132769.721    -719001.029     -719001.029     74506165.639    74600466.651       646.9           42833     
     1.600         39712.699       197666.327       2769.580        2769.580       199928.740      201567.114      22998.716      75358235.884    -479754.713     -479754.713     74586126.511    74492426.485       648.0           42661     
     1.700         39900.682       212664.409       4977.674        4977.674       224307.429      223463.593      22878.051      74684255.364    -241390.112     -241390.112     73947979.277    74074727.209       616.5           42424     
     1.800         39912.114       239217.161      -3542.138       -3542.138       238004.598      235068.741      22767.547      74618125.712     -61082.630      -61082.630     73796924.769    74146442.610       631.1           42303     
     1.900         40122.959       237020.148       3466.870        3466.870       233319.110      238636.499      22583.375      74488646.658    -503688.456     -503688.456     74540272.351    74010771.048       642.4           41997     
     2.000         40124.230       249426.171      -2696.984       -2696.984       242338.677      243185.440      22425.875      76325347.188     277111.515      277111.515     75389535.439    76134552.829       677.3           41917     
     2.100         40397.313       249522.236       4048.750        4048.750       251941.551      254780.643      22297.589      76511838.294    -492314.287     -492314.287     76911300.861    76219255.290       646.9           41802     
     2.200         40246.165       243932.986       8606.119        8606.119       238455.415      249800.319      22411.903      77205520.407    -689048.312     -689048.312     76165683.537    75996553.660       654.8           41882     
     2.300         40435.418       263745.911       1018.180        1018.180       273984.947      269883.609      22240.432      77146489.408    -357368.960     -357368.960     77809293.232    77120522.360       657.0           41700     
     2.400         40459.551       257164.489       6891.826        6891.826       252325.061      261636.601      22122.308      77763639.643    -424911.564     -424911.564     78778087.752    77845952.133       671.7           41658     
     2.500         40614.510       267050.495       9923.265        9923.265       264785.341      275841.183      22024.506      78669092.774     96083.263       96083.263      79643571.413    79252415.356       666.1           41556     
     2.600         40675.477       256887.911      -7667.014       -7667.014       251344.542      246449.213      22016.885      79255353.140     -55498.081      -55498.081     79211746.223    79178051.600       635.6           41552     
     2.700         40604.349       266292.280       6868.041        6868.041       266220.320      273124.341      22138.820      79565843.055    -374661.525     -374661.525     79439115.405    79127817.705       630.0           41723     
     2.800         40511.627       242561.383      -3182.498       -3182.498       246582.304      241389.345      22249.323      79547297.209    -931241.893     -931241.893     79531990.418    78608401.920       614.2           41918     
     2.900         40338.886       226463.973       -579.697        -579.697       235948.402      230626.490      22385.230      79012912.265    -546298.728     -546298.728     79691365.833    78805840.320       649.2           42147     
     3.000         40262.677       220147.410       2272.660        2272.660       214774.693      219733.712      22498.274      78163515.885    -596675.384     -596675.384     77760096.607    77365130.863       615.3           42190     
     3.100         40139.471       229236.421       4339.100        4339.100       233661.132      235787.876      22646.882      76239253.367    -313611.895     -313611.895     76792488.312    76202258.945       613.1           42269     
     3.200         40027.698       223610.054       5149.720        5149.720       236218.386      235063.940      22597.346      76060092.009     334515.138      334515.138     75513037.540    76121079.912       676.2           42191     
     3.300         40251.245       271046.916      -1944.625       -1944.625       261824.710      264491.188      22353.476      77208178.068     734750.100      734750.100     76773576.315    77725627.291       675.1           41886     
     3.400         40327.455       271214.546      -3905.199       -3905.199       259714.544      261559.346      22234.082      77250352.273     687075.156      687075.156     77553171.125    78088836.855       684.1           41748     
     3.500         40497.655       275155.721      -2796.705       -2796.705       265040.192      267301.252      22101.985      77664532.621     376837.507      376837.507     77440688.084    77929447.859       668.3           41543     
     3.600         40566.244       293911.392       185.408         185.408        288991.977      291637.092      22060.070      76909846.788     629939.900      629939.900     77799297.756    77984512.172       654.8           41467     
     3.700         40611.969       278784.586       8126.710        8126.710       271687.784      283362.895      22079.123      77185347.022     17220.664       17220.664      77044405.592    77132096.971       644.7           41422     
