        tauB               sizeBin             clust_size          interface_id       press_align_bub1     press_align_bub2     press_align_bub3     press_align_bub4     press_align_bub5  
        0.00               5.016308              42334                  1               11494.816201           0.000000             0.000000             0.000000             0.000000      
        0.10               5.016308              42450                  1               9635.778579            0.000000             0.000000             0.000000             0.000000      
        0.20               5.016308              42943                  1               7431.992396            0.000000             0.000000             0.000000             0.000000      
        0.30               5.016308              43421                  1               5734.554795            0.000000             0.000000             0.000000             0.000000      
        0.40               5.016308              43754                  1               4484.700858            0.000000             0.000000             0.000000             0.000000      
        0.50               5.016308              44097                  2               3583.264792            0.000000             0.000000             0.000000             0.000000      
        0.60               5.016308              44262                  1               2566.445516            0.000000             0.000000             0.000000             0.000000      
        0.70               5.016308              44354                  1               2194.219619            0.000000             0.000000             0.000000             0.000000      
        0.80               5.016308              44333                  4               1777.755067            0.000000             0.000000             0.000000             0.000000      
        0.90               5.016308              44177                  2               1550.451344            0.000000             0.000000             0.000000             0.000000      
        1.00               5.016308              44059                  1               1368.749633            0.000000             0.000000             0.000000             0.000000      
        1.10               5.016308              43978                  2               1314.715456            0.000000             0.000000             0.000000             0.000000      
        1.20               5.016308              43846                  1               1227.308058            0.000000             0.000000             0.000000             0.000000      
        1.30               5.016308              43700                  3               1234.605133           75.299917            -4.979215             0.000000             0.000000      
        1.40               5.016308              43483                  2               1229.333170            0.000000             0.000000             0.000000             0.000000      
        1.50               5.016308              43258                  2               1251.902410            0.000000             0.000000             0.000000             0.000000      
        1.60               5.016308              43100                  2               1278.766914            0.000000             0.000000             0.000000             0.000000      
        1.70               5.016308              42970                  3               1231.828817           -43.292123            0.000000             0.000000             0.000000      
        1.80               5.016308              42836                  1               1292.047422            0.000000             0.000000             0.000000             0.000000      
        1.90               5.016308              42609                  1               1318.550440           -9.752595             0.000000             0.000000             0.000000      
        2.00               5.016308              42468                  2                518.290846            0.000000             0.000000             0.000000             0.000000      
        2.10               5.016308              42402                  2               1325.162943            0.000000             0.000000             0.000000             0.000000      
        2.20               5.016308              42308                  1               1297.764971            0.000000             0.000000             0.000000             0.000000      
        2.30               5.016308              42195                  1               1397.729650            0.000000             0.000000             0.000000             0.000000      
        2.40               5.016308              41993                  2               1417.576193            0.000000             0.000000             0.000000             0.000000      
        2.50               5.016308              41974                  1               -267.687285            0.000000             0.000000             0.000000             0.000000      
        2.60               5.016308              41983                  2                954.420186            0.000000             0.000000             0.000000             0.000000      
        2.70               5.016308              41940                  3               1448.429959            0.000000             0.000000             0.000000             0.000000      
        2.80               5.016308              41854                  1               1395.293447            0.000000             0.000000             0.000000             0.000000      
        2.90               5.016308              41793                  1               1479.741516            0.000000             0.000000             0.000000             0.000000      
        3.00               5.016308              41664                  1               1419.324507            0.000000             0.000000             0.000000             0.000000      
        3.10               5.016308              41789                  3               1407.855585            0.000000             0.000000             0.000000             0.000000      
        3.20               5.016308              41929                  2               1447.995686            0.000000             0.000000             0.000000             0.000000      
        3.30               5.016308              42001                  5               1329.508586           -73.521212           -15.002336            0.000000             0.000000      
        3.40               5.016308              41976                  1                -88.160161            0.000000             0.000000             0.000000             0.000000      
        3.50               5.016308              41921                  1               1363.886288            0.000000             0.000000             0.000000             0.000000      
        3.60               5.016308              41880                  2               1399.652220            0.000000             0.000000             0.000000             0.000000      
        3.70               5.016308              41856                  1               1434.313522            0.000000             0.000000             0.000000             0.000000      
        3.80               5.016308              41935                  3               1433.645697            0.000000             0.000000             0.000000             0.000000      
        3.90               5.016308              42025                  3               1441.318381            0.000000             0.000000             0.000000             0.000000      
        4.00               5.016308              41990                  2               1480.163299            0.000000             0.000000             0.000000             0.000000      
        4.10               5.016308              42153                  1               1406.875628            0.000000             0.000000             0.000000             0.000000      
        4.20               5.016308              42170                  2               1526.983917            0.000000             0.000000             0.000000             0.000000      
        4.30               5.016308              42255                  2               1579.252306            0.000000             0.000000             0.000000             0.000000      
        4.40               5.016308              42149                  2               1493.591867            0.000000             0.000000             0.000000             0.000000      
        4.50               5.016308              42206                  1               1508.850056            0.000000             0.000000             0.000000             0.000000      
