        tauB               sizeBin             clust_size          interface_id       press_align_bub1     press_align_bub2     press_align_bub3     press_align_bub4     press_align_bub5  
        0.00               5.016308              40328                  1               9025.607266            0.000000             0.000000             0.000000             0.000000      
        0.10               5.016308              40440                  1               7521.898249            0.000000             0.000000             0.000000             0.000000      
        0.20               5.016308              40858                  1               5738.303067            0.000000             0.000000             0.000000             0.000000      
        0.30               5.016308              41374                  1               4465.767906            0.000000             0.000000             0.000000             0.000000      
        0.40               5.016308              41676                  1               3560.653051            0.000000             0.000000             0.000000             0.000000      
        0.50               5.016308              42095                  1               2933.476955            0.000000             0.000000             0.000000             0.000000      
        0.60               5.016308              42483                  1               2070.986490            0.000000             0.000000             0.000000             0.000000      
        0.70               5.016308              42787                  3               1656.929255            0.000000             0.000000             0.000000             0.000000      
        0.80               5.016308              42916                  2               1339.490749           -7.758069            -29.953374            0.000000             0.000000      
        0.90               5.016308              43027                  2               1162.825773            0.000000             0.000000             0.000000             0.000000      
        1.00               5.016308              43050                  3               1121.113604            0.000000             0.000000             0.000000             0.000000      
        1.10               5.016308              43115                  3               1001.759630            0.000000             0.000000             0.000000             0.000000      
        1.20               5.016308              43124                  1                879.478437            0.000000             0.000000             0.000000             0.000000      
        1.30               5.016308              43029                  3                899.512913            0.000000             0.000000             0.000000             0.000000      
        1.40               5.016308              42920                  3                609.460350           -36.637225            0.000000             0.000000             0.000000      
        1.50               5.016308              42773                  2                902.628165           -93.583562            0.000000             0.000000             0.000000      
        1.60               5.016308              42596                  3                914.828672            0.000000             0.000000             0.000000             0.000000      
        1.70               5.016308              42338                  4                944.589887           -3.786299             0.000000             0.000000             0.000000      
        1.80               5.016308              42133                  2                926.018116           14.221140             0.000000             0.000000             0.000000      
        1.90               5.016308              42016                  4                933.227677            0.000000             0.000000             0.000000             0.000000      
        2.00               5.016308              41994                  4                696.386102            0.000000             0.000000             0.000000             0.000000      
        2.10               5.016308              41914                  2                945.897219            0.000000             0.000000             0.000000             0.000000      
        2.20               5.016308              41851                  1                948.921380            0.000000             0.000000             0.000000             0.000000      
        2.30               5.016308              41821                  2                975.033566           -50.623220           -95.705856            0.000000             0.000000      
        2.40               5.016308              41567                  5               1020.834352           21.163538             0.000000             0.000000             0.000000      
        2.50               5.016308              41210                  1               1059.201754            0.000000             0.000000             0.000000             0.000000      
        2.60               5.016308              41090                  2               1046.645827            0.000000             0.000000             0.000000             0.000000      
        2.70               5.016308              41015                  2               1067.224290            0.000000             0.000000             0.000000             0.000000      
        2.80               5.016308              41062                  1               1018.450605            0.000000             0.000000             0.000000             0.000000      
        2.90               5.016308              41022                  3                977.878225            0.000000             0.000000             0.000000             0.000000      
        3.00               5.016308              41016                  1                995.190523            0.000000             0.000000             0.000000             0.000000      
        3.10               5.016308              41040                  1               1012.981625            0.000000             0.000000             0.000000             0.000000      
        3.20               5.016308              41197                  1               1097.554759            0.000000             0.000000             0.000000             0.000000      
        3.30               5.016308              41068                  2               1077.227983            0.000000             0.000000             0.000000             0.000000      
        3.40               5.016308              41010                  3                942.021073            0.000000             0.000000             0.000000             0.000000      
        3.50               5.016308              40965                  1                992.535701            0.000000             0.000000             0.000000             0.000000      
        3.60               5.016308              41086                  2                352.252307           32.925704             0.000000             0.000000             0.000000      
        3.70               5.016308              41057                  2                979.932705            0.000000             0.000000             0.000000             0.000000      
        3.80               5.016308              41108                  2               1041.074333            0.000000             0.000000             0.000000             0.000000      
        3.90               5.016308              41053                  2               1074.705025            0.000000             0.000000             0.000000             0.000000      
        4.00               5.016308              41069                  1               1092.398707            0.000000             0.000000             0.000000             0.000000      
        4.10               5.016308              41125                  1               1029.900300            0.000000             0.000000             0.000000             0.000000      
        4.20               5.016308              41156                  1               1036.320699            0.000000             0.000000             0.000000             0.000000      
        4.30               5.016308              40992                  1               1073.301766            0.000000             0.000000             0.000000             0.000000      
        4.40               5.016308              40884                  1               1082.883084            0.000000             0.000000             0.000000             0.000000      
        4.50               5.016308              40851                  2               1087.572827           18.110130             0.000000             0.000000             0.000000      
        4.60               5.016308              40742                  2               1129.312983            0.000000             0.000000             0.000000             0.000000      
        4.70               5.016308              40655                  3               1089.038600            6.585290             0.000000             0.000000             0.000000      
        4.80               5.016308              40687                  2               1047.417947            0.000000             0.000000             0.000000             0.000000      
        4.90               5.016308              40857                  1               1045.280205            0.000000             0.000000             0.000000             0.000000      
        5.00               5.016308              41029                  2                977.785146            0.000000             0.000000             0.000000             0.000000      
        5.10               5.016308              41149                  2               1035.622708          -132.525970            0.000000             0.000000             0.000000      
        5.20               5.016308              41190                  1                947.481524            0.000000             0.000000             0.000000             0.000000      
        5.30               5.016308              41173                  2                990.500818            0.000000             0.000000             0.000000             0.000000      
        5.40               5.016308              41249                  2               1000.550987           45.644169             0.000000             0.000000             0.000000      
        5.50               5.016308              41336                  3                674.632501            0.000000             0.000000             0.000000             0.000000      
        5.60               5.016308              41408                  1                956.610958           -18.720089            0.000000             0.000000             0.000000      
        5.70               5.016308              41409                  1               1005.679486            0.000000             0.000000             0.000000             0.000000      
        5.80               5.016308              41382                  1                954.283584            0.000000             0.000000             0.000000             0.000000      
        5.90               5.016308              41411                  2               1040.949831            0.000000             0.000000             0.000000             0.000000      
        6.00               5.016308              41366                  1               1073.598588            0.000000             0.000000             0.000000             0.000000      
        6.10               5.016308              41279                  1               1113.190869           -25.152496            0.000000             0.000000             0.000000      
        6.20               5.016308              41270                  2               1053.031409           29.555972             0.000000             0.000000             0.000000      
        6.30               5.016308              41247                  1               1001.782436            0.000000             0.000000             0.000000             0.000000      
        6.40               5.016308              41220                  3                889.187142            0.000000             0.000000             0.000000             0.000000      
        6.50               5.016308              41101                  2                966.167163            0.000000             0.000000             0.000000             0.000000      
        6.60               5.016308              41030                  1               1033.653536            0.000000             0.000000             0.000000             0.000000      
        6.70               5.016308              40924                  1               1043.627973            0.000000             0.000000             0.000000             0.000000      
        6.80               5.016308              40856                  2               1070.325490            0.000000             0.000000             0.000000             0.000000      
        6.90               5.016308              40970                  1               1122.594053            0.000000             0.000000             0.000000             0.000000      
        7.00               5.016308              41145                  1               1113.070252            0.000000             0.000000             0.000000             0.000000      
        7.10               5.016308              41195                  1               1042.233706            0.000000             0.000000             0.000000             0.000000      
        7.20               5.016308              41366                  1               1055.940285            0.000000             0.000000             0.000000             0.000000      
        7.30               5.016308              41438                  2                937.719868            0.000000             0.000000             0.000000             0.000000      
        7.40               5.016308              41496                  1                921.670109          -121.011783            0.000000             0.000000             0.000000      
        7.50               5.016308              41439                  1                956.740661            0.000000             0.000000             0.000000             0.000000      
        7.60               5.016308              41522                  3                935.182393            0.000000             0.000000             0.000000             0.000000      
        7.70               5.016308              41535                  1               1029.690218            0.000000             0.000000             0.000000             0.000000      
        7.80               5.016308              41534                  1                991.517060            0.000000             0.000000             0.000000             0.000000      
        7.90               5.016308              41542                  1               1029.855861            0.000000             0.000000             0.000000             0.000000      
        8.00               5.016308              41592                  1               1083.912432            0.000000             0.000000             0.000000             0.000000      
        8.10               5.016308              41478                  3               1038.706292            0.000000             0.000000             0.000000             0.000000      
        8.20               5.016308              41392                  2               1025.522029            0.000000             0.000000             0.000000             0.000000      
        8.30               5.016308              41355                  1               1023.617545            0.000000             0.000000             0.000000             0.000000      
        8.40               5.016308              41218                  2               1036.027877            0.000000             0.000000             0.000000             0.000000      
        8.50               5.016308              41143                  2               1029.756232            0.000000             0.000000             0.000000             0.000000      
        8.60               5.016308              41033                  1               1010.958070            0.000000             0.000000             0.000000             0.000000      
        8.70               5.016308              41006                  1               1015.747650            0.000000             0.000000             0.000000             0.000000      
        8.80               5.016308              41094                  3                998.317378            0.000000             0.000000             0.000000             0.000000      
        8.90               5.016308              41063                  3               1005.149556            0.000000             0.000000             0.000000             0.000000      
        9.00               5.016308              41077                  1               1024.987924            0.000000             0.000000             0.000000             0.000000      
        9.10               5.016308              40964                  2               1123.350282            0.000000             0.000000             0.000000             0.000000      
        9.20               5.016308              40956                  2               1094.929122            0.000000             0.000000             0.000000             0.000000      
        9.30               5.016308              40904                  1               1043.675125            0.000000             0.000000             0.000000             0.000000      
        9.40               5.016308              40936                  1               1073.110521            0.000000             0.000000             0.000000             0.000000      
