        tauB               sizeBin             clust_size          interface_id       press_align_bub1     press_align_bub2     press_align_bub3     press_align_bub4     press_align_bub5  
        0.00               5.016308              38879                  1               7592.642441            0.000000             0.000000             0.000000             0.000000      
        0.10               5.016308              38882                  1               6480.183585            0.000000             0.000000             0.000000             0.000000      
        0.20               5.016308              39323                  1               4902.528973            0.000000             0.000000             0.000000             0.000000      
        0.30               5.016308              39785                  1               3964.267151            0.000000             0.000000             0.000000             0.000000      
        0.40               5.016308              40167                  1               3102.999135            0.000000             0.000000             0.000000             0.000000      
        0.50               5.016308              40508                  1               2666.234163            0.000000             0.000000             0.000000             0.000000      
        0.60               5.016308              40787                  2               2104.464929            0.000000             0.000000             0.000000             0.000000      
        0.70               5.016308              40982                  1               1517.439229            0.000000             0.000000             0.000000             0.000000      
        0.80               5.016308              41031                  2               1312.104945            0.000000             0.000000             0.000000             0.000000      
        0.90               5.016308              41104                  1               1202.286493            0.000000             0.000000             0.000000             0.000000      
        1.00               5.016308              41155                  1               1104.285918            0.000000             0.000000             0.000000             0.000000      
        1.10               5.016308              40991                  7               1026.641494           -6.122787            56.686318             0.000000             0.000000      
        1.20               5.016308              40964                  2                874.164678            0.000000             0.000000             0.000000             0.000000      
        1.30               5.016308              40803                  4               -247.558438            0.000000             0.000000             0.000000             0.000000      
        1.40               5.016308              40556                  3               -893.141272            0.000000             0.000000             0.000000             0.000000      
        1.50               5.016308              40243                  2                900.142860            0.000000             0.000000             0.000000             0.000000      
        1.60               5.016308              40007                  1                951.278704           -73.018083            0.000000             0.000000             0.000000      
        1.70               5.016308              39805                  3                941.996363            6.977329             0.000000             0.000000             0.000000      
        1.80               5.016308              39774                  4                952.238523           137.111004            0.000000             0.000000             0.000000      
        1.90               5.016308              39526                  3                936.446836            0.000000             0.000000             0.000000             0.000000      
        2.00               5.016308              39555                  6               -272.610144           30.641722            -20.421701           149.674610           19.168366      
        2.10               5.016308              39519                  1                967.251535            0.000000             0.000000             0.000000             0.000000      
        2.20               5.016308              39176                  1                973.553057            0.000000             0.000000             0.000000             0.000000      
        2.30               5.016308              39071                  4                952.070305            0.000000             0.000000             0.000000             0.000000      
        2.40               5.016308              39012                  2                382.213523           102.832420            0.165089             0.000000             0.000000      
        2.50               5.016308              38880                  4                293.175385           23.870178             0.000000             0.000000             0.000000      
        2.60               5.016308              38730                  3               1063.089029            8.681836             0.000000             0.000000             0.000000      
        2.70               5.016308              38529                  1               1142.987475           84.878755             0.000000             0.000000             0.000000      
        2.80               5.016308              38414                  3               1138.405901            0.000000             0.000000             0.000000             0.000000      
        2.90               5.016308              38314                  2               1088.613379            7.522158             0.000000             0.000000             0.000000      
        3.00               5.016308              38325                  1               1046.488579            0.000000             0.000000             0.000000             0.000000      
        3.10               5.016308              38295                  2               1040.355652            1.344616            -7.411687             0.000000             0.000000      
        3.20               5.016308              38322                  2                311.379681            0.000000             0.000000             0.000000             0.000000      
        3.30               5.016308              38271                  1                969.290937            0.000000             0.000000             0.000000             0.000000      
        3.40               5.016308              38179                  2               1036.095253            0.000000             0.000000             0.000000             0.000000      
        3.50               5.016308              37974                  2               1041.821992            0.000000             0.000000             0.000000             0.000000      
        3.60               5.016308              37923                  1                992.478586            0.000000             0.000000             0.000000             0.000000      
        3.70               5.016308              37857                  2               1011.799669            0.000000             0.000000             0.000000             0.000000      
        3.80               5.016308              37975                  1                163.005118            0.000000             0.000000             0.000000             0.000000      
        3.90               5.016308              38025                  1               1005.088427            0.000000             0.000000             0.000000             0.000000      
        4.00               5.016308              37926                  2               1069.354095           29.527630             0.000000             0.000000             0.000000      
        4.10               5.016308              37942                  1               1104.393582            0.000000             0.000000             0.000000             0.000000      
        4.20               5.016308              37932                  2               1111.030614            0.000000             0.000000             0.000000             0.000000      
        4.30               5.016308              37867                  1               1021.778885            0.000000             0.000000             0.000000             0.000000      
        4.40               5.016308              37992                  4               1061.359640           24.431464             0.000000             0.000000             0.000000      
        4.50               5.016308              37925                  2               1074.775503           -5.402865             0.000000             0.000000             0.000000      
        4.60               5.016308              37944                  2               1028.252046            0.000000             0.000000             0.000000             0.000000      
        4.70               5.016308              38020                  4                947.847212           -55.957158            0.000000             0.000000             0.000000      
        4.80               5.016308              37971                  4               1029.607453            0.000000             0.000000             0.000000             0.000000      
        4.90               5.016308              38050                  2               1035.744126            0.000000             0.000000             0.000000             0.000000      
        5.00               5.016308              37931                  2                964.467063           -21.870699            0.000000             0.000000             0.000000      
        5.10               5.016308              37909                  2                981.762077            0.000000             0.000000             0.000000             0.000000      
        5.20               5.016308              37788                  5                985.539974            0.000000             0.000000             0.000000             0.000000      
        5.30               5.016308              37737                  2               1002.950583           -6.440994             0.000000             0.000000             0.000000      
        5.40               5.016308              37785                  3               1041.249418            0.000000             0.000000             0.000000             0.000000      
        5.50               5.016308              37662                  2               1057.453394           61.107702            117.001044            0.000000             0.000000      
        5.60               5.016308              37665                  1               1087.254797            0.000000             0.000000             0.000000             0.000000      
        5.70               5.016308              37497                  2                105.056002           11.581271             6.709036             0.000000             0.000000      
        5.80               5.016308              37388                  2               1088.308000            0.000000             0.000000             0.000000             0.000000      
        5.90               5.016308              37425                  1               1078.106492            0.000000             0.000000             0.000000             0.000000      
        6.00               5.016308              37463                  3               1117.940533            0.000000             0.000000             0.000000             0.000000      
        6.10               5.016308              37598                  3               1099.923594           44.987976             0.000000             0.000000             0.000000      
        6.20               5.016308              37458                  2               1080.907253           -7.139196             0.000000             0.000000             0.000000      
        6.30               5.016308              37380                  2               1152.965529            0.000000             0.000000             0.000000             0.000000      
        6.40               5.016308              37388                  1               1090.102321           -12.009109            0.000000             0.000000             0.000000      
        6.50               5.016308              37369                  1               1085.305395            0.000000             0.000000             0.000000             0.000000      
        6.60               5.016308              37138                  2               1084.497247           33.162362             0.000000             0.000000             0.000000      
        6.70               5.016308              37340                  3               1069.196505           -24.559714           -32.276233           -48.686945            0.000000      
        6.80               5.016308              37267                  1               1093.389942            0.000000             0.000000             0.000000             0.000000      
        6.90               5.016308              37371                  4               1038.259135            0.000000             0.000000             0.000000             0.000000      
