        tauB               sizeBin             clust_size          interface_id       press_align_bub1     press_align_bub2     press_align_bub3     press_align_bub4     press_align_bub5  
        0.00               5.016308              33680                  1               5488.770646            0.000000             0.000000             0.000000             0.000000      
        0.10               5.016308              33665                  1               4420.097475            0.000000             0.000000             0.000000             0.000000      
        0.20               5.016308              34127                  1               3463.011507            0.000000             0.000000             0.000000             0.000000      
        0.30               5.016308              34483                  1               2630.991084            0.000000             0.000000             0.000000             0.000000      
        0.40               5.016308              34899                  1               -558.085363            0.000000             0.000000             0.000000             0.000000      
        0.50               5.016308              35286                  1               1691.675003            0.000000             0.000000             0.000000             0.000000      
        0.60               5.016308              35643                  1               1256.687791            0.000000             0.000000             0.000000             0.000000      
        0.70               5.016308              35952                  1               1008.694725            0.000000             0.000000             0.000000             0.000000      
        0.80               5.016308              36216                  1                809.890959           13.183229             0.000000             0.000000             0.000000      
        0.90               5.016308              36381                  2                680.171642            0.000000             0.000000             0.000000             0.000000      
        1.00               5.016308              36523                  4                659.893283           -19.668223           -10.011532           17.609270             0.000000      
        1.10               5.016308              36782                  1                608.347642            0.000000             0.000000             0.000000             0.000000      
        1.20               5.016308              36951                  2                601.623777            0.000000             0.000000             0.000000             0.000000      
        1.30               5.016308              37168                  1                575.986053           -2.531185             0.000000             0.000000             0.000000      
        1.40               5.016308              37257                  1                538.613183            0.000000             0.000000             0.000000             0.000000      
        1.50               5.016308              37354                  4                539.736724           64.455488             0.000000             0.000000             0.000000      
        1.60               5.016308              37475                  3                536.500723            0.000000             0.000000             0.000000             0.000000      
        1.70               5.016308              37502                  3                580.522612           -5.482338            -27.741339            0.000000             0.000000      
        1.80               5.016308              37465                  4                213.526583            5.691394            130.183912           -20.936157            0.000000      
        1.90               5.016308              37653                  3                550.984693            0.000000             0.000000             0.000000             0.000000      
        2.00               5.016308              37624                  3                551.170991           63.017743            -31.835525           16.332905             0.000000      
        2.10               5.016308              37683                  2                582.639507            0.000000             0.000000             0.000000             0.000000      
        2.20               5.016308              37774                  1                538.552154           62.901374             0.000000             0.000000             0.000000      
        2.30               5.016308              37921                  2                569.613715            0.000000             0.000000             0.000000             0.000000      
        2.40               5.016308              37834                  1                130.265294            0.000000             0.000000             0.000000             0.000000      
        2.50               5.016308              37818                  3                545.989888            0.000000             0.000000             0.000000             0.000000      
        2.60               5.016308              37954                  2                536.682374            0.000000             0.000000             0.000000             0.000000      
        2.70               5.016308              37942                  3                494.876245            0.000000             0.000000             0.000000             0.000000      
        2.80               5.016308              37964                  3                534.316198           18.363396             0.000000             0.000000             0.000000      
        2.90               5.016308              37896                  3                519.343805           19.162882            -3.533936             0.000000             0.000000      
        3.00               5.016308              37942                  4                517.010518           16.123621            16.929595             0.000000             0.000000      
        3.10               5.016308              37926                  3                527.930665           32.103965            20.436204            -13.249772            0.000000      
        3.20               5.016308              38025                  2                555.668005            0.000000             0.000000             0.000000             0.000000      
        3.30               5.016308              38115                  2                106.319818            0.000000             0.000000             0.000000             0.000000      
        3.40               5.016308              37877                  3                509.115443           -1.703158             0.000000             0.000000             0.000000      
        3.50               5.016308              37888                  3                522.629163           -25.769671            1.102164             0.000000             0.000000      
        3.60               5.016308              37831                  1                510.729865           -1.659975             0.000000             0.000000             0.000000      
        3.70               5.016308              37850                  3                533.676184            0.000000             0.000000             0.000000             0.000000      
        3.80               5.016308              37804                  1                562.877150            0.000000             0.000000             0.000000             0.000000      
        3.90               5.016308              37834                  3                534.036408           66.267512             0.000000             0.000000             0.000000      
        4.00               5.016308              37765                  2                583.891057           -0.612167             0.000000             0.000000             0.000000      
        4.10               5.016308              37677                  2                535.318323           30.575870             0.000000             0.000000             0.000000      
        4.20               5.016308              37805                  2               -305.353589            0.000000             0.000000             0.000000             0.000000      
        4.30               5.016308              37807                  2                545.540136            0.000000             0.000000             0.000000             0.000000      
        4.40               5.016308              37793                  5                552.642008           38.769652            40.858145            14.637163             0.000000      
        4.50               5.016308              37762                  1                556.877324           -20.272385           -3.875560             0.000000             0.000000      
        4.60               5.016308              37834                  3                593.818740            0.000000             0.000000             0.000000             0.000000      
        4.70               5.016308              37721                  5                584.335271            0.000000             0.000000             0.000000             0.000000      
        4.80               5.016308              37809                  4                561.370555           76.130254             0.000000             0.000000             0.000000      
        4.90               5.016308              37801                  2                535.405447            0.000000             0.000000             0.000000             0.000000      
        5.00               5.016308              37790                  4                484.605758            0.000000             0.000000             0.000000             0.000000      
        5.10               5.016308              37799                  1                127.688566           12.401281            20.295581             0.000000             0.000000      
        5.20               5.016308              37642                  1                266.663805           -1.005220             0.000000             0.000000             0.000000      
        5.30               5.016308              37603                  5                202.565691           30.390825            -24.744681           -3.149964            12.247431      
        5.40               5.016308              37513                  4                319.513297           -39.203648           15.672296            -15.331713            0.000000      
        5.50               5.016308              37544                  4                570.889332           -50.559055           -0.733052             0.000000             0.000000      
        5.60               5.016308              37504                  4                581.777312           32.558698             0.000000             0.000000             0.000000      
        5.70               5.016308              37439                  2                513.760633            7.790311             0.000000             0.000000             0.000000      
        5.80               5.016308              37411                  3                511.914516           55.206434            -1.242203             0.000000             0.000000      
        5.90               5.016308              37480                  1                540.678723            0.000000             0.000000             0.000000             0.000000      
        6.00               5.016308              37555                  1                574.028211            0.000000             0.000000             0.000000             0.000000      
        6.10               5.016308              37630                  1                320.741815           -24.193524           19.151442            65.983235             0.000000      
        6.20               5.016308              37604                  2                534.728231           -2.027524            -6.536611             0.000000             0.000000      
        6.30               5.016308              37723                  4                510.243605           -58.709162            0.000000             0.000000             0.000000      
        6.40               5.016308              37690                  3                484.835313           -48.307545            0.000000             0.000000             0.000000      
        6.50               5.016308              37581                  2                512.946061            0.000000             0.000000             0.000000             0.000000      
