        tauB               sizeBin             clust_size          interface_id       press_align_bub1     press_align_bub2     press_align_bub3     press_align_bub4     press_align_bub5  
        0.00               5.016308              36760                  1               6571.839201            0.000000             0.000000             0.000000             0.000000      
        0.10               5.016308              36766                  1               5455.952308            0.000000             0.000000             0.000000             0.000000      
        0.20               5.016308              37198                  1               4202.783113            0.000000             0.000000             0.000000             0.000000      
        0.30               5.016308              37577                  1               3199.476761            0.000000             0.000000             0.000000             0.000000      
        0.40               5.016308              38033                  1               2544.574989            0.000000             0.000000             0.000000             0.000000      
        0.50               5.016308              38392                  1               2074.209328            0.000000             0.000000             0.000000             0.000000      
        0.60               5.016308              38758                  3               1652.683349           -1.590722             0.000000             0.000000             0.000000      
        0.70               5.016308              39045                  2               1298.796271            0.000000             0.000000             0.000000             0.000000      
        0.80               5.016308              39345                  2               1031.321124            0.000000             0.000000             0.000000             0.000000      
        0.90               5.016308              39518                  3                939.992910           42.820533             0.000000             0.000000             0.000000      
        1.00               5.016308              39732                  3                813.895369            0.000000             0.000000             0.000000             0.000000      
        1.10               5.016308              39766                  3                746.291698            0.000000             0.000000             0.000000             0.000000      
        1.20               5.016308              39841                  2                716.470282           -64.022384            0.000000             0.000000             0.000000      
        1.30               5.016308              39851                  1                676.751474            0.000000             0.000000             0.000000             0.000000      
        1.40               5.016308              39802                  3                756.547040           48.497176             0.000000             0.000000             0.000000      
        1.50               5.016308              39820                  1                725.606094            0.000000             0.000000             0.000000             0.000000      
        1.60               5.016308              39656                  2                675.203414            0.000000             0.000000             0.000000             0.000000      
        1.70               5.016308              39574                  3                710.501843           -40.189099            0.000000             0.000000             0.000000      
        1.80               5.016308              39512                  3                767.025279            6.338148            -9.142136             0.000000             0.000000      
        1.90               5.016308              39429                  1                769.172757            0.000000             0.000000             0.000000             0.000000      
        2.00               5.016308              39344                  4                760.789731            0.000000             0.000000             0.000000             0.000000      
        2.10               5.016308              39198                  4                277.025419           -22.059992           -9.581512             0.000000             0.000000      
        2.20               5.016308              39236                  3                821.414930           42.044284            -45.451265          -157.241880            0.000000      
        2.30               5.016308              39313                  3                817.771052            0.000000             0.000000             0.000000             0.000000      
        2.40               5.016308              39233                  3                751.495718            0.000000             0.000000             0.000000             0.000000      
        2.50               5.016308              39253                  3                754.343860            0.000000             0.000000             0.000000             0.000000      
        2.60               5.016308              39124                  4                751.973998           15.358512             0.000000             0.000000             0.000000      
        2.70               5.016308              39158                  6                810.086669           -19.907158            0.000000             0.000000             0.000000      
        2.80               5.016308              39176                  1                763.930661            0.000000             0.000000             0.000000             0.000000      
        2.90               5.016308              39074                  1                763.934034            0.000000             0.000000             0.000000             0.000000      
        3.00               5.016308              39021                  1                754.866201            0.000000             0.000000             0.000000             0.000000      
        3.10               5.016308              39079                  4                767.332161           -16.681682           -34.933250            0.000000             0.000000      
        3.20               5.016308              38993                  3                796.076794           21.650376            17.759997             0.000000             0.000000      
        3.30               5.016308              38918                  1                759.407193           30.864256             0.000000             0.000000             0.000000      
        3.40               5.016308              38911                  2                740.985063            0.000000             0.000000             0.000000             0.000000      
        3.50               5.016308              38816                  2                786.604996            0.000000             0.000000             0.000000             0.000000      
        3.60               5.016308              38891                  2                274.593488            0.000000             0.000000             0.000000             0.000000      
        3.70               5.016308              38673                  1                792.467862            0.000000             0.000000             0.000000             0.000000      
        3.80               5.016308              38543                  1                764.584158            0.000000             0.000000             0.000000             0.000000      
        3.90               5.016308              38526                  3                731.849576           -23.005807           -52.962434            0.000000             0.000000      
        4.00               5.016308              38242                  2                501.167937           11.554579             0.000000             0.000000             0.000000      
        4.10               5.016308              37979                  3                762.424341           70.177349            15.248704             0.000000             0.000000      
        4.20               5.016308              37758                  2                805.070193           -7.476159            -5.969765            -2.044267               nan         
        4.30               5.016308              37684                  4               2168.443538           32.575171            -21.374306            0.000000             0.000000      
        4.40               5.016308              37575                  3                771.537682            0.995206            -29.933228            0.000000             0.000000      
        4.50               5.016308              37601                  3                755.899411            0.000000             0.000000             0.000000             0.000000      
        4.60               5.016308              37595                  2                781.657146            0.000000             0.000000             0.000000             0.000000      
        4.70               5.016308              37745                  2                793.389774            8.645495             0.000000             0.000000             0.000000      
        4.80               5.016308              37770                  4                764.494195           18.577841            35.330515             0.000000             0.000000      
        4.90               5.016308              37739                  3                782.984676           22.309683            -38.980566            3.989493             0.000000      
        5.00               5.016308              37754                  3                762.936839            0.000000             0.000000             0.000000             0.000000      
        5.10               5.016308              37639                  3                768.401970            0.000000             0.000000             0.000000             0.000000      
        5.20               5.016308              37656                  2                755.038695            0.000000             0.000000             0.000000             0.000000      
        5.30               5.016308              37645                  2                773.014648            0.000000             0.000000             0.000000             0.000000      
        5.40               5.016308              37444                  3                837.645118           18.425272             0.000000             0.000000             0.000000      
        5.50               5.016308              37474                  2                809.030717            0.000000             0.000000             0.000000             0.000000      
        5.60               5.016308              37722                  1                802.794334            0.000000             0.000000             0.000000             0.000000      
        5.70               5.016308              37771                  2                817.966653            0.000000             0.000000             0.000000             0.000000      
        5.80               5.016308              37762                  3                716.881353           35.751431             0.000000             0.000000             0.000000      
        5.90               5.016308              37690                  4                760.082104            0.000000             0.000000             0.000000             0.000000      
        6.00               5.016308              37629                  2                791.522980            0.000000             0.000000             0.000000             0.000000      
        6.10               5.016308              37521                  3                854.714203           55.532761             0.000000             0.000000             0.000000      
        6.20               5.016308              37574                  1                250.896766            0.000000             0.000000             0.000000             0.000000      
        6.30               5.016308              37678                  2                825.763891            0.000000             0.000000             0.000000             0.000000      
        6.40               5.016308              37698                  2                800.019020            0.000000             0.000000             0.000000             0.000000      
        6.50               5.016308              37870                  3                770.142164            0.000000             0.000000             0.000000             0.000000      
        6.60               5.016308              38050                  5                747.713307            0.000000             0.000000             0.000000             0.000000      
        6.70               5.016308              37988                  1                766.071919            0.000000             0.000000             0.000000             0.000000      
        6.80               5.016308              37964                  4                760.201915           16.341049             0.000000             0.000000             0.000000      
        6.90               5.016308              37919                  3                727.990442           40.155230            35.284688             0.000000             0.000000      
        7.00               5.016308              37840                  2                809.199506            0.000000             0.000000             0.000000             0.000000      
        7.10               5.016308              37884                  3                886.780446            0.000000             0.000000             0.000000             0.000000      
        7.20               5.016308              37744                  1                835.116389            0.000000             0.000000             0.000000             0.000000      
        7.30               5.016308              37713                  1                810.038285           -50.755254            0.000000             0.000000             0.000000      
        7.40               5.016308              37698                  1               -146.547536           -30.926949           -36.839123            0.000000             0.000000      
        7.50               5.016308              37691                  1                837.853499            0.000000             0.000000             0.000000             0.000000      
        7.60               5.016308              37746                  3                785.205025            0.000000             0.000000             0.000000             0.000000      
        7.70               5.016308              37798                  2                801.156869            0.000000             0.000000             0.000000             0.000000      
        7.80               5.016308              37904                  1                726.652986           -53.048097            0.000000             0.000000             0.000000      
        7.90               5.016308              37877                  2                741.502534            0.000000             0.000000             0.000000             0.000000      
        8.00               5.016308              37914                  1                791.690330            0.000000             0.000000             0.000000             0.000000      
        8.10               5.016308              37998                  1                745.760050            0.000000             0.000000             0.000000             0.000000      
        8.20               5.016308              37962                  4                755.696351           -23.527141           -15.445720            0.000000             0.000000      
        8.30               5.016308              38172                  4                763.533146           -0.122994             0.000000             0.000000             0.000000      
        8.40               5.016308              38138                  1                785.077039            0.000000             0.000000             0.000000             0.000000      
        8.50               5.016308              37964                  2                730.632660          -166.800045            3.297768             0.000000             0.000000      
        8.60               5.016308              38075                  3                701.243148           -84.822322            0.000000             0.000000             0.000000      
        8.70               5.016308              38102                  3                755.697928            0.000000             0.000000             0.000000             0.000000      
        8.80               5.016308              38122                  2                697.566727            0.000000             0.000000             0.000000             0.000000      
        8.90               5.016308              38067                  6                686.622494           35.653028            -11.771330            0.000000             0.000000      
        9.00               5.016308              37871                  1                681.819894           -17.987242            0.000000             0.000000             0.000000      
        9.10               5.016308              37680                  2                764.377739           -48.083401            2.988921             0.000000             0.000000      
        9.20               5.016308              37653                  4                780.250682            0.000000             0.000000             0.000000             0.000000      
        9.30               5.016308              37447                  1                178.486744            0.000000             0.000000             0.000000             0.000000      
        9.40               5.016308              37260                  2               -1327.637331          -40.533735            0.000000             0.000000             0.000000      
        9.50               5.016308              37261                  2                761.212890            0.000000             0.000000             0.000000             0.000000      
        9.60               5.016308              37290                  1                746.717459            0.000000             0.000000             0.000000             0.000000      
        9.70               5.016308              37371                  3                756.709906            0.000000             0.000000             0.000000             0.000000      
        9.80               5.016308              37260                  2                757.515328            0.000000             0.000000             0.000000             0.000000      
        9.90               5.016308              37271                  2               -437.272206            0.449525             0.000000             0.000000             0.000000      
       10.00               5.016308              37212                  3                729.422024           62.776900             0.000000             0.000000             0.000000      
       10.10               5.016308              37151                  2                749.135955            0.000000             0.000000             0.000000             0.000000      
       10.20               5.016308              37234                  1                714.789026            0.000000             0.000000             0.000000             0.000000      
       10.30               5.016308              37122                  1                748.908740            0.000000             0.000000             0.000000             0.000000      
       10.40               5.016308              37153                  5                813.989783           34.492420            -24.051557            0.000000             0.000000      
       10.50               5.016308              37007                  4                743.496925           -73.932424            0.000000             0.000000             0.000000      
       10.60               5.016308              37035                  1                798.451312            8.582836             0.000000             0.000000             0.000000      
       10.70               5.016308              36942                  2                767.245917           13.101192             0.000000             0.000000             0.000000      
       10.80               5.016308              36956                  3                750.152696            0.000000             0.000000             0.000000             0.000000      
       10.90               5.016308              36915                  4                722.300611           -0.263554            -84.867372            0.000000             0.000000      
       11.00               5.016308              36846                  1                796.889439            0.000000             0.000000             0.000000             0.000000      
       11.10               5.016308              36887                  3                837.933968           -4.391955            -24.756904            0.000000             0.000000      
       11.20               5.016308              36912                  2                752.612667            0.000000             0.000000             0.000000             0.000000      
       11.30               5.016308              36916                  2                487.694570            0.000000             0.000000             0.000000             0.000000      
       11.40               5.016308              37019                  1                753.466694            0.000000             0.000000             0.000000             0.000000      
       11.50               5.016308              37059                  1                790.747545            0.000000             0.000000             0.000000             0.000000      
       11.60               5.016308              37034                  1                792.196808            0.000000             0.000000             0.000000             0.000000      
       11.70               5.016308              37129                  3                743.921853           17.121775             0.000000             0.000000             0.000000      
       11.80               5.016308              37128                  1                796.998258            0.000000             0.000000             0.000000             0.000000      
       11.90               5.016308              37002                  2                724.118494           18.398772            -52.935043            0.000000             0.000000      
       12.00               5.016308              36980                  1                346.343489            0.000000             0.000000             0.000000             0.000000      
       12.10               5.016308              37006                  3                749.629850           -3.442410             0.000000             0.000000             0.000000      
       12.20               5.016308              36935                  2                754.060568           -15.318002            0.000000             0.000000             0.000000      
       12.30               5.016308              36929                  6                728.109673           14.009995             0.000000             0.000000             0.000000      
       12.40               5.016308              36894                  4                761.261319            0.000000             0.000000             0.000000             0.000000      
       12.50               5.016308              36867                  1                721.681253            0.000000             0.000000             0.000000             0.000000      
       12.60               5.016308              36804                  2                754.118465           -4.391206            -31.974354            0.000000             0.000000      
       12.70               5.016308              36699                  3                746.175283           -35.930079           27.047134             0.000000             0.000000      
       12.80               5.016308              36642                  2                734.085315            0.000000             0.000000             0.000000             0.000000      
       12.90               5.016308              36566                  1                792.238808            0.000000             0.000000             0.000000             0.000000      
       13.00               5.016308              36372                  2                870.338123            0.000000             0.000000             0.000000             0.000000      
       13.10               5.016308              36334                  2                137.367864            4.137279            13.252477             0.000000             0.000000      
       13.20               5.016308              36335                  1                775.366292            0.000000             0.000000             0.000000             0.000000      
       13.30               5.016308              36356                  2                769.160843            2.502263             0.000000             0.000000             0.000000      
