        tauB               sizeBin             clust_size          interface_id       press_align_bub1     press_align_bub2     press_align_bub3     press_align_bub4     press_align_bub5  
        0.00               5.016308                12                   1                -74.214683              nan                0.000000             0.000000             0.000000      
        0.10               5.016308               171                   1                84.677301               nan                0.000000             0.000000             0.000000      
        0.20               5.016308               305                   1                46.622274               nan                0.000000             0.000000             0.000000      
        0.30               5.016308               814                   1                -2.433888               nan                0.000000             0.000000             0.000000      
        0.40               5.016308               545                   1                139.878652              nan                0.000000             0.000000             0.000000      
        0.50               5.016308               733                   1                -8.086566               nan                0.000000             0.000000             0.000000      
        0.60               5.016308               773                   1                -24.043221              nan                0.000000             0.000000             0.000000      
        0.70               5.016308               759                   1                29.229241               nan                0.000000             0.000000             0.000000      
        0.80               5.016308               1179                  1                35.965532               nan                0.000000             0.000000             0.000000      
        0.90               5.016308               1059                  1                28.269191               nan                0.000000             0.000000             0.000000      
        1.00               5.016308               1113                  1                -75.216607              nan                0.000000             0.000000             0.000000      
        1.10               5.016308               1306                  1                34.618967               nan                0.000000             0.000000             0.000000      
        1.20               5.016308               1745                  1                30.059075               nan                0.000000             0.000000             0.000000      
        1.30               5.016308               1200                  1                33.773889               nan               -28.158439            0.000000             0.000000      
        1.40               5.016308               1426                  1                -60.154253              nan                0.000000             0.000000             0.000000      
        1.50               5.016308               932                   0                   nan               -9.786211            -18.956484            7.677371               nan         
        1.60               5.016308               1246                  0                   nan               -42.975249           -27.185575           12.257047            -8.483417      
        1.70               5.016308               1215                  1                -11.689725              nan                0.000000             0.000000             0.000000      
        1.80               5.016308               1224                  1                -8.073386               nan               11.478853             0.000000             0.000000      
        1.90               5.016308               1756                  1                37.642183               nan                0.000000             0.000000             0.000000      
        2.00               5.016308               1156                  1                65.122191               nan                0.000000             0.000000             0.000000      
        2.10               5.016308               1245                  1                -8.376810               nan                0.000000             0.000000             0.000000      
        2.20               5.016308               1662                  1                 0.325209               nan                0.000000             0.000000             0.000000      
        2.30               5.016308               1601                  1                35.493523               nan                0.000000             0.000000             0.000000      
        2.40               5.016308               1192                  1                -75.627673              nan               42.099007             0.000000             0.000000      
        2.50               5.016308               1574                  2                102.287407              nan               -0.716695             0.000000             0.000000      
        2.60               5.016308               1971                  1                 2.722405               nan                0.000000             0.000000             0.000000      
        2.70               5.016308               1327                  1                33.870298               nan                0.000000             0.000000             0.000000      
        2.80               5.016308               2210                  1                13.552199               nan                0.000000             0.000000             0.000000      
        2.90               5.016308               2216                  1                36.285253               nan                0.000000             0.000000             0.000000      
        3.00               5.016308               2051                  1                -33.095476              nan                0.000000             0.000000             0.000000      
        3.10               5.016308               2364                  1               -104.617368              nan                0.000000             0.000000             0.000000      
        3.20               5.016308               2042                  1               -109.456375              nan                0.000000             0.000000             0.000000      
        3.30               5.016308               2366                  1                 7.816739               nan                0.000000             0.000000             0.000000      
        3.40               5.016308               1910                  1                59.899235               nan               -1.541821             7.231942               nan         
        3.50               5.016308               1753                  1                -25.567654              nan                0.000000             0.000000             0.000000      
        3.60               5.016308               2291                  1                14.956329               nan                0.000000             0.000000             0.000000      
        3.70               5.016308               1640                  1                -33.337353              nan                0.000000             0.000000             0.000000      
        3.80               5.016308               1821                  1                 9.112298               nan                0.000000             0.000000             0.000000      
        3.90               5.016308               2113                  1                55.367068               nan                0.000000             0.000000             0.000000      
        4.00               5.016308               2292                  1                224.187482              nan                0.000000             0.000000             0.000000      
        4.10               5.016308               1678                  1                16.090621               nan                0.000000             0.000000             0.000000      
        4.20               5.016308               2543                  1                 3.838229               nan                0.000000             0.000000             0.000000      
        4.30               5.016308               2038                  1                -57.574056              nan                0.000000             0.000000             0.000000      
        4.40               5.016308               1768                  1                -8.476818               nan                0.000000             0.000000             0.000000      
        4.50               5.016308               1900                  1                84.495485               nan                0.000000             0.000000             0.000000      
        4.60               5.016308               1919                  1                32.009948               nan                0.000000             0.000000             0.000000      
        4.70               5.016308               2127                  1                49.968426               nan               17.112422             0.000000             0.000000      
        4.80               5.016308               1860                  1                -18.748841              nan                0.000000             0.000000             0.000000      
        4.90               5.016308               1927                  1                -2.934607               nan                0.000000             0.000000             0.000000      
        5.00               5.016308               1878                  1                77.187817               nan                0.000000             0.000000             0.000000      
        5.10               5.016308               2280                  1                -71.731525              nan                0.000000             0.000000             0.000000      
        5.20               5.016308               1976                  1                -34.290350              nan                0.000000             0.000000             0.000000      
        5.30               5.016308               1961                  1                -55.317693              nan                0.000000             0.000000             0.000000      
        5.40               5.016308               2587                  1                68.646156               nan                0.000000             0.000000             0.000000      
        5.50               5.016308               2528                  1                -52.077937              nan                0.000000             0.000000             0.000000      
        5.60               5.016308               2152                  1                -20.573024              nan                0.000000             0.000000             0.000000      
        5.70               5.016308               2517                  1                32.493554               nan                0.000000             0.000000             0.000000      
        5.80               5.016308               2987                  1                -20.735498              nan               -19.891976           -8.253786               nan         
        5.90               5.016308               2929                  1                -39.975015              nan                0.000000             0.000000             0.000000      
        6.00               5.016308               2820                  1               -117.128323              nan                0.000000             0.000000             0.000000      
        6.10               5.016308               2735                  1                49.410972               nan               -22.559685           14.151368             0.000000      
        6.20               5.016308               3105                  1                 9.412247               nan                0.000000             0.000000             0.000000      
        6.30               5.016308               2153                  1               -136.317217              nan                0.000000             0.000000             0.000000      
        6.40               5.016308               2262                  1                -39.117173              nan                0.000000             0.000000             0.000000      
        6.50               5.016308               3283                  1                17.022373               nan                0.000000             0.000000             0.000000      
        6.60               5.016308               2989                  1                -40.612360              nan                0.000000             0.000000             0.000000      
        6.70               5.016308               2798                  1                116.999576              nan               -3.197468            11.700074             0.000000      
        6.80               5.016308               1567                  1                36.250181               nan                0.000000             0.000000             0.000000      
        6.90               5.016308               2255                  1                -72.626174              nan                0.000000             0.000000             0.000000      
        7.00               5.016308               1606                  1                21.674161               nan                0.000000             0.000000             0.000000      
        7.10               5.016308               2411                  1                 9.779440               nan                0.000000             0.000000             0.000000      
        7.20               5.016308               4160                  1                27.924110               nan                0.000000             0.000000             0.000000      
        7.30               5.016308               2066                  1                59.762004               nan                0.000000             0.000000             0.000000      
        7.40               5.016308               3258                  1                70.859567               nan                0.000000             0.000000             0.000000      
        7.50               5.016308               2085                  1                -60.837204              nan                0.000000             0.000000             0.000000      
        7.60               5.016308               2974                  1                59.584762               nan                0.000000             0.000000             0.000000      
        7.70               5.016308               3414                  1                31.232535               nan                0.000000             0.000000             0.000000      
        7.80               5.016308               2256                  1                60.731615               nan                0.000000             0.000000             0.000000      
        7.90               5.016308               5587                  1                17.149322               nan                0.000000             0.000000             0.000000      
        8.00               5.016308               2045                  1                32.134139               nan                0.000000             0.000000             0.000000      
        8.10               5.016308               1816                  1                -65.905438              nan               10.153083             0.000000             0.000000      
        8.20               5.016308               2428                  1                 2.987139               nan                0.000000             0.000000             0.000000      
        8.30               5.016308               1710                  1                -1.324424               nan                0.000000             0.000000             0.000000      
        8.40               5.016308               2472                  1                 0.133710               nan                0.000000             0.000000             0.000000      
        8.50               5.016308               2068                  1                26.968515               nan                0.000000             0.000000             0.000000      
        8.60               5.016308               1719                  1                -40.539974              nan               28.150473             0.000000             0.000000      
        8.70               5.016308               1557                  1                45.993516               nan                0.000000             0.000000             0.000000      
        8.80               5.016308               2712                  1                47.914589               nan                0.000000             0.000000             0.000000      
        8.90               5.016308               1739                  1                40.043553               nan                0.000000             0.000000             0.000000      
        9.00               5.016308               1726                  1                -31.243058              nan                0.000000             0.000000             0.000000      
        9.10               5.016308               2161                  1                -55.905548              nan                0.000000             0.000000             0.000000      
        9.20               5.016308               2543                  1                -40.771557              nan                0.000000             0.000000             0.000000      
        9.30               5.016308               2080                  1                43.703695               nan                0.000000             0.000000             0.000000      
        9.40               5.016308               1853                  1                47.098977               nan                0.000000             0.000000             0.000000      
        9.50               5.016308               2534                  1                18.378296               nan                0.000000             0.000000             0.000000      
        9.60               5.016308               2358                  1                -83.608846              nan                0.000000             0.000000             0.000000      
        9.70               5.016308               2259                  1                16.597612               nan                0.000000             0.000000             0.000000      
        9.80               5.016308               2462                  1                12.896521               nan                0.000000             0.000000             0.000000      
        9.90               5.016308               2692                  1                 4.339761               nan                0.000000             0.000000             0.000000      
       10.00               5.016308               2304                  1                24.345705               nan               -7.168380             0.000000             0.000000      
       10.10               5.016308               3458                  1                -34.800318              nan                0.000000             0.000000             0.000000      
       10.20               5.016308               2734                  1                127.652147              nan                0.000000             0.000000             0.000000      
       10.30               5.016308               2181                  1                -41.989864              nan                0.000000             0.000000             0.000000      
       10.40               5.016308               2839                  1                44.802470               nan                0.000000             0.000000             0.000000      
       10.50               5.016308               2055                  1                -34.684467              nan                0.000000             0.000000             0.000000      
       10.60               5.016308               2522                  1                46.485377               nan               35.599291             0.196348             0.000000      
       10.70               5.016308               2014                  1                66.289321               nan                0.000000             0.000000             0.000000      
       10.80               5.016308               3228                  1               -116.406927              nan                0.000000             0.000000             0.000000      
       10.90               5.016308               2363                  1                -0.437187               nan                0.000000             0.000000             0.000000      
       11.00               5.016308               2762                  1                -38.273548              nan                0.000000             0.000000             0.000000      
