        tauB               sizeBin             clust_size          interface_id       press_align_bub1     press_align_bub2     press_align_bub3     press_align_bub4     press_align_bub5  
        0.00               5.016308              16892                  0                   nan              11726.774629           0.000000             0.000000             0.000000      
        0.10               5.016308              16699                  1               2550.170026            0.000000             0.000000             0.000000             0.000000      
        0.20               5.016308              17057                  1               1976.193929            0.000000             0.000000             0.000000             0.000000      
        0.30               5.016308              17354                  1               1456.532687            0.000000             0.000000             0.000000             0.000000      
        0.40               5.016308              17644                  1               1147.250665            0.000000             0.000000             0.000000             0.000000      
        0.50               5.016308              17966                  1                867.526791            0.000000             0.000000             0.000000             0.000000      
        0.60               5.016308              18277                  2                703.333983            0.000000             0.000000             0.000000             0.000000      
        0.70               5.016308              18628                  2                653.981048           23.729586             0.000000             0.000000             0.000000      
        0.80               5.016308              18753                  3                465.042661           -46.231599            0.000000             0.000000             0.000000      
        0.90               5.016308              19063                  5                729.937268           -8.449397             0.000000             0.000000             0.000000      
        1.00               5.016308              19210                  3                362.188692           -0.193181            -13.328557           -33.807204            0.000000      
        1.10               5.016308              19299                  3                -19.003198           -12.699607           11.410473            -14.636583              nan         
        1.20               5.016308              19538                  6                295.648629           25.617647            -5.859790            24.232276               nan         
        1.30               5.016308              19592                  6                152.809611           -20.205735           19.219395            30.866764               nan         
        1.40               5.016308              19757                  3                203.634421           29.133285            -13.826276           -55.281622              nan         
        1.50               5.016308              19898                  9                255.480597           -22.104140           -61.753329           -41.324252              nan         
        1.60               5.016308              20101                  5                289.930947           -51.019466           92.534012            60.433924               nan         
        1.70               5.016308              20242                  5                287.415340            0.688530            -6.637474            45.336906            16.107933      
        1.80               5.016308              20335                  1                236.539696           -74.939611            6.300410            14.765941               nan         
        1.90               5.016308              20547                  6                294.334285           -33.546936           42.870031            -4.506701             0.469837      
        2.00               5.016308              20440                  2                -21.206600           32.626236            -82.135288           -1.349452               nan         
        2.10               5.016308              20599                  12               256.080957            9.913437            17.735508            26.904765               nan         
        2.20               5.016308              20889                  3               -130.339640           143.301502           45.018452            -62.290609           -0.382640      
        2.30               5.016308              21081                  3                45.058168            30.628782            121.535055           76.009634             0.000000      
