        tauB               sizeBin             clust_size          interface_id            bub_id               r_min                r_max                align               num_dens              press        
        0.20               5.016308              42943                  1                    1                18.600000            21.700000             0.000000             0.000000             0.000000      
        0.20               5.016308              42943                  1                    1                21.700000            24.800000             0.000000             0.000000             0.000000      
        0.20               5.016308              42943                  1                    1                24.800000            27.900000             0.734972             0.049617             9.116835      
        0.20               5.016308              42943                  1                    1                27.900000            31.000000             0.540358             0.135464            18.299723      
        0.20               5.016308              42943                  1                    1                31.000000            34.100000             0.402872             0.168306            16.951464      
        0.20               5.016308              42943                  1                    1                34.100000            37.200000             0.343277             0.123121            10.566142      
        0.20               5.016308              42943                  1                    1                37.200000            40.300000             0.117512             0.059082             1.735715      
        0.20               5.016308              42943                  1                    1                40.300000            43.400000             0.260126             0.011728             0.762698      
        0.20               5.016308              42943                  1                    1                43.400000            46.500000             0.354503             0.001546             0.137006      
        0.20               5.016308              42943                  1                    1                46.500000            49.600000             0.000000             0.000000             0.000000      
        0.20               5.016308              42943                  1                    1                49.600000            52.700000            -0.111275             0.002898            -0.080626      
        0.20               5.016308              42943                  1                    1                52.700000            55.800000             0.363764             0.002810             0.255572      
        0.20               5.016308              42943                  1                    1                55.800000            58.900000             0.765931             0.004546             0.870461      
        0.20               5.016308              42943                  1                    1                58.900000            62.000000             0.066255             0.001766             0.029257      
        0.30               5.016308              43421                  1                    1                 0.000000             3.187500             0.125309             4.265651            133.631441     
        0.30               5.016308              43421                  1                    1                 3.187500             6.375000             0.248951             3.684038            229.286661     
        0.30               5.016308              43421                  1                    1                 6.375000             9.562500             0.408541             4.233944            432.435127     
        0.30               5.016308              43421                  1                    1                 9.562500            12.750000             0.405222             4.795791            485.840007     
        0.30               5.016308              43421                  1                    1                12.750000            15.937500             0.404778             3.104387            314.146961     
        0.30               5.016308              43421                  1                    1                15.937500            19.125000             0.392995             1.566559            153.912501     
        0.30               5.016308              43421                  1                    1                19.125000            22.312500             0.000000             0.000000             0.000000      
        0.30               5.016308              43421                  1                    1                22.312500            25.500000             0.700972             0.019409             3.401205      
        0.30               5.016308              43421                  1                    1                25.500000            28.687500             0.563481             0.128935            18.163075      
        0.30               5.016308              43421                  1                    1                28.687500            31.875000             0.389978             0.149041            14.530648      
        0.30               5.016308              43421                  1                    1                31.875000            35.062500             0.276381             0.148226            10.241721      
        0.30               5.016308              43421                  1                    1                35.062500            38.250000             0.136465             0.102751             3.505493      
        0.30               5.016308              43421                  1                    1                38.250000            41.437500             0.249847             0.048240             3.013152      
        0.30               5.016308              43421                  1                    1                41.437500            44.625000             0.179266             0.016841             0.754761      
        0.30               5.016308              43421                  1                    1                44.625000            47.812500             0.198611             0.004308             0.213904      
        0.30               5.016308              43421                  1                    1                47.812500            51.000000            -0.133730             0.002315            -0.077411      
        0.40               5.016308              43754                  1                    1                 0.000000             3.285714             0.132963             4.699772            156.223823     
        0.40               5.016308              43754                  1                    1                 3.285714             6.571429             0.236968             2.842310            168.384248     
        0.40               5.016308              43754                  1                    1                 6.571429             9.857143             0.333911             3.820008            318.885335     
        0.40               5.016308              43754                  1                    1                 9.857143            13.142857             0.318085             5.292880            420.896368     
        0.40               5.016308              43754                  1                    1                13.142857            16.428571             0.287865             2.155590            155.129958     
        0.40               5.016308              43754                  1                    1                16.428571            19.714286             0.300671             1.402236            105.403073     
        0.40               5.016308              43754                  1                    1                19.714286            23.000000             0.000000             0.000000             0.000000      
        0.40               5.016308              43754                  1                    1                23.000000            26.285714             0.417634             0.005896             0.615576      
        0.40               5.016308              43754                  1                    1                26.285714            29.571429             0.501712             0.099432            12.471624      
        0.40               5.016308              43754                  1                    1                29.571429            32.857143             0.288462             0.213126            15.369678      
        0.40               5.016308              43754                  1                    1                32.857143            36.142857             0.202645             0.186140             9.430088      
        0.40               5.016308              43754                  1                    1                36.142857            39.428571             0.113753             0.092376             2.627027      
        0.40               5.016308              43754                  1                    1                39.428571            42.714286             0.173294             0.029045             1.258319      
        0.40               5.016308              43754                  1                    1                42.714286            46.000000             0.145660             0.006076             0.221241      
        0.50               5.016308              44097                  2                    2                 0.000000             3.200000             0.142222             3.878178            137.890232     
        0.50               5.016308              44097                  2                    2                 3.200000             6.400000             0.215666             3.469106            187.041623     
        0.50               5.016308              44097                  2                    2                 6.400000             9.600000             0.306315             3.725581            285.300466     
        0.50               5.016308              44097                  2                    2                 9.600000            12.800000             0.241577             5.295904            319.842665     
        0.50               5.016308              44097                  2                    2                12.800000            16.000000             0.223803             1.851160            103.573832     
        0.50               5.016308              44097                  2                    2                16.000000            19.200000             0.209601             0.831680            43.580260      
        0.50               5.016308              44097                  2                    2                19.200000            22.400000             0.414289             0.013513             1.399597      
        0.50               5.016308              44097                  2                    2                22.400000            25.600000             0.468536             0.065426             7.663624      
        0.50               5.016308              44097                  2                    2                25.600000            28.800000             0.397161             0.162596            16.144243      
        0.50               5.016308              44097                  2                    2                28.800000            32.000000             0.258154             0.166881            10.770246      
        0.50               5.016308              44097                  2                    2                32.000000            35.200000             0.236553             0.115131             6.808657      
        0.50               5.016308              44097                  2                    2                35.200000            38.400000             0.168381             0.055310             2.328276      
        0.50               5.016308              44097                  2                    2                38.400000            41.600000             0.103665             0.028932             0.749810      
        0.50               5.016308              44097                  2                    2                41.600000            44.800000             0.054702             0.010437             0.142738      
        0.50               5.016308              44097                  2                    2                44.800000            48.000000            -0.020367             0.003216            -0.016377      
        0.60               5.016308              44262                  1                    1                 0.000000             3.250000             0.193317             4.070627            196.730155     
        0.60               5.016308              44262                  1                    1                 3.250000             6.500000             0.224952             2.808213            157.928510     
        0.60               5.016308              44262                  1                    1                 6.500000             9.750000             0.224885             3.575780            201.034424     
        0.60               5.016308              44262                  1                    1                 9.750000            13.000000             0.226581             2.608738            147.772514     
        0.60               5.016308              44262                  1                    1                13.000000            16.250000             0.283800             0.319886            22.695945      
        0.60               5.016308              44262                  1                    1                16.250000            19.500000             0.517909             0.147595            19.110150      
        0.60               5.016308              44262                  1                    1                19.500000            22.750000             0.391240             0.236227            23.105402      
        0.60               5.016308              44262                  1                    1                22.750000            26.000000             0.297368             0.174430            12.967475      
        0.60               5.016308              44262                  1                    1                26.000000            29.250000             0.273196             0.099886             6.822132      
        0.60               5.016308              44262                  1                    1                29.250000            32.500000             0.232459             0.044897             2.609188      
        0.60               5.016308              44262                  1                    1                32.500000            35.750000             0.005798             0.011475             0.016634      
        0.60               5.016308              44262                  1                    1                35.750000            39.000000             0.015862             0.003247             0.012874      
        0.70               5.016308              44354                  1                    1                 0.000000             3.307692             0.150361             4.374293            164.430545     
        0.70               5.016308              44354                  1                    1                 3.307692             6.615385             0.183374             2.119194            97.151186      
        0.70               5.016308              44354                  1                    1                 6.615385             9.923077             0.214588             3.501445            187.841743     
        0.70               5.016308              44354                  1                    1                 9.923077            13.230769             0.194220             3.282821            159.397404     
        0.70               5.016308              44354                  1                    1                13.230769            16.538462             0.121576             0.380310            11.559169      
        0.70               5.016308              44354                  1                    1                16.538462            19.846154             0.297061             0.159948            11.878596      
        0.70               5.016308              44354                  1                    1                19.846154            23.153846             0.361981             0.194943            17.641434      
        0.70               5.016308              44354                  1                    1                23.153846            26.461538             0.221439             0.153759             8.512045      
        0.70               5.016308              44354                  1                    1                26.461538            29.769231             0.149432             0.100460             3.752980      
        0.70               5.016308              44354                  1                    1                29.769231            33.076923             0.141133             0.060485             2.134099      
        0.70               5.016308              44354                  1                    1                33.076923            36.384615             0.201018             0.029393             1.477121      
        0.70               5.016308              44354                  1                    1                36.384615            39.692308             0.079075             0.014295             0.282591      
        0.70               5.016308              44354                  1                    1                39.692308            43.000000             0.007916             0.004937             0.009771      
        0.80               5.016308              44333                  4                    4                 0.000000             3.285714             0.126183             3.971414            125.281218     
        0.80               5.016308              44333                  4                    4                 3.285714             6.571429             0.154776             2.401920            92.939914      
        0.80               5.016308              44333                  4                    4                 6.571429             9.857143             0.197551             3.225056            159.277932     
        0.80               5.016308              44333                  4                    4                 9.857143            13.142857             0.178870             2.472964            110.584788     
        0.80               5.016308              44333                  4                    4                13.142857            16.428571             0.315860             0.227978            18.002321      
        0.80               5.016308              44333                  4                    4                16.428571            19.714286             0.353543             0.166389            14.706430      
        0.80               5.016308              44333                  4                    4                19.714286            23.000000             0.292525             0.175252            12.816361      
        0.80               5.016308              44333                  4                    4                23.000000            26.285714             0.159925             0.131109             5.241892      
        0.80               5.016308              44333                  4                    4                26.285714            29.571429             0.119808             0.074811             2.240754      
        0.80               5.016308              44333                  4                    4                29.571429            32.857143            -0.017114             0.034895            -0.149302      
        0.80               5.016308              44333                  4                    4                32.857143            36.142857             0.249486             0.009940             0.619963      
        0.80               5.016308              44333                  4                    4                36.142857            39.428571             0.305614             0.008343             0.637439      
        0.80               5.016308              44333                  4                    4                39.428571            42.714286             0.317107             0.002563             0.203154      
        0.80               5.016308              44333                  4                    4                42.714286            46.000000             0.187919             0.002079             0.097654      
        0.90               5.016308              44177                  2                    2                 0.000000             3.400000             0.132429             4.327416            143.269105     
        0.90               5.016308              44177                  2                    2                 3.400000             6.800000             0.166498             1.868677            77.782788      
        0.90               5.016308              44177                  2                    2                 6.800000            10.200000             0.174980             3.534768            154.628486     
        0.90               5.016308              44177                  2                    2                10.200000            13.600000             0.297344             0.429414            31.920922      
        0.90               5.016308              44177                  2                    2                13.600000            17.000000             0.423612             0.201513            21.340857      
        0.90               5.016308              44177                  2                    2                17.000000            20.400000             0.228710             0.210932            12.060582      
        0.90               5.016308              44177                  2                    2                20.400000            23.800000             0.255307             0.213934            13.654700      
        0.90               5.016308              44177                  2                    2                23.800000            27.200000             0.147988             0.071314             2.638410      
        0.90               5.016308              44177                  2                    2                27.200000            30.600000            -0.031359             0.013541            -0.106162      
        0.90               5.016308              44177                  2                    2                30.600000            34.000000             0.489620             0.002188             0.267788      
        1.00               5.016308              44059                  1                    1                 0.000000             3.181818             0.100296             3.453717            86.598555      
        1.00               5.016308              44059                  1                    1                 3.181818             6.363636             0.141672             2.981332            105.592498     
        1.00               5.016308              44059                  1                    1                 6.363636             9.545455             0.232111             2.593448            150.492183     
        1.00               5.016308              44059                  1                    1                 9.545455            12.727273             0.291135             0.494697            36.005889      
        1.00               5.016308              44059                  1                    1                12.727273            15.909091             0.419536             0.262493            27.531291      
        1.00               5.016308              44059                  1                    1                15.909091            19.090909             0.305392             0.237957            18.167568      
        1.00               5.016308              44059                  1                    1                19.090909            22.272727             0.140880             0.131437             4.629196      
        1.00               5.016308              44059                  1                    1                22.272727            25.454545             0.019553             0.044526             0.217659      
        1.00               5.016308              44059                  1                    1                25.454545            28.636364             0.288584             0.015427             1.113029      
        1.00               5.016308              44059                  1                    1                28.636364            31.818182            -0.244831             0.002713            -0.166033      
        1.00               5.016308              44059                  1                    1                31.818182            35.000000             0.514869             0.002188             0.281690      
        1.10               5.016308              43978                  2                    2                 0.000000             3.363636             0.099207             4.010948            99.478637      
        1.10               5.016308              43978                  2                    2                 3.363636             6.727273             0.192647             2.029577            97.747719      
        1.10               5.016308              43978                  2                    2                 6.727273            10.090909             0.230992             2.213328            127.815402     
        1.10               5.016308              43978                  2                    2                10.090909            13.454545             0.453666             0.312587            35.452520      
        1.10               5.016308              43978                  2                    2                13.454545            16.818182             0.336915             0.256464            21.601611      
        1.10               5.016308              43978                  2                    2                16.818182            20.181818             0.200576             0.155550             7.799895      
        1.10               5.016308              43978                  2                    2                20.181818            23.545455             0.038957             0.077900             0.758680      
        1.10               5.016308              43978                  2                    2                23.545455            26.909091             0.076343             0.025484             0.486370      
        1.10               5.016308              43978                  2                    2                26.909091            30.272727             0.054162             0.004316             0.058443      
        1.10               5.016308              43978                  2                    2                30.272727            33.636364            -0.248735             0.004172            -0.259425      
        1.10               5.016308              43978                  2                    2                33.636364            37.000000            -0.885430             0.000404            -0.089362      
        1.20               5.016308              43846                  1                    1                 0.000000             3.187500             0.096223             3.161356            76.048496      
        1.20               5.016308              43846                  1                    1                 3.187500             6.375000             0.146266             3.125894            114.303273     
        1.20               5.016308              43846                  1                    1                 6.375000             9.562500             0.187872             2.638399            123.920649     
        1.20               5.016308              43846                  1                    1                 9.562500            12.750000             0.266891             0.580727            38.747724      
        1.20               5.016308              43846                  1                    1                12.750000            15.937500             0.346688             0.197131            17.085755      
        1.20               5.016308              43846                  1                    1                15.937500            19.125000             0.272955             0.217589            14.848002      
        1.20               5.016308              43846                  1                    1                19.125000            22.312500             0.092055             0.138359             3.184149      
        1.20               5.016308              43846                  1                    1                22.312500            25.500000             0.031620             0.078883             0.623578      
        1.20               5.016308              43846                  1                    1                25.500000            28.687500             0.045035             0.029844             0.336008      
        1.20               5.016308              43846                  1                    1                28.687500            31.875000            -0.111446             0.020369            -0.567522      
        1.20               5.016308              43846                  1                    1                31.875000            35.062500            -0.242255             0.010003            -0.605847      
        1.20               5.016308              43846                  1                    1                35.062500            38.250000            -0.355213             0.010028            -0.890536      
        1.20               5.016308              43846                  1                    1                38.250000            41.437500            -0.454394             0.007073            -0.803490      
        1.20               5.016308              43846                  1                    1                41.437500            44.625000            -0.416013             0.005756            -0.598621      
        1.20               5.016308              43846                  1                    1                44.625000            47.812500            -0.332237             0.003828            -0.317973      
        1.20               5.016308              43846                  1                    1                47.812500            51.000000             0.099514             0.001685             0.041927      
        1.30               5.016308              43700                  3                    3                 0.000000             3.187500             0.084057             3.088971            64.912280      
        1.30               5.016308              43700                  3                    3                 3.187500             6.375000             0.145485             3.312590            120.483178     
        1.30               5.016308              43700                  3                    3                 6.375000             9.562500             0.203644             2.333701            118.810990     
        1.30               5.016308              43700                  3                    3                 9.562500            12.750000             0.290057             0.591488            42.891357      
        1.30               5.016308              43700                  3                    3                12.750000            15.937500             0.334196             0.198583            16.591448      
        1.30               5.016308              43700                  3                    3                15.937500            19.125000             0.277924             0.244450            16.984639      
        1.30               5.016308              43700                  3                    3                19.125000            22.312500             0.126530             0.156223             4.941703      
        1.30               5.016308              43700                  3                    3                22.312500            25.500000             0.050176             0.073716             0.924702      
        1.30               5.016308              43700                  3                    3                25.500000            28.687500            -0.019487             0.022826            -0.111204      
        1.30               5.016308              43700                  3                    3                28.687500            31.875000             0.194731             0.011039             0.537390      
        1.30               5.016308              43700                  3                    3                31.875000            35.062500             0.218846             0.009406             0.514592      
        1.30               5.016308              43700                  3                    3                35.062500            38.250000             0.000000             0.000000             0.000000      
        1.30               5.016308              43700                  3                    3                38.250000            41.437500            -0.453723             0.002010            -0.227994      
        1.30               5.016308              43700                  3                    3                41.437500            44.625000             0.113207             0.001952             0.055237      
        1.30               5.016308              43700                  3                    3                44.625000            47.812500            -0.042304             0.001897            -0.020060      
        1.30               5.016308              43700                  3                    3                47.812500            51.000000             0.874547             0.000369             0.080666      
        1.30               5.016308              43700                  3                    2                 0.000000             3.037037             0.203557             0.683666            34.791239      
        1.30               5.016308              43700                  3                    2                 3.037037             6.074074            -0.084086             0.345762            -7.268455      
        1.30               5.016308              43700                  3                    2                 6.074074             9.111111             0.034550             0.061294             0.529432      
        1.30               5.016308              43700                  3                    2                 9.111111            12.148148             0.231937             0.063988             3.710322      
        1.30               5.016308              43700                  3                    2                12.148148            15.185185             0.155535             0.028813             1.120378      
        1.30               5.016308              43700                  3                    2                15.185185            18.222222             0.170320             0.017145             0.730043      
        1.30               5.016308              43700                  3                    2                18.222222            21.259259            -0.354241             0.030828            -2.730177      
        1.30               5.016308              43700                  3                    2                21.259259            24.296296             0.225796             0.017288             0.975895      
        1.30               5.016308              43700                  3                    2                24.296296            27.333333             0.047558             0.023575             0.280291      
        1.30               5.016308              43700                  3                    2                27.333333            30.370370            -0.072447             0.017371            -0.314615      
        1.30               5.016308              43700                  3                    2                30.370370            33.407407             0.107371             0.015716             0.421872      
        1.30               5.016308              43700                  3                    2                33.407407            36.444444             0.073774             0.009225             0.170140      
        1.30               5.016308              43700                  3                    2                36.444444            39.481481             0.185892             0.001886             0.087647      
        1.30               5.016308              43700                  3                    2                39.481481            42.518519             0.275914             0.000873             0.060228      
