        tauB               sizeBin             clust_size          interface_id            bub_id               r_min                r_max                align               num_dens              press        
        0.10               5.016308              44767                  1                    1                25.714286            28.928571             0.715506             0.104253            26.107832      
        0.10               5.016308              44767                  1                    1                28.928571            32.142857             0.613109             0.119921            25.733717      
        0.10               5.016308              44767                  1                    1                32.142857            35.357143             0.520726             0.116416            21.217335      
        0.10               5.016308              44767                  1                    1                35.357143            38.571429             0.394795             0.050175             6.933151      
        0.10               5.016308              44767                  1                    1                38.571429            41.785714             0.468924             0.022570             3.704311      
        0.10               5.016308              44767                  1                    1                41.785714            45.000000            -0.432513             0.001037            -0.157033      
        0.20               5.016308              45243                  1                    1                 0.000000             3.214286             0.132850             4.780733            222.292154     
        0.20               5.016308              45243                  1                    1                 3.214286             6.428571             0.312674             3.728470            408.028099     
        0.20               5.016308              45243                  1                    1                 6.428571             9.642857             0.474721             4.533044            753.176326     
        0.20               5.016308              45243                  1                    1                 9.642857            12.857143             0.519639             6.186375           1125.138662     
        0.20               5.016308              45243                  1                    1                12.857143            16.071429             0.542733             2.208086            419.440087     
        0.20               5.016308              45243                  1                    1                16.071429            19.285714             0.535851             1.706543            320.058097     
        0.20               5.016308              45243                  1                    1                19.285714            22.500000             0.000000             0.000000             0.000000      
        0.20               5.016308              45243                  1                    1                22.500000            25.714286             0.625216             0.057508            12.584188      
        0.20               5.016308              45243                  1                    1                25.714286            28.928571             0.613720             0.157332            33.795225      
        0.20               5.016308              45243                  1                    1                28.928571            32.142857             0.382432             0.176853            23.672034      
        0.20               5.016308              45243                  1                    1                32.142857            35.357143             0.376180             0.151373            19.930236      
        0.20               5.016308              45243                  1                    1                35.357143            38.571429             0.272494             0.081569             7.779436      
        0.20               5.016308              45243                  1                    1                38.571429            41.785714             0.193564             0.023592             1.598292      
        0.20               5.016308              45243                  1                    1                41.785714            45.000000             0.294280             0.004049             0.417014      
        0.30               5.016308              45519                  1                    1                 0.000000             3.142857             0.150032             4.630255            243.140961     
        0.30               5.016308              45519                  1                    1                 3.142857             6.285714             0.241851             3.976872            336.633681     
        0.30               5.016308              45519                  1                    1                 6.285714             9.428571             0.393638             4.829526            665.379073     
        0.30               5.016308              45519                  1                    1                 9.428571            12.571429             0.389749             5.164385            704.485563     
        0.30               5.016308              45519                  1                    1                12.571429            15.714286             0.399476             3.299144            461.275018     
        0.30               5.016308              45519                  1                    1                15.714286            18.857143             0.436162             1.552808            237.046729     
        0.30               5.016308              45519                  1                    1                18.857143            22.000000             0.000000             0.000000             0.000000      
        0.30               5.016308              45519                  1                    1                22.000000            25.142857             0.536992             0.019697             3.702075      
        0.30               5.016308              45519                  1                    1                25.142857            28.285714             0.650585             0.141680            32.261289      
        0.30               5.016308              45519                  1                    1                28.285714            31.428571             0.417788             0.173611            25.386431      
        0.30               5.016308              45519                  1                    1                31.428571            34.571429             0.375438             0.207198            27.226552      
        0.30               5.016308              45519                  1                    1                34.571429            37.714286             0.213474             0.139076            10.391182      
        0.30               5.016308              45519                  1                    1                37.714286            40.857143             0.090874             0.041661             1.325070      
        0.30               5.016308              45519                  1                    1                40.857143            44.000000            -0.236986             0.005749            -0.476875      
        0.40               5.016308              45595                  1                    1                 0.000000             3.214286             0.138676             4.368808            212.046379     
        0.40               5.016308              45595                  1                    1                 3.214286             6.428571             0.227907             3.920158            312.701198     
        0.40               5.016308              45595                  1                    1                 6.428571             9.642857             0.314388             4.243796            466.969824     
        0.40               5.016308              45595                  1                    1                 9.642857            12.857143             0.314705             5.685685            626.260441     
        0.40               5.016308              45595                  1                    1                12.857143            16.071429             0.291026             2.101528            214.059965     
        0.40               5.016308              45595                  1                    1                16.071429            19.285714             0.321754             0.804288            90.574102      
        0.40               5.016308              45595                  1                    1                19.285714            22.500000             0.000000             0.000000             0.000000      
        0.40               5.016308              45595                  1                    1                22.500000            25.714286             0.511203             0.075720            13.547923      
        0.40               5.016308              45595                  1                    1                25.714286            28.928571             0.474975             0.242575            40.326017      
        0.40               5.016308              45595                  1                    1                28.928571            32.142857             0.381005             0.242713            32.366186      
        0.40               5.016308              45595                  1                    1                32.142857            35.357143             0.299572             0.162616            17.050348      
        0.40               5.016308              45595                  1                    1                35.357143            38.571429             0.152943             0.080986             4.335196      
        0.40               5.016308              45595                  1                    1                38.571429            41.785714            -0.070351             0.017146            -0.422178      
        0.40               5.016308              45595                  1                    1                41.785714            45.000000            -0.328529             0.002437            -0.280171      
        0.50               5.016308              45506                  1                    1                 0.000000             3.153846             0.158416             4.311037            239.027758     
        0.50               5.016308              45506                  1                    1                 3.153846             6.307692             0.197842             3.947196            273.322276     
        0.50               5.016308              45506                  1                    1                 6.307692             9.461538             0.275271             4.054019            390.584130     
        0.50               5.016308              45506                  1                    1                 9.461538            12.615385             0.241021             4.589008            387.117255     
        0.50               5.016308              45506                  1                    1                12.615385            15.769231             0.235269             2.232010            183.792931     
        0.50               5.016308              45506                  1                    1                15.769231            18.923077             0.200223             0.124698             8.738563      
        0.50               5.016308              45506                  1                    1                18.923077            22.076923             0.393870             0.053911             7.431835      
        0.50               5.016308              45506                  1                    1                22.076923            25.230769             0.571546             0.203768            40.761948      
        0.50               5.016308              45506                  1                    1                25.230769            28.384615             0.431891             0.294959            44.586559      
        0.50               5.016308              45506                  1                    1                28.384615            31.538462             0.338632             0.197671            23.428178      
        0.50               5.016308              45506                  1                    1                31.538462            34.692308             0.249907             0.128696            11.256706      
        0.50               5.016308              45506                  1                    1                34.692308            37.846154             0.028510             0.048096             0.479917      
        0.50               5.016308              45506                  1                    1                37.846154            41.000000             0.149464             0.009108             0.476442      
        0.60               5.016308              45328                  1                    1                 0.000000             3.307692             0.162326             4.707315            267.442591     
        0.60               5.016308              45328                  1                    1                 3.307692             6.615385             0.198916             2.883540            200.753820     
        0.60               5.016308              45328                  1                    1                 6.615385             9.923077             0.231809             3.773529            306.158599     
        0.60               5.016308              45328                  1                    1                 9.923077            13.230769             0.204520             4.398499            314.853787     
        0.60               5.016308              45328                  1                    1                13.230769            16.538462             0.205285             0.705284            50.674571      
        0.60               5.016308              45328                  1                    1                16.538462            19.846154             0.195300             0.196513            13.432626      
        0.60               5.016308              45328                  1                    1                19.846154            23.153846             0.482154             0.184418            31.121224      
        0.60               5.016308              45328                  1                    1                23.153846            26.461538             0.355768             0.246122            30.646849      
        0.60               5.016308              45328                  1                    1                26.461538            29.769231             0.213229             0.159115            11.874722      
        0.60               5.016308              45328                  1                    1                29.769231            33.076923             0.246405             0.100554             8.672010      
        0.60               5.016308              45328                  1                    1                33.076923            36.384615             0.086191             0.055760             1.682084      
        0.60               5.016308              45328                  1                    1                36.384615            39.692308            -0.017175             0.023400            -0.140663      
        0.60               5.016308              45328                  1                    1                39.692308            43.000000             0.124612             0.007865             0.343038      
        0.70               5.016308              45068                  1                    1                 0.000000             3.363636             0.173075             4.587643            277.902020     
        0.70               5.016308              45068                  1                    1                 3.363636             6.727273             0.172931             2.402575            145.418219     
        0.70               5.016308              45068                  1                    1                 6.727273            10.090909             0.189887             4.396678            292.205345     
        0.70               5.016308              45068                  1                    1                10.090909            13.454545             0.195381             1.572685            107.545277     
        0.70               5.016308              45068                  1                    1                13.454545            16.818182             0.367551             0.195270            25.120108      
        0.70               5.016308              45068                  1                    1                16.818182            20.181818             0.387960             0.212012            28.788255      
        0.70               5.016308              45068                  1                    1                20.181818            23.545455             0.388813             0.309713            42.147180      
        0.70               5.016308              45068                  1                    1                23.545455            26.909091             0.343878             0.226416            27.250800      
        0.70               5.016308              45068                  1                    1                26.909091            30.272727             0.251366             0.114866            10.105660      
        0.70               5.016308              45068                  1                    1                30.272727            33.636364            -0.129730             0.021296            -0.966955      
        0.70               5.016308              45068                  1                    1                33.636364            37.000000             0.058423             0.004128             0.084407      
        0.80               5.016308              44831                  1                    1                 0.000000             3.300000             0.127271             4.488188            199.926390     
        0.80               5.016308              44831                  1                    1                 3.300000             6.600000             0.195791             2.385046            163.440094     
        0.80               5.016308              44831                  1                    1                 6.600000             9.900000             0.223001             3.350766            261.528801     
        0.80               5.016308              44831                  1                    1                 9.900000            13.200000             0.197157             1.294744            89.343505      
        0.80               5.016308              44831                  1                    1                13.200000            16.500000             0.445968             0.180299            28.142649      
        0.80               5.016308              44831                  1                    1                16.500000            19.800000             0.373581             0.207376            27.115069      
        0.80               5.016308              44831                  1                    1                19.800000            23.100000             0.350066             0.227286            27.847807      
        0.80               5.016308              44831                  1                    1                23.100000            26.400000             0.232380             0.121147             9.853229      
        0.80               5.016308              44831                  1                    1                26.400000            29.700000            -0.055275             0.044379            -0.858556      
        0.80               5.016308              44831                  1                    1                29.700000            33.000000             0.149641             0.007838             0.410522      
        0.90               5.016308              44691                  2                    2                 0.000000             3.300000             0.104208             4.088960            149.135097     
        0.90               5.016308              44691                  2                    2                 3.300000             6.600000             0.178646             2.680915            167.627526     
        0.90               5.016308              44691                  2                    2                 6.600000             9.900000             0.225460             3.352446            264.545421     
        0.90               5.016308              44691                  2                    2                 9.900000            13.200000             0.176819             0.901823            55.810801      
        0.90               5.016308              44691                  2                    2                13.200000            16.500000             0.492589             0.207469            35.769012      
        0.90               5.016308              44691                  2                    2                16.500000            19.800000             0.256618             0.188693            16.947725      
        0.90               5.016308              44691                  2                    2                19.800000            23.100000             0.224034             0.147673            11.579312      
        0.90               5.016308              44691                  2                    2                23.100000            26.400000             0.064880             0.078141             1.774420      
        0.90               5.016308              44691                  2                    2                26.400000            29.700000            -0.055310             0.028549            -0.552674      
        0.90               5.016308              44691                  2                    2                29.700000            33.000000            -0.129922             0.006327            -0.287685      
        1.00               5.016308              44395                  2                    2                 0.000000             3.333333             0.124552             4.289000            186.971476     
        1.00               5.016308              44395                  2                    2                 3.333333             6.666667             0.184621             2.285446            147.679223     
        1.00               5.016308              44395                  2                    2                 6.666667            10.000000             0.224944             2.486892            195.793975     
        1.00               5.016308              44395                  2                    2                10.000000            13.333333             0.511234             0.299506            53.591203      
        1.00               5.016308              44395                  2                    2                13.333333            16.666667             0.344464             0.250956            30.255822      
        1.00               5.016308              44395                  2                    2                16.666667            20.000000             0.201681             0.196077            13.840730      
        1.00               5.016308              44395                  2                    2                20.000000            23.333333             0.162821             0.119592             6.815259      
        1.00               5.016308              44395                  2                    2                23.333333            26.666667            -0.031822             0.032685            -0.364034      
        1.00               5.016308              44395                  2                    2                26.666667            30.000000            -0.166733             0.003156            -0.184173      
        1.10               5.016308              44078                  3                    3                 0.000000             3.444444             0.116137             4.528609            184.078583     
        1.10               5.016308              44078                  3                    3                 3.444444             6.888889             0.174857             1.822757            111.552454     
        1.10               5.016308              44078                  3                    3                 6.888889            10.333333             0.242944             2.865474            243.652866     
        1.10               5.016308              44078                  3                    3                10.333333            13.777778             0.405934             0.306011            43.477046      
        1.10               5.016308              44078                  3                    3                13.777778            17.222222             0.299965             0.195267            20.500641      
        1.10               5.016308              44078                  3                    3                17.222222            20.666667             0.304196             0.204163            21.736939      
        1.10               5.016308              44078                  3                    3                20.666667            24.111111             0.123158             0.114300             4.926957      
        1.10               5.016308              44078                  3                    3                24.111111            27.555556            -0.240858             0.035377            -2.982266      
        1.10               5.016308              44078                  3                    3                27.555556            31.000000             0.136915             0.007988             0.382780      
        1.20               5.016308              43830                  2                    2                 0.000000             3.300000             0.117321             4.077032            167.412708     
        1.20               5.016308              43830                  2                    2                 3.300000             6.600000             0.151498             2.424215            128.542324     
        1.20               5.016308              43830                  2                    2                 6.600000             9.900000             0.250982             2.683725            235.748078     
        1.20               5.016308              43830                  2                    2                 9.900000            13.200000             0.244709             0.488856            41.869615      
        1.20               5.016308              43830                  2                    2                13.200000            16.500000             0.349101             0.194884            23.812026      
        1.20               5.016308              43830                  2                    2                16.500000            19.800000             0.259044             0.216424            19.622155      
        1.20               5.016308              43830                  2                    2                19.800000            23.100000             0.063214             0.124463             2.753736      
        1.20               5.016308              43830                  2                    2                23.100000            26.400000             0.048712             0.047133             0.803575      
        1.20               5.016308              43830                  2                    2                26.400000            29.700000             0.026070             0.018461             0.168449      
        1.20               5.016308              43830                  2                    2                29.700000            33.000000             0.396717             0.003480             0.483186      
        1.30               5.016308              43571                  3                    3                 0.000000             3.200000             0.102034             3.496423            124.864468     
        1.30               5.016308              43571                  3                    3                 3.200000             6.400000             0.159726             3.330947            186.214099     
        1.30               5.016308              43571                  3                    3                 6.400000             9.600000             0.260353             2.773844            252.762023     
        1.30               5.016308              43571                  3                    3                 9.600000            12.800000             0.380962             0.423517            56.470389      
        1.30               5.016308              43571                  3                    3                12.800000            16.000000             0.332341             0.267519            31.117617      
        1.30               5.016308              43571                  3                    3                16.000000            19.200000             0.242792             0.231933            19.709027      
        1.30               5.016308              43571                  3                    3                19.200000            22.400000             0.134327             0.127024             5.971946      
        1.30               5.016308              43571                  3                    3                22.400000            25.600000             0.140655             0.065943             3.246345      
        1.30               5.016308              43571                  3                    3                25.600000            28.800000            -0.082551             0.014260            -0.412006      
        1.30               5.016308              43571                  3                    3                28.800000            32.000000            -0.205771             0.005516            -0.397238      
        1.40               5.016308              43389                  1                    1                 0.000000             3.285714             0.133874             4.167121            195.254935     
        1.40               5.016308              43389                  1                    1                 3.285714             6.571429             0.156052             2.563517            140.014782     
        1.40               5.016308              43389                  1                    1                 6.571429             9.857143             0.260071             2.006853            182.673689     
        1.40               5.016308              43389                  1                    1                 9.857143            13.142857             0.343741             0.478654            57.586575      
        1.40               5.016308              43389                  1                    1                13.142857            16.428571             0.324100             0.276899            31.410001      
        1.40               5.016308              43389                  1                    1                16.428571            19.714286             0.321033             0.217333            24.419874      
        1.40               5.016308              43389                  1                    1                19.714286            23.000000             0.127121             0.101692             4.524494      
        1.40               5.016308              43389                  1                    1                23.000000            26.285714             0.003649             0.031323             0.040001      
        1.40               5.016308              43389                  1                    1                26.285714            29.571429            -0.121944             0.008474            -0.361669      
        1.40               5.016308              43389                  1                    1                29.571429            32.857143             0.425270             0.002038             0.303311      
        1.40               5.016308              43389                  1                    1                32.857143            36.142857            -0.211464             0.004319            -0.319628      
        1.40               5.016308              43389                  1                    1                36.142857            39.428571            -0.355893             0.005681            -0.707577      
        1.40               5.016308              43389                  1                    1                39.428571            42.714286            -0.203322             0.004755            -0.338364      
        1.40               5.016308              43389                  1                    1                42.714286            46.000000             0.054007             0.002476             0.046796      
        1.50               5.016308              43200                  3                    3                 0.000000             3.200000             0.101296             3.548359            125.801694     
        1.50               5.016308              43200                  3                    3                 3.200000             6.400000             0.161608             3.286087            185.870212     
        1.50               5.016308              43200                  3                    3                 6.400000             9.600000             0.252371             2.546852            224.963183     
        1.50               5.016308              43200                  3                    3                 9.600000            12.800000             0.367875             0.466894            60.115546      
        1.50               5.016308              43200                  3                    3                12.800000            16.000000             0.436112             0.283414            43.260196      
        1.50               5.016308              43200                  3                    3                16.000000            19.200000             0.225160             0.198208            15.619999      
        1.50               5.016308              43200                  3                    3                19.200000            22.400000             0.171513             0.130704             7.846084      
        1.50               5.016308              43200                  3                    3                22.400000            25.600000             0.140239             0.070742             3.472274      
        1.50               5.016308              43200                  3                    3                25.600000            28.800000            -0.032700             0.014728            -0.168563      
        1.50               5.016308              43200                  3                    3                28.800000            32.000000            -0.363523             0.003680            -0.468171      
        1.50               5.016308              43200                  3                    4                 0.000000             3.571429             0.163483             0.684375            39.159397      
        1.50               5.016308              43200                  3                    4                 3.571429             7.142857            -0.090168             0.198690            -6.270413      
        1.50               5.016308              43200                  3                    4                 7.142857            10.714286            -0.119011             0.119214            -4.965715      
        1.50               5.016308              43200                  3                    4                10.714286            14.285714             0.077882             0.107229             2.922936      
        1.50               5.016308              43200                  3                    4                14.285714            17.857143            -0.044476             0.044153            -0.687314      
        1.50               5.016308              43200                  3                    4                17.857143            21.428571            -0.338538             0.032111            -3.804834      
        1.50               5.016308              43200                  3                    4                21.428571            25.000000            -0.159230             0.011887            -0.662491      
        1.50               5.016308              43200                  3                    2                 0.000000             3.023810             0.310108             0.263384            28.587130      
        1.50               5.016308              43200                  3                    2                 3.023810             6.047619            -0.109339             0.165834            -6.346235      
        1.50               5.016308              43200                  3                    2                 6.047619             9.071429            -0.121451             0.052677            -2.239175      
        1.50               5.016308              43200                  3                    2                 9.071429            12.095238            -0.139253             0.066891            -3.260186      
        1.50               5.016308              43200                  3                    2                12.095238            15.119048             0.139092             0.032517             1.582975      
        1.50               5.016308              43200                  3                    2                15.119048            18.142857            -0.121221             0.005321            -0.225751      
        1.50               5.016308              43200                  3                    2                18.142857            21.166667             0.000000             0.000000             0.000000      
        1.50               5.016308              43200                  3                    2                21.166667            24.190476             0.000000             0.000000             0.000000      
        1.50               5.016308              43200                  3                    2                24.190476            27.214286             0.000000             0.000000             0.000000      
        1.50               5.016308              43200                  3                    2                27.214286            30.238095             0.000000             0.000000             0.000000      
        1.50               5.016308              43200                  3                    2                30.238095            33.261905             0.000000             0.000000             0.000000      
        1.50               5.016308              43200                  3                    2                33.261905            36.285714             0.000000             0.000000             0.000000      
        1.50               5.016308              43200                  3                    2                36.285714            39.309524             0.000000             0.000000             0.000000      
        1.50               5.016308              43200                  3                    2                39.309524            42.333333             0.000000             0.000000             0.000000      
        1.50               5.016308              43200                  3                    2                42.333333            45.357143             0.000000             0.000000             0.000000      
        1.50               5.016308              43200                  3                    2                45.357143            48.380952             0.000000             0.000000             0.000000      
        1.50               5.016308              43200                  3                    2                48.380952            51.404762             0.000000             0.000000             0.000000      
        1.50               5.016308              43200                  3                    2                51.404762            54.428571             0.000000             0.000000             0.000000      
