      tauB          sizeBin        clust_size        int_id          bub_id            Na              Nb            radius        radius_err        sa_ext          sa_int        edge_width    edge_width_err       NBin     
      0.00          5.016308         33698             1               1             12608           12425         88.419469        1.240371       573.369067      320.962328      39.426568        3.310233          787      
      0.10          5.016308         33667             1               1             11820           12113         82.400335        1.354370       538.781797      295.209208      36.137906        2.213076          685      
      0.20          5.016308         34044             1               1             12188           12458         83.146292        2.744613       570.784515      289.411252      38.571274        3.801539          726      
      0.30          5.016308         34514             1               1             12241           12761         85.043557        3.326863       577.384061      293.022612      39.800025        4.837115          757      
      0.40          5.016308         34967             1               1             12372           12892         88.038693        5.358442       609.041830      304.477345      41.418028        7.099222          811      
      0.50          5.016308         35334             1               1             11563           12729         88.017000        5.197460       641.598856      325.745791      38.487089        7.231061          770      
      0.60          5.016308         35721             1               1             11412           12747         92.844505        9.039732       737.696587      356.444282      40.675210       12.000026          835      
      0.70          5.016308         36071             1               1              9597           10549         90.329771        6.124810       661.438829      438.016827      30.323985       12.433341          696      
      0.70          5.016308         36071             1               2               58              52           6.329985        2.837490       68.775768        0.000000        6.329985        2.837490           15      
      0.80          5.016308         36345             1               1              9061           10023         91.820010        4.694087       654.254207      436.449043      29.299513        8.791198          702      
      0.90          5.016308         36507             3               3              8862            9935         93.456192        7.152998       696.186132      456.569977      29.511180       12.009237          693      
      1.00          5.016308         36638             1               1              8082            9051         91.712605        4.412602       660.437998      453.945402      25.325241        8.151604          631      
      1.00          5.016308         36638             1               2               49              56           5.148231        0.642605       33.059486        0.000000        5.148231        0.642605           10      
      1.10          5.016308         36779             1               1              7980            8739         92.573452        5.512204       671.848466      457.868223      24.615619        8.553979          636      
      1.20          5.016308         37010             1               1              7530            8348         92.598918        4.810340       639.025642      462.462480      23.000053        7.493739          601      
      1.30          5.016308         37230             1               1              7274            8343         93.222633        4.540128       651.992854      465.004347      22.473223        7.310678          599      
      1.40          5.016308         37351             1               1              7468            8394         92.705836        3.523542       643.449554      477.977685      21.926064        6.642176          607      
      1.50          5.016308         37279             2               2              7043            8223         87.219367       16.981997       672.293537      475.126503      15.478213       20.228865          572      
      1.60          5.016308         37381             2               2              7757            9161         100.382207      13.343617       436.492898      468.506755      29.605956       16.798251          708      
      1.70          5.016308         37462             2               2              7165            8723         94.582649        2.849469       659.025889      481.098722      22.681323        7.047427          613      
      1.70          5.016308         37462             2               1               66              72           7.964983        2.546044       58.159856        0.000000        7.964983        2.546044           16      
      1.70          5.016308         37462             2               3               60              68           8.462337        2.385561       66.095333        0.000000        8.462337        2.385561           19      
      1.70          5.016308         37462             2               4               61              54           7.178749        1.359549       47.130439        0.000000        7.178749        1.359549           15      
      1.80          5.016308         37712             2               2              7632            9058         97.578787       10.359412       706.985754      474.244304      26.330438       14.133975          659      
      1.80          5.016308         37712             2               1               80              95           9.500642        2.055505       66.496476        0.000000        9.500642        2.055505           23      
      1.90          5.016308         37838             3               3              7290            8687         94.737856        4.354311       654.781625      488.256933      22.349863        8.331310          608      
      2.00          5.016308         37915             2               2              7798            9401         85.038220       27.116231       571.093033      499.303212      13.965523       32.378214          654      
