      tauB          sizeBin        clust_size        int_id          bub_id            Na              Nb            radius        radius_err        sa_ext          sa_int        edge_width    edge_width_err       NBin     
      0.00          5.016308         40320             1               1             14227           14160         92.882611        1.478886       604.821083      349.468202      39.752986        5.627866          844      
      0.10          5.016308         40461             1               1             13195           13471         85.378774        1.374847       553.273310      326.888178      34.739949        2.654357          699      
      0.20          5.016308         40898             1               1             13626           13889         86.424868        2.655690       581.290105      321.915170      37.133732        4.493497          745      
      0.30          5.016308         41375             1               1             13534           13910         87.210119        2.500339       578.672960      327.717789      36.609018        4.064341          744      
      0.40          5.016308         41745             1               1             12756           13386         87.725668        1.819247       583.425388      353.595612      33.687512        3.556743          715      
      0.50          5.016308         42139             1               1             12272           13120         89.416059        2.038424       590.080442      369.654510      33.045445        4.058158          722      
      0.60          5.016308         42394             1               1             10915           11594         90.318364        2.941266       599.494306      432.849346      28.336513        6.580722          666      
      0.70          5.016308         42554             1               1             10219            9866         90.913538        2.898336       602.044253      456.472782      24.840630        6.275497          620      
      0.80          5.016308         42653             1               1              9869            9597         91.805578        2.862543       617.589698      458.445526      24.189066        6.534627          615      
      0.90          5.016308         42656             1               1              8832            9679         91.827252        2.412397       604.184894      462.073004      22.648721        5.617855          587      
      1.00          5.016308         42615             2               2              7448            8821         91.517184        2.002440       609.559467      477.512100      19.003736        4.395575          525      
      1.10          5.016308         42630             2               2              7883            9316         93.620119        4.425335       659.887468      473.663415      21.655345        6.482637          582      
      1.10          5.016308         42630             2               1               97              86          13.533582        3.615279       112.267759       0.000000       13.533582        3.615279           38      
      1.20          5.016308         42580             2               2              7687            9428         105.080600      13.195244       344.027670      480.160988      32.405918       15.706100          631      
      1.30          5.016308         42463             2               2              7539            9485         96.952346        9.502194       725.055779      481.261485      24.158626       12.436158          617      
      1.40          5.016308         42276             3               3              7421            9279         92.972805        3.623662       640.824577      483.820576      19.929004        6.502330          553      
      1.40          5.016308         42276             3               5               89             117          11.907117        2.591979       81.242221        0.000000       11.907117        2.591979           38      
      1.50          5.016308         41974             1               1              6908            9321         93.786019        5.078054       654.129527      494.151046      20.006775        8.794243          580      
      1.60          5.016308         41800             2               2              6959            9207         94.828440        5.741570       666.408507      512.925347      20.747126       10.339542          573      
      1.70          5.016308         41444             3               3              7438            9657         88.003615       20.987913       570.157885      511.926856      15.381606       26.515944          603      
      1.80          5.016308         41389             1               1              7305           10002         87.944948       12.508379       384.543725      499.216457      15.067826       17.841936          652      
      1.90          5.016308         41270             1               1              7132            9060         92.223817        5.147246       627.300659      507.585829      19.206510       10.755262          534      
      2.00          5.016308         41144             2               2              7294            9911         93.374691        5.330930       691.121468      510.625142      21.393600       12.011931          591      
      2.00          5.016308         41144             2               5               34              84           9.506054        2.110946       63.822236        0.000000        9.506054        2.110946           22      
      2.00          5.016308         41144             2               1               60              52           9.655860        3.220658       70.883356        0.000000        9.655860        3.220658           22      
      2.00          5.016308         41144             2               6               35              72           7.431235        0.913854       48.458215        0.000000        7.431235        0.913854           15      
      2.10          5.016308         41032             2               2              7519            9997         92.801853        6.231552       657.254199      508.027117      21.711210       13.057740          585      
      2.10          5.016308         41032             2               1               37              74           6.583907        1.103556       45.868226        0.000000        6.583907        1.103556           17      
      2.20          5.016308         40849             4               4              7427            9944         93.265569        5.026555       648.972491      514.133468      22.060816       12.801005          591      
      2.20          5.016308         40849             4               1              126             147          15.390398        5.718747       154.439122       0.000000       15.390398        5.718747           51      
      2.30          5.016308         40912             1               1              6957            9919         91.919364        5.434420       623.186159      515.424468      20.502808       13.386499          554      
      2.40          5.016308         40873             1               1              6573            9830         91.713687        6.272739       636.555117      517.102344      19.829317       14.378137          546      
      2.50          5.016308         40961             1               1              6699            9862         91.322645        6.293633       635.083089      509.090581      19.702832       14.260749          539      
      2.60          5.016308         40836             2               2              6958           10116         92.174673        7.355475       663.528187      515.498523      21.001531       15.376680          575      
      2.70          5.016308         40736             2               2              6929           10405         94.435664        9.976747       691.846009      510.597122      23.612481       18.373157          605      
      2.70          5.016308         40736             2               5               0              437           5.301689        1.889827       49.769436        0.000000        5.301689        1.889827           12      
