      tauB          sizeBin        clust_size        int_id          bub_id            Na              Nb            radius        radius_err        sa_ext          sa_int        edge_width    edge_width_err       NBin     
      0.00          5.016308         16910             1               1              8572            8338         67.561791       12.451707       428.952506      63.357012       58.679564       15.895699          554      
      0.10          5.016308         16792             1               1              7782            7819         61.351879        1.860355       415.016401      145.429728      38.999920        3.340144          476      
      0.20          5.016308         16980             1               1              7627            7879         60.953597        2.066479       407.624944      149.109974      37.760026        3.035256          467      
      0.30          5.016308         17342             1               1              8009            8189         63.974445        2.650589       436.397096      155.481468      39.933234        3.766896          513      
      0.40          5.016308         17644             1               1              8060            8229         64.718519        2.856458       459.742789      166.852658      39.075418        3.709127          519      
      0.50          5.016308         17995             1               1              8150            8538         67.168828        3.239361       458.447933      175.418792      40.283725        4.597381          553      
      0.60          5.016308         18310             2               2              8688            8588         69.557084        4.088355       481.892457      176.672496      42.243743        5.177343          592      
      0.60          5.016308         18310             2               1               93             116           5.371924        2.465045       58.076580        0.000000        5.371924        2.465045           12      
      0.70          5.016308         18544             3               3              7183            8328         69.698261        3.475480       486.454994      253.247016      34.174670        9.001414          547      
      0.70          5.016308         18544             3               5               95              91           5.784755        0.402526       37.209073        0.000000        5.784755        0.402526           11      
      0.80          5.016308         18871             3               3              7292            8589         75.173621        9.790977       580.204267      291.028496      38.867335       16.168271          599      
      0.80          5.016308         18871             3               6              111             108           5.758918        0.837415       37.241834        0.000000        5.758918        0.837415           11      
      0.90          5.016308         19206             3               3              7144            8003         101.174063       3.547097       28.337257       279.251794      61.127055        7.348299          574      
      0.90          5.016308         19206             3               4              130             146           8.899837        0.838450       57.704426        0.000000        8.899837        0.838450           20      
      0.90          5.016308         19206             3               5              123             107           6.478656        1.248818       43.031098        0.000000        6.478656        1.248818           13      
      1.00          5.016308         19411             5               5              7140            7419         76.539199        8.688184       580.767645      287.793086      33.596360       11.493289          574      
      1.00          5.016308         19411             5               1              105             124           6.329778        3.583714       51.350044        0.000000        6.329778        3.583714           12      
      1.00          5.016308         19411             5               7              113             112           6.033466        1.435826       46.162965        0.000000        6.033466        1.435826           13      
      1.00          5.016308         19411             5               2               84              96           3.415388        1.498256       29.045146        0.000000        3.415388        1.498256           11      
      1.10          5.016308         19627             3               3              5976            6592         71.252222        3.095669       487.907871      299.349818      25.532010        5.111764          472      
      1.20          5.016308         19573             5               5              6532            7137         68.368914       19.483325       532.241070      302.928564      23.490300       22.458511          526      
      1.20          5.016308         19573             5               4              254             264          10.331509        4.216864       79.669323        0.000000       10.331509        4.216864           32      
