      tauB          sizeBin        clust_size        int_id          bub_id            Na              Nb            radius        radius_err        sa_ext          sa_int        edge_width    edge_width_err       NBin     
      0.00          5.016308         41510             1               1             13940           13868         93.689794        1.598438       609.865712      383.119500      37.401386        3.909809          825      
      0.10          5.016308         41668             1               1             13511           13966         85.903141        2.599711       565.796566      326.373492      35.077367        4.394048          712      
      0.20          5.016308         42238             1               1             13523           14426         86.382635        3.043377       566.579186      326.832261      36.234873        5.696525          730      
      0.30          5.016308         42560             1               1             13541           14403         87.220102        3.208886       579.497242      339.188631      35.615792        5.916813          735      
      0.40          5.016308         42787             1               1             12678           14000         87.401639        3.178002       575.516158      358.538261      33.101294        6.188097          703      
      0.50          5.016308         42828             1               1             12333           13533         88.995575        3.678009       596.220520      381.878333      32.439111        6.939524          713      
      0.60          5.016308         42825             2               2             11731           12546         89.415083        3.578163       595.237008      398.055059      29.918069        6.721077          682      
      0.70          5.016308         42852             2               2             10313           11436         90.093932        3.635008       622.279933      439.939763      26.323262        7.336615          636      
      0.80          5.016308         42665             2               2              9200           10277         89.870110        2.833220       604.599098      449.286306      22.938149        6.713167          579      
      0.90          5.016308         42599             2               2              9069           10186         90.936166        3.999704       620.409218      469.499815      23.244320        7.665851          599      
      1.00          5.016308         42434             3               3              8122            9964         91.707915        4.046710       612.700106      473.062238      21.961901        7.869642          577      
      1.10          5.016308         42196             2               2              7446            9942         90.685234        3.975085       628.419343      477.861579      20.214777        8.004371          542      
      1.20          5.016308         42004             3               3              7141            9977         90.069289        4.242497       613.796029      474.481733      19.607359        8.812487          531      
      1.30          5.016308         41737             2               2              7227           10175         90.241654        4.586883       616.667321      477.432693      20.248417        9.509623          544      
      1.40          5.016308         41599             3               3              7179            9892         90.711158        3.816138       601.555113      482.202620      20.279402        8.642864          546      
      1.50          5.016308         41364             2               2              7290           10071         90.406435        4.715757       613.003258      480.013314      20.467285       10.331826          550      
      1.50          5.016308         41364             2               3               56              75           8.699280        3.605004       77.992878        0.000000        8.699280        3.605004           22      
      1.60          5.016308         41026             2               2              7471           10661         124.974797       2.184503       38.223264       474.122775      55.921732        8.242719          631      
      1.70          5.016308         40868             1               1              7131           10858         83.350794       16.303857       393.443787      488.426863      14.637988       24.021766          582      
      1.80          5.016308         40685             1               1              6108           10690         89.141877        6.248130       624.921209      509.324304      19.348416       14.799713          521      
      1.90          5.016308         40435             1               1              6579           11067         89.368557        5.633154       644.111156      513.399087      21.206592       14.348935          554      
      2.00          5.016308         39969             2               2              7022           12544         90.979393        6.602176       686.126160      500.747846      25.123556       17.198296          648      
      2.10          5.016308         39719             1               1              6113           11705         87.895169        7.454654       608.411623      501.675357      20.792968       17.212673          545      
      2.20          5.016308         39490             1               1              6078           11987         88.892763        7.332044       612.218379      491.267386      22.230998       17.473324          576      
      2.30          5.016308         39514             2               2              5468           11425         87.818983        8.491571       620.967746      496.498057      19.882717       18.847472          529      
      2.40          5.016308         39698             1               1              6093           12390         89.031712        8.534341       645.007944      491.678895      22.433212       18.710540          588      
      2.50          5.016308         39626             1               1              6151           12564         89.411060        9.147808       640.320307      493.090844      23.100868       19.312794          601      
      2.60          5.016308         39720             1               1              5912           12362         87.955796        8.836449       628.815638      488.928562      21.300718       18.996720          561      
      2.70          5.016308         39810             1               1              6286           12456         89.328697        9.147676       614.777933      483.941620      23.083468       19.043412          593      
      2.80          5.016308         39920             2               2              6064           12223         89.050488       10.179398       624.588404      482.098428      22.073271       19.703441          575      
      2.90          5.016308         39974             1               1              5939           12565         89.844240        9.582690       644.517687      483.598118      23.018736       19.336519          595      
      3.00          5.016308         39986             1               1              5673           12399         89.472739        9.612912       642.878236      483.528514      22.106875       19.336414          582      
      3.10          5.016308         40049             1               1              5169           12303         88.234277       10.010062       627.832139      502.328041      19.834447       20.688162          540      
      3.20          5.016308         40152             1               1              5567           12911         89.213130        9.627644       624.867622      488.630896      22.081475       19.748293          579      
      3.30          5.016308         40181             1               1              5258           12827         89.157645        9.607128       622.303487      485.869922      21.450488       19.410912          567      
      3.40          5.016308         40009             1               1              5047           12624         88.647337       10.352830       623.258989      492.190058      20.429077       20.617289          545      
      3.50          5.016308         40073             1               1              5507           13222         88.828768       10.960416       624.009861      493.108309      21.695261       21.564068          573      
      3.60          5.016308         39910             1               1              5269           12928         88.578135       10.643223       630.275542      494.014517      21.158906       21.057422          564      
      3.70          5.016308         39990             1               1              5351           13284         90.070250        9.911667       635.794221      491.278976      22.423130       20.714828          603      
      3.80          5.016308         40050             2               2              5040           13571         90.338756        9.821713       635.168154      490.048842      22.908104       20.890897          601      
      3.90          5.016308         40164             1               1              5212           13837         91.734123       13.009251       675.333620      486.160540      24.824959       24.036108          624      
      4.00          5.016308         40159             1               1              5110           13733         90.473942       10.940765       644.441053      482.589592      23.546247       21.839285          613      
      4.10          5.016308         40102             2               2              4837           13823         89.767299       10.998544       635.789857      490.750496      22.693827       22.072609          590      
      4.20          5.016308         40152             1               1              4530           13578         89.354232       11.535467       640.397501      484.957551      21.616018       22.845552          575      
      4.30          5.016308         40352             1               1              4579           13565         90.255432       10.985219       640.913155      485.918459      22.413806       22.417842          580      
      4.40          5.016308         40523             2               2              4585           13939         90.815194       11.852683       638.896883      482.903164      23.170315       22.985539          600      
      4.50          5.016308         40479             1               1              4250           13550         90.168675       12.459509       640.033756      487.477258      21.462721       24.016806          570      
      4.60          5.016308         40449             1               1              4636           14083         89.945091       11.438672       657.025876      494.319579      22.360976       23.412558          594      
