      tauB          sizeBin        clust_size        int_id          bub_id            Na              Nb            radius        radius_err        sa_ext          sa_int        edge_width    edge_width_err       NBin     
      0.00          5.016308         43110             1               1             13996           13960         94.415032        1.173641       611.094797      370.829024      36.870960        2.541279          820      
      0.10          5.016308         43255             1               1             13786           14520         84.791592        1.388862       548.356458      325.800633      34.624225        2.807035          692      
      0.20          5.016308         43752             1               1             14141           14749         85.731052        2.056866       570.791315      325.882926      35.786873        3.717558          717      
      0.30          5.016308         44159             1               1             14094           14729         86.277526        2.088394       569.969075      330.599112      35.136515        4.041160          716      
      0.40          5.016308         44383             1               1             13893           14673         87.241980        1.958319       571.327878      341.794829      34.638075        3.604821          721      
      0.50          5.016308         44551             1               1             13113           13864         88.892838        1.761918       580.212714      370.767231      32.711621        4.256440          712      
      0.60          5.016308         44536             1               1             12665           12076         89.764403        4.143138       593.381528      420.116723      29.517966        8.188749          678      
      0.70          5.016308         44549             1               1             11312           11172         90.495428        2.326134       605.574660      450.691118      26.456471        7.160987          640      
      0.80          5.016308         44565             1               1              9117           10046         90.190459        2.812112       596.358696      468.660870      21.375766        6.334575          557      
      0.90          5.016308         44360             1               1              8482            9440         90.636715        2.839166       604.959866      475.338765      20.065392        5.992699          537      
      1.00          5.016308         44197             4               4              9157           10781         130.809033       6.444084       106.326666      465.601541      61.972593       10.581818          678      
      1.00          5.016308         44197             4               2              118             133          19.858631        8.358457       162.527647       0.000000       19.858631        8.358457           76      
      1.00          5.016308         44197             4               1               57              61          12.031672        6.971107       113.022699       0.000000       12.031672        6.971107           35      
      1.10          5.016308         43989             4               4              8122            9709         91.515399        3.414818       619.304832      472.461008      20.372650        7.205677          554      
      1.20          5.016308         43604             2               2              8359            9802         96.398694       11.456146       733.028358      470.805349      25.405702       15.787904          617      
      1.30          5.016308         43379             1               1              8017            9769         93.486663       14.891177       430.620148      474.789923      22.073988       19.161648          616      
      1.30          5.016308         43379             1               2               55              70          10.052511        2.360178       76.186106        0.000000       10.052511        2.360178           26      
      1.40          5.016308         43013             5               5              7399            9532         91.348753        4.503716       630.565235      478.267514      19.543149        9.082015          534      
      1.40          5.016308         43013             5               1               47              71           7.977695        2.439835       58.852773        0.000000        7.977695        2.439835           29      
      1.50          5.016308         42814             1               1              7719           10081         119.599431       6.872512       77.698498       480.064127      48.213604       11.462887          667      
      1.60          5.016308         42683             2               2              7119            9726         94.673746        9.169118       719.051184      482.473060      22.620161       13.726024          569      
      1.60          5.016308         42683             2               3               73             122           5.507260        1.554585       37.706622        0.000000        5.507260        1.554585           40      
      1.70          5.016308         42564             4               4              7032            9602         91.945782        4.469412       638.630943      480.669252      19.774357        9.139912          543      
      1.80          5.016308         42451             1               1              7153           10041         92.111426        4.797419       641.334657      479.671281      20.650792        9.444208          564      
      1.80          5.016308         42451             1               2               34              80           9.540095        2.949432       70.231407        0.000000        9.540095        2.949432           23      
      1.90          5.016308         42366             1               1              7163           10212         93.092812        6.355265       663.431203      480.234003      21.953014       11.258396          584      
      2.00          5.016308         42311             1               1              7155           10206         92.631703        4.251805       679.760307      486.445536      21.582073        9.295581          588      
      2.10          5.016308         42207             2               2              7141           10935         84.439309       25.803887       637.773703      482.475070      14.500082       31.008179          617      
      2.20          5.016308         42031             1               1              6608           10519         90.509000        4.584939       626.127552      485.154967      20.174037       10.191659          542      
      2.30          5.016308         41824             2               2              6559           10311         90.752939        5.358188       647.900500      480.063218      20.268694       10.758797          544      
      2.40          5.016308         41968             2               2              6458           10381         91.868778        6.348953       644.160894      487.454833      21.031242       11.989667          562      
      2.50          5.016308         42179             1               1              6389           10338         91.286234        4.468367       623.545902      496.252669      19.965309       10.670681          549      
      2.60          5.016308         42315             1               1              6502           10752         91.246924        5.205331       637.903155      491.243821      20.439428       11.656244          556      
      2.70          5.016308         42508             1               1              6752           10671         91.553293        6.068116       642.599298      499.577861      20.700642       12.904038          566      
      2.80          5.016308         42798             2               2              6651           11016         93.720305        6.125071       670.710148      499.924647      22.627343       13.377270          620      
      2.90          5.016308         42902             1               1              6136           10093         90.923455        6.180082       631.651813      504.230848      18.393312       12.793322          518      
      3.00          5.016308         42693             1               1              6342           11007         91.377731        7.049766       645.519626      501.746704      20.195894       13.738751          548      
      3.10          5.016308         42644             1               1              6299           11109         90.718376        5.975534       618.507867      498.191235      19.732035       12.377814          543      
      3.20          5.016308         42599             1               1              6275           11793         91.488074        7.234134       654.952547      513.388312      21.410551       15.152998          579      
      3.30          5.016308         42536             2               2              6399           11754         91.890207        6.600055       641.815820      516.698994      21.885004       14.794740          587      
      3.40          5.016308         42358             1               1              6889           12044         92.511105        8.466717       727.082042      503.598968      23.339985       16.122486          607      
      3.50          5.016308         42154             1               1              6454           11741         90.717604        6.786570       634.546669      479.706341      21.743945       14.060873          572      
      3.50          5.016308         42154             1               3               55             135          14.338237        3.258345       102.411216       0.000000       14.338237        3.258345           39      
      3.60          5.016308         42213             1               1              5898           11266         90.001425        6.618343       619.210338      497.811608      19.456867       14.179977          537      
      3.70          5.016308         42208             1               1              5988           11456         90.198752        6.825546       617.671809      492.250001      20.204557       14.313491          545      
      3.80          5.016308         42110             1               1              6280           11695         90.078188        6.157804       612.167805      477.374942      20.934267       13.183888          556      
      3.90          5.016308         42193             1               1              5835           11523         89.953697        6.149325       616.612106      494.580932      19.700176       13.764577          536      
      4.00          5.016308         42139             2               2              5990           11950         89.928184        6.560976       612.834725      482.956473      20.918581       13.754819          552      
      4.10          5.016308         42151             1               1              5370           11801         90.224811        7.142311       621.940903      495.432712      19.871520       14.750655          544      
      4.20          5.016308         42115             1               1              5624           11975         89.502387        7.411010       611.992256      486.097046      19.898088       15.016886          533      
      4.30          5.016308         42059             1               1              5903           11877         91.497814        7.168727       640.789308      483.359202      21.904574       14.711481          576      
      4.40          5.016308         42262             1               1              6058           11773         91.310381        6.237251       617.543448      478.666913      21.645225       13.373485          574      
      4.50          5.016308         42329             1               1              5606           11410         90.718065        7.321708       623.697644      488.755584      19.850181       14.960841          542      
      4.60          5.016308         42180             2               2              5713           11882         90.060307        6.971863       614.332818      478.459213      20.006117       14.690717          541      
      4.70          5.016308         42150             1               1              5527           11676         89.730027        6.552164       629.226986      487.470969      19.145820       14.524256          530      
      4.80          5.016308         42207             1               1              5449           11624         90.300473        7.786945       615.892827      476.250479      19.901339       15.134062          538      
      4.90          5.016308         42305             1               1              5596           11701         90.675329        6.573262       626.332881      482.407391      19.907136       14.924953          550      
      5.00          5.016308         42374             1               1              4750           10792         89.315953        7.405529       607.548842      499.874724      16.301085       16.223485          480      
      5.10          5.016308         42589             1               1              5184           11249         90.813392        7.047873       625.763276      487.663170      18.843447       14.706243          523      
      5.20          5.016308         42586             2               2              5959           12031         91.682109        7.042388       631.393723      490.159027      21.196961       15.244830          578      
      5.30          5.016308         42631             1               1              5808           11498         91.731451        9.869511       654.880087      479.805424      20.772433       16.708808          540      
      5.40          5.016308         42531             2               2              5679           11787         90.261066        6.784853       629.740421      475.071198      19.777349       13.736253          537      
      5.50          5.016308         42511             1               1              5878           11880         90.690212        7.290413       614.750881      478.641831      20.556592       14.356281          551      
      5.60          5.016308         42447             1               1              5366           11645         90.453958        7.405157       615.468185      481.056437      19.613491       14.476414          532      
      5.70          5.016308         42551             1               1              5416           11995         91.873981        7.128365       641.101020      476.717794      21.252924       14.030761          566      
      5.80          5.016308         42567             3               3              5487           12238         90.978953        7.651337       625.323656      483.821274      20.518681       15.228276          557      
      5.90          5.016308         42521             2               2              5367           12668         91.162070        7.248775       624.670890      482.584637      21.235624       15.136308          561      
      6.00          5.016308         42306             1               1              5308           12641         90.807818        7.217678       612.177450      486.288818      21.028490       15.168107          556      
      6.10          5.016308         42104             1               1              5561           12831         123.774025       3.267611       24.816452       480.674220      54.510397       11.471714          586      
      6.20          5.016308         42025             2               2              5659           12854         90.542462        7.427309       634.974682      481.330593      21.808933       15.786105          578      
      6.30          5.016308         42066             1               1              5567           12721         94.833309        6.911698       102.430680      485.454186      25.372164       15.279796          602      
