      tauB          sizeBin        clust_size        int_id          bub_id            Na              Nb            radius        radius_err        sa_ext          sa_int        edge_width    edge_width_err       NBin     
      0.00          5.016308         28427             1               1             11773           11328         83.049360        1.690706       539.616796      283.497979      40.736670        4.072349          741      
      0.10          5.016308         28309             1               1             10763           10782         77.481471        1.263945       511.143169      260.414572      36.754800        1.688792          640      
      0.20          5.016308         28653             1               1             11060           11098         77.286507        1.804671       541.516199      251.633949      38.425732        3.577189          657      
      0.30          5.016308         29098             1               1             11544           11271         81.062688        3.284841       569.879334      255.166191      41.423602        4.388168          729      
      0.40          5.016308         29507             1               1             11502           11230         84.005638        4.207439       598.918474      271.945538      42.093449        5.745743          765      
      0.50          5.016308         29970             1               1             11653           11122         83.511607        4.034459       579.809362      292.316363      40.607552        6.698234          752      
      0.60          5.016308         30336             1               1             11010           10904         83.315537        3.536069       568.118758      315.552771      37.413865        6.787492          716      
      0.70          5.016308         30678             1               1              9508            9208         86.154549        4.086071       608.661688      388.224637      31.525715        8.921274          684      
      0.80          5.016308         31018             2               2              9996            9108         88.898348        6.478473       708.647509      394.866260      32.974173       11.188249          725      
      0.80          5.016308         31018             2               4               60              54           4.331028        1.140891       35.448879        0.000000        4.331028        1.140891           10      
      0.90          5.016308         31310             1               1              8477            8063         86.907098        4.003454       631.548832      441.845396      27.549204        9.728572          621      
      1.00          5.016308         31554             1               1              8915            9080         92.258025        8.682163       734.778561      429.066957      32.257548       13.730432          735      
      1.10          5.016308         31847             1               1              7481            7322         89.509638        7.970373       683.848707      429.545454      24.874781       10.625967          586      
      1.20          5.016308         32071             1               1              7663            7252         88.539447        4.060936       623.063884      450.876897      23.225779        7.496774          589      
      1.20          5.016308         32071             1               3              444              0            5.493312        0.613163       35.358952        0.000000        5.493312        0.613163           11      
      1.30          5.016308         32299             2               2              7535            7354         90.430757        4.190332       656.706060      434.955736      24.547797        6.861664          601      
      1.30          5.016308         32299             2               3               71              94           7.168413        2.933113       59.984669        0.000000        7.168413        2.933113           16      
      1.40          5.016308         32548             2               2              7964            7843         90.950601       26.959838       738.845853      440.698192      24.386096       29.766534          696      
      1.50          5.016308         32806             2               2              7676            7426         91.568042        3.428125       632.838260      446.386511      24.449799        6.501412          619      
      1.60          5.016308         33073             1               1              7827            8257         94.664811        7.733783       715.316532      445.621405      27.716775       10.079611          679      
      1.60          5.016308         33073             1               2              103             100           8.952792        3.877008       82.927333        0.000000        8.952792        3.877008           19      
      1.70          5.016308         33303             3               3              7842            7975         96.195523        8.538438       803.414603      454.993920      27.899549       11.574507          689      
      1.80          5.016308         33524             2               2              7036            7235         90.224171        2.956753       609.769383      457.556905      21.123246        5.590489          553      
