      tauB          sizeBin        clust_size        int_id          bub_id            Na              Nb            radius        radius_err        sa_ext          sa_int        edge_width    edge_width_err       NBin     
      0.00          5.016308         36747             1               1             13604           13245         90.872585        2.497716       584.420828      358.039627      40.208514        6.081802          823      
      0.10          5.016308         36867             1               1             12283           12747         84.345410        1.649340       549.908993      319.128009      34.983635        2.839780          695      
      0.20          5.016308         37309             1               1             12774           13208         84.232318        2.361085       558.203899      304.344932      37.181112        3.768189          719      
      0.30          5.016308         37723             1               1             12955           13158         86.240436        3.752689       594.406958      313.205489      38.172566        5.401931          749      
      0.40          5.016308         38158             1               1             12898           13215         88.654374        3.218018       634.690782      321.723182      38.934514        5.280227          789      
      0.50          5.016308         38600             1               1             12593           13034         87.924657        2.534471       598.886636      362.203538      36.335550        5.198321          752      
      0.60          5.016308         38937             1               1             10295           11595         88.128789        2.402226       587.688856      406.923334      28.991398        6.887917          667      
      0.70          5.016308         39135             1               1              8445           10171         90.328243        3.576553       595.734139      451.473547      25.175961        6.855302          619      
      0.80          5.016308         39263             2               2              8245            9364         118.830389       4.731392       56.481532       455.081832      51.529750        7.927309          603      
      0.90          5.016308         39351             2               2              7795            9298         92.277080        3.683475       634.004420      464.685083      23.326047        6.655321          605      
      1.00          5.016308         39544             5               5              7729            9257         92.642998        3.467674       637.451613      463.162421      23.066010        5.668674          601      
      1.10          5.016308         39705             3               3              7663            9055         93.037723        3.189598       669.556363      477.762115      22.503670        6.327737          598      
      1.20          5.016308         39646             1               1              7514            9064         93.198522        3.150666       635.356555      470.649277      22.177908        5.362120          595      
      1.30          5.016308         39617             1               1              7275            8581         93.284305        5.620351       665.617435      484.434381      21.185915        8.648227          568      
      1.40          5.016308         39482             2               2              7625            9022         96.748116        8.406931       748.873448      476.071056      25.199729       10.866330          631      
      1.50          5.016308         39325             2               2              7530            9238         96.067653        7.245470       713.632643      476.713773      24.543197       10.007058          635      
      1.50          5.016308         39325             2               5               77              65           9.198559        3.464877       90.158616        0.000000        9.198559        3.464877           23      
      1.60          5.016308         39254             1               1              7340            9098         93.784644        4.790973       665.240151      496.722913      22.162808        8.287785          593      
      1.60          5.016308         39254             1               2               74             102          10.510359        2.785742       90.337214        0.000000       10.510359        2.785742           26      
      1.70          5.016308         39231             1               1              7439            9056         94.339047        4.771945       716.005239      492.563423      22.659738        8.500958          606      
      1.70          5.016308         39231             1               2               69              84          10.860768        6.047857       120.371469       0.000000       10.860768        6.047857           25      
      1.70          5.016308         39231             1               6               71              48           7.096530        1.505715       50.005825        0.000000        7.096530        1.505715           17      
      1.80          5.016308         39188             1               1              7352            9800         93.410553        6.914030       671.231810      476.500681      22.572907       10.301426          613      
      1.80          5.016308         39188             1               2               85              90           8.646195        2.763987       64.095572        0.000000        8.646195        2.763987           25      
      1.80          5.016308         39188             1               4               43              91           9.506545        2.322658       67.075251        0.000000        9.506545        2.322658           21      
      1.90          5.016308         39132             2               2              6968            9813         92.986320        3.741196       652.069538      490.208502      21.723948        8.336644          589      
      1.90          5.016308         39132             2               4               71             130          11.522462        2.141789       76.799826        0.000000       11.522462        2.141789           28      
      2.00          5.016308         39077             1               1              7703           10763         120.943698       6.842413       71.044052       476.750825      51.971756       11.214818          677      
      2.10          5.016308         38908             1               1              7150           10909         92.392504        5.472321       654.865325      495.115864      23.607253       11.725572          632      
      2.20          5.016308         38754             1               1              6842           11017         91.875320        5.309616       660.618341      497.767253      23.230471       12.406718          612      
      2.30          5.016308         38733             1               1              6692           11060         92.763232        6.330654       218.054160      501.962547      23.822385       13.967287          610      
      2.40          5.016308         38545             3               3              6719           11233         91.763476        5.832838       653.946376      523.128852      23.290752       14.715772          627      
      2.50          5.016308         38490             1               1              6309           11131         91.888019        5.102206       640.955314      530.029647      22.828557       13.761881          595      
      2.60          5.016308         38326             1               1              6622           12284         92.998312        5.857341       659.102219      528.127606      26.067556       17.337297          662      
      2.70          5.016308         38399             2               2              6472           13156         93.213065        7.257379       680.379270      501.503282      26.689915       17.419340          690      
      2.70          5.016308         38399             2               1               94              65           8.933363        1.969036       70.614688        0.000000        8.933363        1.969036           21      
      2.80          5.016308         38360             2               2              6155           12629         92.575163        6.651144       653.762213      554.427548      25.481811       18.545846          650      
      2.90          5.016308         38382             2               2              5734           11933         91.974309        6.514717       653.353192      549.018877      23.333680       17.570894          615      
      3.00          5.016308         38515             2               2              6354           12010         93.686090        5.779479       671.953371      527.347612      25.521161       16.360987          663      
      3.10          5.016308         38644             1               1              6216           11797         94.852582        9.580358       749.578811      539.097253      26.429358       21.461773          651      
      3.20          5.016308         38710             1               1              5875           11714         91.279180        6.704208       656.711202      530.769560      22.731002       17.817145          598      
      3.30          5.016308         38587             1               1              5338           11239         90.476885        6.464702       627.626666      540.936822      22.790118       19.345015          555      
      3.40          5.016308         38332             1               1              6262           11643         91.307581        6.256109       639.907643      531.735465      23.506662       17.525236          607      
      3.50          5.016308         38151             1               1              6360           12840         92.061200        7.523085       686.741738      568.964892      26.378812       20.345089          651      
      3.60          5.016308         38247             1               1              5845           11806         100.753397       7.195964       174.653939      526.361935      32.666409       18.416776          608      
      3.70          5.016308         38210             1               1              6520           12099         91.778058        8.891096       692.862013      516.470580      24.969320       20.367646          652      
      3.70          5.016308         38210             1               4               6              333           4.018381        1.630751       37.190405        0.000000        4.018381        1.630751           10      
      3.80          5.016308         38055             1               1              6469           13785         92.141363        8.770202       676.549272      598.466672      29.270835       24.895976          715      
      3.90          5.016308         38036             2               2              6332           13896         92.429402        7.888810       647.889906      592.721110      29.731896       23.846807          696      
      3.90          5.016308         38036             2               1               52              63           8.003724        2.191983       55.350873        0.000000        8.003724        2.191983           17      
      4.00          5.016308         38052             1               1              5666           10657         89.694595        8.497046       629.729504      544.133382      20.467831       19.964948          546      
      4.00          5.016308         38052             1               4               3              534           5.972163        1.576510       47.409872        0.000000        5.972163        1.576510           13      
