      tauB          sizeBin        clust_size        int_id          bub_id            Na              Nb            radius        radius_err        sa_ext          sa_int        edge_width    edge_width_err       NBin     
      0.00          5.016308         28404             1               1             12032           11288         83.213535        2.302033       540.801676      274.636299      41.547180        4.476803          749      
      0.10          5.016308         28439             1               1             10662           10829         77.054309        2.260657       503.217091      265.643031      35.932255        3.189601          626      
      0.20          5.016308         28755             1               1             10817           11276         78.264045        3.374792       527.144577      258.240527      38.317900        4.648942          663      
      0.30          5.016308         29083             1               1             10750           11281         78.036756        2.242545       522.282811      263.273521      37.501891        3.327195          657      
      0.40          5.016308         29436             1               1             11143           11508         81.421092        3.649316       567.993474      270.354713      39.960003        5.148877          718      
      0.50          5.016308         29798             2               2             11189           11538         82.329595        2.926777       574.444019      284.781333      39.469579        5.062799          728      
      0.60          5.016308         30146             1               1             10012           11033         90.323747       32.863095       607.306792      87.825648       80.923302       36.506472          684      
      0.60          5.016308         30146             1               3               67              42           5.117286        1.125611       33.978903        0.000000        5.117286        1.125611           10      
      0.70          5.016308         30364             1               1              7438            8916         82.452299        3.281475       557.258636      393.977323      25.303558        7.188752          562      
      0.80          5.016308         30697             1               1              8247            9466         84.753050        3.902779       574.054832      383.345431      28.472064        7.500946          622      
      0.90          5.016308         30891             1               1              6839            8436         84.218612        2.839769       573.415617      407.928537      23.258246        5.854520          544      
      1.00          5.016308         31163             2               2              7353            9330         87.186985        5.042096       607.247933      418.375806      27.077965        9.066459          617      
      1.00          5.016308         31163             2               1              143             132          70.859366       40.054821       587.615999       0.000000       70.859366       40.054821           23      
      1.10          5.016308         31241             2               2              6709            8647         85.200771        4.024591       578.787458      408.819812      23.240752        6.919003          550      
      1.10          5.016308         31241             2               1              101             103           6.804043        0.814696       44.873666        0.000000        6.804043        0.814696           16      
      1.20          5.016308         31284             5               5              7276            9003         86.688810        3.830173       590.927289      417.593623      25.193768        7.063194          594      
      1.20          5.016308         31284             5               8              486              0            6.099311        1.477790       42.335888        0.000000        6.099311        1.477790           12      
