      tauB          sizeBin        clust_size        int_id          bub_id            Na              Nb            radius        radius_err        sa_ext          sa_int        edge_width    edge_width_err       NBin     
      0.00          5.016308         33702             1               1             12557           12494         88.599428        1.327861       576.042857      322.325697      39.518944        3.478670          790      
      0.10          5.016308         33792             1               1             11771           12278         82.302944        2.360694       543.211306      303.438517      35.861077        3.799641          682      
      0.20          5.016308         34151             1               1             11813           12587         82.759241        2.474276       546.384109      292.864651      37.427107        4.295484          706      
      0.30          5.016308         34482             1               1             11760           12830         83.314405        3.209118       555.361404      296.905302      37.623264        5.233833          713      
      0.40          5.016308         34891             1               1             11613           12935         85.278149        4.382662       624.467365      314.310837      37.808948        6.769842          737      
      0.50          5.016308         35224             1               1             10954           12942         85.634649        2.902020       598.745349      339.670875      35.696630        5.685902          720      
      0.60          5.016308         35533             1               1             10446           12696         87.536197        3.757718       595.499315      352.111193      34.856777        6.862421          734      
      0.70          5.016308         35664             1               1              9342           12048         87.641134        3.947679       587.273602      403.253303      30.810276        9.228550          684      
      0.70          5.016308         35664             1               2               73              53           4.844701        2.196954       52.394836        0.000000        4.844701        2.196954           12      
      0.80          5.016308         35814             2               2              9463           11702         90.556633        5.724860       652.554929      429.092627      31.896853       11.610145          720      
      0.80          5.016308         35814             2               3              195             179          13.591547        3.941712       102.797379       0.000000       13.591547        3.941712           45      
      0.80          5.016308         35814             2               1               65              51           5.139498        2.004610       46.240788        0.000000        5.139498        2.004610           13      
      0.90          5.016308         35939             1               1              8346           11239         88.579857        3.478128       615.601294      441.684835      27.572507        9.679163          648      
      1.00          5.016308         35943             1               1              7761           10450         121.267412       5.256961       55.647174       441.136410      57.252235       10.663492          649      
      1.00          5.016308         35943             1               2               81              76           5.932630        2.095190       43.567767        0.000000        5.932630        2.095190           15      
      1.10          5.016308         35963             3               3              6819            9163         87.863225        4.167668       614.863585      447.255250      21.331469        8.250369          541      
      1.20          5.016308         35831             1               1              7153            9466         89.473776        3.488823       612.605892      457.407227      22.974861        7.914316          583      
      1.20          5.016308         35831             1               5               75              60           6.600865        2.142442       47.127565        0.000000        6.600865        2.142442           15      
      1.20          5.016308         35831             1               4               68              60           5.952534        2.545787       49.244249        0.000000        5.952534        2.545787           13      
      1.20          5.016308         35831             1               2               60              49           5.312917        2.228759       43.244507        0.000000        5.312917        2.228759           11      
      1.30          5.016308         35976             1               1              5889            8469         87.861237        3.810721       593.767018      462.116370      18.497290        7.820761          497      
      1.40          5.016308         35982             4               4              6872            9444         90.651215        3.505183       616.675043      459.042333      23.095692        7.700734          590      
      1.40          5.016308         35982             4               3              137             116           6.743601        2.036063       47.289850        0.000000        6.743601        2.036063           30      
