      tauB          sizeBin        clust_size        int_id          bub_id            Na              Nb            radius        radius_err        sa_ext          sa_int        edge_width    edge_width_err       NBin     
      0.00          5.016308         40356             1               1             14080           13955         92.894616        1.902118       603.366991      360.984321      38.928200        5.460514          833      
      0.10          5.016308         40425             1               1             13366           13305         85.754471        1.616126       559.517242      325.439610      35.273467        2.823225          708      
      0.20          5.016308         40877             1               1             13698           13428         85.665340        1.719192       561.016727      321.613823      36.060460        3.279701          721      
      0.30          5.016308         41303             1               1             13540           13559         86.209293        1.642727       566.890848      330.525693      35.386457        2.724887          719      
      0.40          5.016308         41756             2               2             13099           12962         87.678961        2.596687       602.488653      353.316812      33.747974        4.057644          713      
      0.50          5.016308         42204             2               2             13011           13001         83.051838       18.117099       595.355993      363.377257      27.413099       20.035124          752      
      0.60          5.016308         42472             2               2             12090           12117         91.666087        4.051406       631.190169      429.135009      31.672979        8.300602          731      
      0.70          5.016308         42719             1               1              8847            8233         90.832454        2.029942       601.674575      462.573805      20.714531        4.266658          548      
      0.80          5.016308         42869             2               2              9972            8599         91.919165        2.917048       608.397698      462.793891      22.816427        6.550618          591      
      0.90          5.016308         42934             3               3              9030            8180         92.316194        3.205319       612.012414      470.745974      20.895532        5.627168          561      
      0.90          5.016308         42934             3               1               78              83          15.440029        6.454557       122.984605       0.000000       15.440029        6.454557           40      
      1.00          5.016308         42987             1               1              8510            8236         93.095002        2.902367       620.140315      480.903235      20.309672        5.167199          558      
      1.10          5.016308         42999             3               3              8680            8137         92.782134        2.201642       611.093854      480.003045      19.887312        4.478809          548      
      1.10          5.016308         42999             3               1               60              61          71.210574       41.067140       555.200788       0.000000       71.210574       41.067140           21      
      1.20          5.016308         42971             2               2              8868            8397         91.735906       20.627711      1089.994158      487.696279      18.372584       23.107769          629      
      1.30          5.016308         42919             2               2              8422            8248         93.930334        3.039997       639.064218      495.511777      19.884048        5.841406          559      
      1.40          5.016308         42687             4               4              7971            7817         94.078891        4.949742       659.914383      500.642830      18.664472        8.217210          543      
      1.40          5.016308         42687             4               1               60              53          10.535178        3.954485       75.501294        0.000000       10.535178        3.954485           25      
      1.50          5.016308         42570             3               3              7622            8188         95.070481        5.750138       678.142622      510.222873      19.647765        9.994957          555      
