      tauB          sizeBin        clust_size        int_id          bub_id            Na              Nb            radius        radius_err        sa_ext          sa_int        edge_width    edge_width_err       NBin     
      0.00          5.016308         38875             1               1             13359           13262         92.253937        1.229022       599.058439      359.942754      37.609918        2.804449          812      
      0.10          5.016308         38932             1               1             12848           13114         84.821496        1.332913       552.582838      322.872188      34.739354        2.453511          694      
      0.20          5.016308         39343             1               1             13331           13633         85.752424        2.558766       573.173908      314.275353      37.517204        4.259184          741      
      0.30          5.016308         39795             2               2             13319           13616         86.599637        2.481256       585.429093      323.056535      37.147471        4.264178          745      
      0.40          5.016308         40194             1               1             13322           13582         88.663109        3.497882       626.552958      330.861544      37.848654        5.136945          777      
      0.50          5.016308         40521             1               1             13025           13710         92.734226        7.315252       695.502371      352.001576      39.670756        9.760290          828      
      0.60          5.016308         40865             2               2             12041           13312         95.208013       10.075727       746.782724      393.109616      38.567784       13.407624          797      
      0.60          5.016308         40865             2               1               62              48           8.983800        1.074719       59.840994        0.000000        8.983800        1.074719           22      
      0.70          5.016308         41218             2               2              9549           10304         96.685959       12.335655       752.220673      450.804530      30.663820       15.932334          700      
      0.80          5.016308         41408             2               2              9018           10415         94.661450        6.561602       156.191028      443.571458      27.455751       10.063242          673      
      0.90          5.016308         41632             1               1              8432            9321         95.271506        8.794086       686.264334      465.531569      25.159590       11.244903          632      
      1.00          5.016308         41649             4               4              8246            9001         93.018698        2.824913       633.931513      467.678800      21.973215        5.244603          583      
      1.10          5.016308         41667             4               4              7733            8692         92.681118        2.423142       617.451925      482.681262      19.958566        4.808792          552      
      1.10          5.016308         41667             4               3               54              47           8.893124        3.042756       65.174004        0.000000        8.893124        3.042756           19      
      1.20          5.016308         41648             2               2              7994            8704         93.494541        2.760130       643.815259      483.663259      20.834085        5.189780          569      
      1.30          5.016308         41621             2               2              7748            8693         93.168842        3.165286       663.866442      488.689926      20.043548        5.861058          558      
      1.40          5.016308         41595             3               3              7834            8584         95.341699        4.265499       677.220573      482.313387      21.774434        6.758764          598      
      1.50          5.016308         41582             2               2              7479            8052         93.156746        2.204273       618.418426      499.387821      18.388479        4.903629          526      
      1.60          5.016308         41538             3               3              7306            8494         94.510902        3.552322       634.905345      497.691223      19.692751        6.507973          558      
      1.70          5.016308         41567             2               2              7118            8594         95.374756        5.934592       702.182251      502.389466      20.337158        8.836793          556      
      1.70          5.016308         41567             2               5              113             122          13.470169        3.189037       114.429610       0.000000       13.470169        3.189037           40      
      1.80          5.016308         41554             1               1              7355            9125         96.873614        6.923404       671.659680      509.497456      22.308258       11.444607          614      
      1.80          5.016308         41554             1               6               71              69           8.467377        3.909557       90.361628        0.000000        8.467377        3.909557           21      
      1.90          5.016308         41412             2               2              7224            9266         95.319158        3.642976       654.160069      495.002028      21.248257        7.999517          591      
      2.00          5.016308         41367             2               2              7231            9352         96.804673        5.744984       713.370377      493.495659      22.735073       10.019318          612      
      2.10          5.016308         41347             2               2              6995            9237         94.181030        3.614226       630.721750      502.978973      20.115633        7.916162          559      
      2.20          5.016308         41143             2               2              7243            9960         94.487555        4.222969       637.743330      508.007034      21.479982        9.690005          594      
      2.20          5.016308         41143             2               5               72              88          11.345068        3.055612       85.527414        0.000000       11.345068        3.055612           28      
      2.30          5.016308         41199             3               3              7097            9936         94.604767        4.224370       649.984446      532.201335      21.360078       10.556953          597      
      2.30          5.016308         41199             3               1               67             110          11.085787        3.119999       89.241689        0.000000       11.085787        3.119999           29      
      2.30          5.016308         41199             3               4               67              73          10.588512        5.485494       101.915725       0.000000       10.588512        5.485494           25      
      2.30          5.016308         41199             3               6               64              59           9.621459        3.942659       76.470453        0.000000        9.621459        3.942659           22      
      2.40          5.016308         41028             6               6              7649            9972         95.083987        3.870314       654.625416      523.860921      22.557458       10.164474          622      
      2.40          5.016308         41028             6               1               78              88          10.997197        1.469288       75.378680        0.000000       10.997197        1.469288           27      
      2.40          5.016308         41028             6               3               67              66           6.503266        3.270138       62.571793        0.000000        6.503266        3.270138           28      
      2.50          5.016308         40933             2               2              7356           10303         93.836174        4.132134       643.109006      521.926093      21.992011       11.115173          601      
      2.60          5.016308         40927             2               2              7533           10411         96.076538        5.326219       683.506377      529.725062      24.599068       12.937681          651      
      2.60          5.016308         40927             2               1               56              81          10.319767        2.016201       71.164811        0.000000       10.319767        2.016201           27      
      2.70          5.016308         40890             2               2              7642           10640         97.057444        7.720972       715.776070      510.384082      25.620293       14.536588          661      
      2.70          5.016308         40890             2               5              128             134          16.268854        6.411463       124.196006       0.000000       16.268854        6.411463           41      
      2.70          5.016308         40890             2               1               52              65          74.682440       39.953000       574.171318       0.000000       74.682440       39.953000           21      
      2.80          5.016308         40768             4               4              7096           10581         93.879093        5.097994       653.538632      526.731797      22.424083       13.229200          600      
      2.90          5.016308         40568             2               2              7722           10436         94.244927        5.278484       651.654439      522.086895      23.266176       13.339725          618      
      2.90          5.016308         40568             2               1               49              73           9.723685        1.556550       69.751389        0.000000        9.723685        1.556550           23      
      3.00          5.016308         40583             1               1              7415           10234         93.086116        4.785867       643.472926      526.378971      21.690640       13.233577          590      
      3.10          5.016308         40443             2               2              7306           10506         80.554931       22.410610       505.281189      511.540682       9.702157       30.547395          600      
      3.20          5.016308         40242             1               1              7013            9789         91.107750        6.363417       636.462362      506.592497      19.512923       13.896621          548      
      3.30          5.016308         40052             3               3              7513           10198         95.770606       10.232594       716.396067      493.831836      25.103181       17.838390          625      
      3.40          5.016308         40083             1               1              6927           10175         92.639525        6.319609       644.081518      504.134799      21.412994       14.214127          582      
      3.50          5.016308         40075             1               1              6964            9977         92.856197        6.787703       652.156254      499.365995      21.490889       14.362497          586      
      3.60          5.016308         39919             1               1              6658            9917         92.752726        6.397346       654.563825      503.750237      20.923384       13.826797          579      
      3.70          5.016308         40035             2               2              6757           10063         92.888574        6.051347       642.463181      501.470766      21.081088       13.674718          583      
      3.80          5.016308         40135             1               1              6797           10158         94.311096        5.996586       670.642955      494.564113      22.594922       12.934259          606      
      3.90          5.016308         40167             1               1              6839           10010         93.593494        6.702349       656.950695      503.902524      21.655826       13.948299          595      
      4.00          5.016308         40168             1               1              7137           10547         95.678285        6.687733       689.686066      497.619455      24.668591       13.904545          651      
      4.10          5.016308         40187             3               3              7050           10482         86.260316        2.743416       78.602055       500.096545      15.360820       10.175462          618      
      4.20          5.016308         40288             2               2              7039           10312         94.444189        6.668918       688.901868      501.050740      23.195961       14.423243          612      
      4.30          5.016308         40296             1               1              6853           10260         93.983655        6.414264       649.543219      517.147007      22.170318       14.771177          606      
      4.40          5.016308         40448             2               2              6486            9547         93.407762        6.234496       641.301449      537.926927      19.499223       15.399229          562      
      4.50          5.016308         40479             2               2              6425           10025         93.278857        5.608976       648.394737      515.119066      20.283530       13.654199          576      
      4.60          5.016308         40403             2               2              6728           10256         92.636259        6.656127       643.987535      504.766424      20.671956       14.417992          573      
      4.70          5.016308         40284             1               1              7090           10109         93.146595        7.318136       670.440841      497.531350      21.773528       13.573672          590      
      4.80          5.016308         40162             1               1              6687           10040         93.252493        6.625949       643.178182      504.335271      21.390435       14.048867          578      
      4.90          5.016308         40165             2               2              7082           10320         87.211105       24.392544       661.173440      506.314021      15.963387       31.576675          616      
      5.00          5.016308         40209             1               1              6578            9878         93.375916        6.023987       634.825101      507.676839      21.153876       13.376214          579      
      5.10          5.016308         40343             2               2              7236           10061         97.180544        6.598000       736.282072      508.376189      24.805155       13.719897          690      
      5.10          5.016308         40343             2               1               39              68           7.459860        2.614230       58.833879        0.000000        7.459860        2.614230           16      
      5.10          5.016308         40343             2               4               38              64           6.200429        2.566388       57.995884        0.000000        6.200429        2.566388           14      
      5.20          5.016308         40388             1               1              6782            9755         94.210777        6.475558       669.092946      511.967814      21.223599       13.231398          586      
      5.30          5.016308         40380             1               1              7333           10142         95.347425        7.489081       680.843701      505.565563      23.409353       14.439997          632      
      5.40          5.016308         40480             1               1              6700            9851         93.762451        6.787639       663.361908      521.307427      20.829775       13.643481          578      
      5.50          5.016308         40594             1               1              6657            9735         93.491358        6.073386       644.280676      510.980297      20.382475       13.209385          569      
      5.60          5.016308         40613             2               2              7573           10924         96.662488        6.293928       711.263555      509.724382      25.648486       14.025031          699      
      5.70          5.016308         40562             3               3              6821           10245         93.367858        6.681070       644.224539      529.335047      20.374250       15.527585          578      
      5.80          5.016308         40511             2               2              6804           10464         93.643751        6.995958       675.711344      509.844278      21.692088       14.627309          595      
      5.80          5.016308         40511             2               3               0              948          10.735014        2.770204       76.668013        0.000000       10.735014        2.770204           25      
      5.90          5.016308         40424             1               1              6621           10389         92.264848        6.671159       633.745458      506.905449      20.392751       14.335847          565      
      5.90          5.016308         40424             1               2               0              701           8.594805        1.554568       62.016571        0.000000        8.594805        1.554568           19      
      6.00          5.016308         40521             2               2              6775           10524         93.354008        6.978741       643.893136      500.069385      21.586517       14.216543          585      
      6.00          5.016308         40521             2               3               0              1149         12.144663        1.706510       79.090964        0.000000       12.144663        1.706510           30      
      6.10          5.016308         40534             1               1              6364           10172         92.838707        6.861899       645.281561      513.078365      20.034091       14.495942          561      
      6.10          5.016308         40534             1               2               0              765           8.483894        1.838351       65.438899        0.000000        8.483894        1.838351           21      
      6.20          5.016308         40481             2               2              6747           10558         96.159423        8.610108       698.888903      516.753528      23.744267       15.765637          632      
      6.20          5.016308         40481             2               3              191             1531         15.129814        3.880456       113.386086       0.000000       15.129814        3.880456           44      
      6.30          5.016308         40509             2               2              6289           10162         93.865969        6.427502       645.975652      521.292285      20.577837       14.012890          577      
      6.30          5.016308         40509             2               4               0              409           4.229638        0.489383       26.988190        0.000000        4.229638        0.489383           12      
      6.40          5.016308         40612             1               1              6742           10367         94.164555        7.242201       657.693076      506.791583      21.775354       13.936627          587      
      6.40          5.016308         40612             1               2               82             1257         13.194435        3.073383       97.088780        0.000000       13.194435        3.073383           35      
      6.50          5.016308         40620             1               1              7036           10382         94.885632        7.343429       664.586608      494.138572      22.855892       13.633726          616      
      6.50          5.016308         40620             1               2              151             1852         16.838685        2.044039       115.065446       0.000000       16.838685        2.044039           52      
      6.60          5.016308         40608             2               2              6639           10350         94.722297        7.166545       669.264515      501.654558      21.982892       13.936194          599      
      6.60          5.016308         40608             2               3              189             1633         16.180384        3.615212       124.218290       0.000000       16.180384        3.615212           48      
      6.70          5.016308         40548             2               2              6789           10336         94.479655        7.903555       659.775480      500.579067      21.913684       14.753803          596      
      6.70          5.016308         40548             2               4              110             2284         18.748556        2.122642       127.609373       0.000000       18.748556        2.122642           62      
